simple_13_A_b.png,-1.46E-01,3.81E-02,4.28E-02
simple_03_A_b.png,-6.46E-02,-7.55E-02,-8.38E-02
complex_15_A_a.png,8.93E-02,-2.58E-02,1.49E-02
complex_05_A_a.png,1.31E-01,1.49E-01,-1.62E-01
simple_19_B_c.png,4.87E-02,-9.24E-02,-2.69E-02
simple_09_B_c.png,-1.31E-01,-4.67E-02,-4.47E-02
simple_18_B_b.png,2.01E-01,-4.79E-02,-3.50E-02
simple_08_B_b.png,-3.75E-02,-5.46E-02,5.13E-02
simple_10_B_d.png,-8.54E-02,-2.88E-02,1.98E-02
simple_12_A_c.png,-2.31E-02,-3.98E-02,-4.45E-02
simple_02_A_c.png,-1.70E-01,1.06E-01,1.92E-02
simple_11_B_a.png,-1.06E-01,-1.71E-02,1.65E-01
simple_01_B_a.png,-9.45E-02,-3.40E-02,2.79E-02
complex_22_A_b.png,2.27E-01,9.05E-02,-5.72E-02
complex_04_A_a.png,1.89E-01,4.93E-02,3.25E-02
complex_14_A_a.png,2.06E-01,8.31E-02,-3.97E-02
simple_02_A_b.png,-2.13E-01,7.59E-02,2.70E-02
simple_12_A_b.png,-9.24E-02,-1.20E-01,-1.19E-01
simple_08_B_c.png,-3.01E-02,-7.01E-02,3.92E-02
simple_18_B_c.png,1.96E-01,-4.45E-02,-2.59E-02
simple_19_B_d.png,3.28E-02,-8.23E-02,-4.12E-02
simple_09_B_d.png,-1.09E-01,-5.76E-02,-5.45E-02
simple_08_B_a.png,-4.41E-02,-4.46E-02,2.36E-02
simple_18_B_a.png,1.87E-01,-6.35E-02,-4.85E-02
simple_01_B_b.png,-1.37E-01,-5.97E-03,8.84E-03
simple_11_B_b.png,-1.04E-01,-3.98E-02,1.81E-01
complex_22_A_a.png,2.68E-01,1.54E-01,-8.80E-02
complex_14_A_b.png,2.33E-01,9.14E-02,-7.19E-02
complex_04_A_b.png,2.20E-01,5.84E-02,4.62E-02
simple_03_A_d.png,-3.62E-02,-4.46E-02,-2.17E-02
simple_13_A_d.png,-1.42E-01,7.62E-02,8.73E-02
simple_11_B_c.png,-9.45E-02,-4.68E-02,1.78E-01
simple_01_B_c.png,-1.53E-01,-2.78E-02,1.12E-02
simple_12_A_a.png,-1.02E-01,-7.69E-02,-6.30E-02
simple_02_A_a.png,-1.93E-01,4.42E-02,2.26E-02
