,batch_id,j_i,stimulus_id,stim_squence,violation_type,epsilon,b_val,d_val,mu_prior,v_prior,alpha_prior,beta_prior,forced_exposure_max,n_sample
17856,148,16,0,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,21
17857,148,16,1,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,4
17858,148,16,2,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,2
17859,148,16,3,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,1
17860,148,16,4,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,3
17861,148,16,5,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,1
17862,148,17,0,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,24
17863,148,17,1,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,3
17864,148,17,2,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,2
17865,148,17,3,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,2
17866,148,17,4,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,2
17867,148,17,5,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,1
17868,148,18,0,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,35
17869,148,18,1,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,8
17870,148,18,2,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,4
17871,148,18,3,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,3
17872,148,18,4,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,3
17873,148,18,5,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,7
17874,148,19,0,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,20
17875,148,19,1,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,2
17876,148,19,2,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,1
17877,148,19,3,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,1
17878,148,19,4,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,1
17879,148,19,5,BBBBBB,identity,0.0001,0.0769,0.162,0,2,1,15,,2
17880,149,0,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,21
17881,149,0,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
17882,149,0,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17883,149,0,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17884,149,0,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17885,149,0,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17886,149,1,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,18
17887,149,1,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17888,149,1,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,11
17889,149,1,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17890,149,1,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17891,149,1,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17892,149,2,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,23
17893,149,2,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,13
17894,149,2,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
17895,149,2,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17896,149,2,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17897,149,2,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17898,149,3,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,37
17899,149,3,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17900,149,3,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17901,149,3,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
17902,149,3,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17903,149,3,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17904,149,4,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,12
17905,149,4,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17906,149,4,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,20
17907,149,4,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,11
17908,149,4,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,18
17909,149,4,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17910,149,5,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,26
17911,149,5,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17912,149,5,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17913,149,5,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17914,149,5,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17915,149,5,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17916,149,6,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,39
17917,149,6,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17918,149,6,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
17919,149,6,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17920,149,6,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17921,149,6,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17922,149,7,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,29
17923,149,7,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
17924,149,7,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17925,149,7,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
17926,149,7,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17927,149,7,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17928,149,8,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,44
17929,149,8,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17930,149,8,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17931,149,8,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,8
17932,149,8,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17933,149,8,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17934,149,9,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,20
17935,149,9,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17936,149,9,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17937,149,9,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17938,149,9,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17939,149,9,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17940,149,10,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,37
17941,149,10,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,23
17942,149,10,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17943,149,10,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
17944,149,10,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17945,149,10,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17946,149,11,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,22
17947,149,11,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,28
17948,149,11,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,10
17949,149,11,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
17950,149,11,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
17951,149,11,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17952,149,12,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,14
17953,149,12,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17954,149,12,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17955,149,12,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17956,149,12,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17957,149,12,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17958,149,13,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,13
17959,149,13,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17960,149,13,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17961,149,13,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17962,149,13,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17963,149,13,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17964,149,14,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,27
17965,149,14,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
17966,149,14,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17967,149,14,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,10
17968,149,14,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17969,149,14,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17970,149,15,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,21
17971,149,15,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,31
17972,149,15,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17973,149,15,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,8
17974,149,15,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17975,149,15,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,9
17976,149,16,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,21
17977,149,16,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
17978,149,16,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,15
17979,149,16,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17980,149,16,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17981,149,16,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
17982,149,17,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,30
17983,149,17,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,5
17984,149,17,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,46
17985,149,17,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17986,149,17,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,6
17987,149,17,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17988,149,18,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,17
17989,149,18,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,7
17990,149,18,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17991,149,18,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17992,149,18,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,3
17993,149,18,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17994,149,19,0,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,56
17995,149,19,1,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,4
17996,149,19,2,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17997,149,19,3,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
17998,149,19,4,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,2
17999,149,19,5,BBBBBB,identity,0.0001,0.267,0.228,0,2,1,5,,1
18000,150,0,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,23
18001,150,0,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18002,150,0,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18003,150,0,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18004,150,0,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18005,150,0,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18006,150,1,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,30
18007,150,1,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,7
18008,150,1,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18009,150,1,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18010,150,1,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18011,150,1,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18012,150,2,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,34
18013,150,2,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,10
18014,150,2,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,12
18015,150,2,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,11
18016,150,2,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18017,150,2,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18018,150,3,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,27
18019,150,3,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,18
18020,150,3,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18021,150,3,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18022,150,3,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18023,150,3,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,8
18024,150,4,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,19
18025,150,4,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18026,150,4,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18027,150,4,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18028,150,4,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18029,150,4,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18030,150,5,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,59
18031,150,5,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18032,150,5,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18033,150,5,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18034,150,5,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18035,150,5,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,7
18036,150,6,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18037,150,6,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18038,150,6,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18039,150,6,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18040,150,6,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18041,150,6,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18042,150,7,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,24
18043,150,7,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,9
18044,150,7,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18045,150,7,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18046,150,7,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18047,150,7,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18048,150,8,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18049,150,8,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18050,150,8,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18051,150,8,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18052,150,8,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18053,150,8,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18054,150,9,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,51
18055,150,9,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18056,150,9,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18057,150,9,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,7
18058,150,9,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18059,150,9,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18060,150,10,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,31
18061,150,10,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18062,150,10,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18063,150,10,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18064,150,10,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18065,150,10,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18066,150,11,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,13
18067,150,11,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18068,150,11,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18069,150,11,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18070,150,11,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18071,150,11,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18072,150,12,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,30
18073,150,12,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18074,150,12,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18075,150,12,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,15
18076,150,12,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18077,150,12,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18078,150,13,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,29
18079,150,13,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,26
18080,150,13,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,5
18081,150,13,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18082,150,13,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18083,150,13,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18084,150,14,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,15
18085,150,14,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18086,150,14,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18087,150,14,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18088,150,14,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18089,150,14,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18090,150,15,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,8
18091,150,15,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18092,150,15,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18093,150,15,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18094,150,15,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18095,150,15,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18096,150,16,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,55
18097,150,16,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18098,150,16,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18099,150,16,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,4
18100,150,16,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18101,150,16,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18102,150,17,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,26
18103,150,17,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,8
18104,150,17,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,6
18105,150,17,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18106,150,17,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18107,150,17,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18108,150,18,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,22
18109,150,18,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,10
18110,150,18,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18111,150,18,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18112,150,18,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18113,150,18,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,1
18114,150,19,0,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,14
18115,150,19,1,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,9
18116,150,19,2,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,3
18117,150,19,3,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18118,150,19,4,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,7
18119,150,19,5,BBBBBB,identity,0.0001,0.0769,0.131,0,2,1,5,,2
18120,151,0,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,52
18121,151,0,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18122,151,0,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,6
18123,151,0,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,9
18124,151,0,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,8
18125,151,0,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,6
18126,151,1,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,23
18127,151,1,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,6
18128,151,1,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18129,151,1,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18130,151,1,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,2
18131,151,1,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18132,151,2,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,15
18133,151,2,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18134,151,2,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18135,151,2,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18136,151,2,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18137,151,2,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18138,151,3,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,46
18139,151,3,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18140,151,3,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,6
18141,151,3,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,8
18142,151,3,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,8
18143,151,3,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,10
18144,151,4,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,26
18145,151,4,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,24
18146,151,4,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18147,151,4,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,3
18148,151,4,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,2
18149,151,4,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18150,151,5,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,35
18151,151,5,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,9
18152,151,5,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,7
18153,151,5,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18154,151,5,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18155,151,5,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18156,151,6,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,22
18157,151,6,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,7
18158,151,6,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,3
18159,151,6,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,3
18160,151,6,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,2
18161,151,6,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,3
18162,151,7,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,37
18163,151,7,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,2
18164,151,7,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18165,151,7,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,2
18166,151,7,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18167,151,7,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,4
18168,151,8,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,27
18169,151,8,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,1
18170,151,8,2,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,5
18171,151,8,3,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,28
18172,151,8,4,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,15
18173,151,8,5,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,5
18174,151,9,0,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,42
18175,151,9,1,BBBBBB,identity,1e-05,0.131,0.197,0,2,1,5,,10
