,batch_id,j_i,stimulus_id,stim_squence,violation_type,epsilon,b_val,d_val,n_sample
348,24,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,42
349,24,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,28
350,24,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,109
351,24,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,62
352,24,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,39
353,24,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,71
354,24,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,75
355,24,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,44
356,24,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,59
357,24,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,7
358,24,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,65
359,24,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,51
360,25,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,127
361,25,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,38
362,25,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,25
363,25,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,97
364,25,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
365,25,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,17
366,25,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,12
367,25,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,63
368,25,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,15
369,25,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,101
370,25,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,48
371,25,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,74
372,25,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,15
373,25,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,83
374,25,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,151
375,25,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,39
376,25,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,39
377,25,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,23
378,25,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,14
379,25,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,29
380,27,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,88
381,27,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,44
382,27,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,36
383,27,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,80
384,27,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,95
385,27,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,14
386,27,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,32
387,27,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,31
388,27,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,40
389,27,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,13
390,27,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,60
391,27,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,92
392,27,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,46
393,27,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,122
394,27,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,17
395,27,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,20
396,27,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,37
397,27,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,59
398,27,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,18
399,27,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,35
400,28,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,14
401,28,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,90
402,28,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,110
403,28,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,21
404,28,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,98
405,28,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,78
406,28,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,37
407,28,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,54
408,28,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,96
409,28,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,40
410,28,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,42
411,28,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,54
412,28,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,234
413,28,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,29
414,28,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,43
415,28,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,103
416,28,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,78
417,28,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,121
418,28,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,64
419,28,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,35
420,29,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,44
421,29,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,33
422,29,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,101
423,29,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,38
424,29,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,37
425,29,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,77
426,29,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,21
427,29,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,50
428,29,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,17
429,29,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,86
430,29,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,120
431,29,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,50
432,29,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,142
433,29,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,57
434,29,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,15
435,29,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,104
436,29,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
437,29,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,88
438,29,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,118
439,29,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,26
440,31,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,64
441,31,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,45
442,31,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,105
443,31,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
444,31,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,70
445,31,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,24
446,31,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,62
447,31,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,51
448,31,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,31
449,31,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,31
450,31,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,24
451,31,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,78
452,31,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,32
453,31,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,44
454,31,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,64
455,31,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,30
456,31,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,56
457,31,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,113
458,31,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,50
459,31,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,79
460,32,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,91
461,32,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,46
462,32,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,79
463,32,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,40
464,32,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,98
465,32,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,54
466,32,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,22
467,32,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,19
468,32,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,87
469,32,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,57
470,32,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,67
471,32,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,45
472,32,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,131
473,32,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,143
474,32,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,19
475,32,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,29
476,32,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,142
477,32,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,37
478,32,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,72
479,32,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,12
480,34,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,47
481,34,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,89
482,34,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,93
483,34,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,20
484,34,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,151
485,34,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,69
486,34,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,94
487,34,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,36
488,34,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,48
489,34,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,28
490,34,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,127
491,34,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,122
492,34,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,51
493,34,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,97
494,34,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,81
495,34,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,83
496,34,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,105
497,34,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,19
498,34,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,25
499,34,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,24
500,35,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,84
501,35,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,43
502,35,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,128
503,35,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,88
504,35,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,52
505,35,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,25
506,35,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,70
507,35,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,17
508,35,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,20
509,35,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,110
510,35,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,34
511,35,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,39
512,35,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,32
513,35,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,128
514,35,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,91
515,35,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,109
516,35,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,31
517,35,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,91
518,35,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,62
519,35,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,37
520,36,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,30
521,36,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,18
522,36,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,24
523,36,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,100
524,36,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,48
525,36,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,13
526,36,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,49
527,36,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,98
528,36,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,77
529,36,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,41
530,36,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,23
531,36,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,111
532,36,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,21
533,36,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,10
534,36,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,73
535,36,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,24
536,36,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,93
537,36,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,6
538,36,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,10
539,36,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,86
540,37,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,51
541,37,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,120
542,37,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,63
543,37,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,125
544,37,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,14
545,37,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,45
546,37,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,87
547,37,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,72
548,37,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,62
549,37,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,18
550,37,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,72
551,37,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
552,37,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,32
553,37,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,106
554,37,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,140
555,37,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,24
556,37,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,79
557,37,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,51
558,37,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,78
559,37,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,44
560,39,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,78
561,39,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,19
562,39,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,58
563,39,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,48
564,39,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,59
565,39,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,82
566,39,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,108
567,39,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,18
568,39,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,31
569,39,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,86
570,39,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,40
571,39,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,22
572,39,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,26
573,39,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,83
574,39,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,43
575,39,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,81
576,39,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,102
577,39,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,49
578,39,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,29
579,39,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,41
580,40,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,78
581,40,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,23
582,40,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,34
583,40,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,10
584,40,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,143
585,40,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,133
586,40,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,92
587,40,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,15
588,40,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,104
589,40,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,44
590,40,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,155
591,40,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,13
592,40,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,17
593,40,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,9
594,40,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,35
595,40,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,83
596,40,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,137
597,40,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,20
598,40,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,29
599,40,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,22
600,41,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,92
601,41,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,46
602,41,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,141
603,41,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,228
604,41,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,23
605,41,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,118
606,41,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,59
607,41,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,40
608,41,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,80
609,41,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
610,41,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,41
611,41,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,49
612,41,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,39
613,41,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,25
614,41,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,56
615,41,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
616,41,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,23
617,41,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,78
618,41,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,59
619,41,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,156
620,42,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,17
621,42,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,23
622,42,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,46
623,42,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,79
624,42,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,143
625,42,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,76
626,42,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,159
627,42,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,110
628,42,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,11
629,42,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,90
630,42,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,75
631,42,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,73
632,42,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,35
633,42,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,66
634,42,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,115
635,42,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,15
636,42,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,16
637,42,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,195
638,42,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,22
639,42,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,96
640,43,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,64
641,43,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,91
642,43,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,58
643,43,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,39
644,43,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,123
645,43,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,29
646,43,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,101
647,43,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,61
648,43,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,113
649,43,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,20
650,43,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,21
651,43,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,87
652,43,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,20
653,43,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,17
654,43,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,75
655,43,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,41
656,43,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,63
657,43,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,129
658,43,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,26
659,43,19,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,16
660,45,0,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,26
661,45,1,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,106
662,45,2,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,50
663,45,3,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,22
664,45,4,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,89
665,45,5,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,70
666,45,6,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,16
667,45,7,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,50
668,45,8,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,61
669,45,9,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,92
670,45,10,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,20
671,45,11,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,17
672,45,12,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,40
673,45,13,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,73
674,45,14,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,58
675,45,15,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,157
676,45,16,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,15
677,45,17,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,104
678,45,18,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,100
679,45,19,0,BD,identity,0.001,0.2371541501976284,0.1561264822134387,61
680,46,0,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,92
681,46,1,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,112
682,46,2,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,157
683,46,3,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,131
684,46,4,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,64
685,46,5,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,42
686,46,6,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,103
687,46,7,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,43
688,46,8,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
689,46,9,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
690,46,10,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,111
691,46,11,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,59
692,46,12,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,49
693,46,13,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,109
694,46,14,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,11
695,46,15,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,43
696,46,16,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,33
697,46,17,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,46
698,46,18,0,BBD,identity,0.001,-0.1559288537549407,-0.2808300395256917,90
