subject,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type
SS1682398947892,822,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,6,2,7,inanimate,pair,right,background
SS1682398947892,949,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,6,3,7,inanimate,pair,right,background
SS1682398947892,1090,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,6,4,7,inanimate,pair,right,background
SS1682398947892,1033,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,6,5,7,inanimate,pair,right,background
SS1682398947892,1086,background_block,media/padded_stims/inanimate_002_right.png,null,inanimate_pair_right,null,null,6,6,7,inanimate,pair,right,background
SS1682398947892,2065,background_block,media/padded_stims/animate_006_left.png,null,animate_pair_left,null,null,4,1,8,animate,pair,left,background
SS1682398947892,5111,background_block,media/padded_stims/animate_006_left.png,null,animate_pair_left,null,null,4,2,8,animate,pair,left,background
SS1682398947892,2774,background_block,media/padded_stims/animate_006_left.png,null,animate_pair_left,null,null,4,3,8,animate,pair,left,background
SS1682398947892,4521,background_block,media/padded_stims/animate_006_left.png,null,animate_pair_left,null,null,4,4,8,animate,pair,left,background
SS1682398947892,2569,background_block,media/padded_stims/animate_005_left.png,null,animate_single_left,null,null,4,1,9,animate,single,left,background
SS1682398947892,1352,background_block,media/padded_stims/animate_005_left.png,null,animate_single_left,null,null,4,2,9,animate,single,left,background
SS1682398947892,1854,background_block,media/padded_stims/animate_005_left.png,null,animate_single_left,null,null,4,3,9,animate,single,left,background
SS1682398947892,3369,background_block,media/padded_stims/animate_005_left.png,null,animate_single_left,null,null,4,4,9,animate,single,left,background
SS1682398947892,1555,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,1,10,inanimate,pair,left,background
SS1682398947892,840,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,2,10,inanimate,pair,left,background
SS1682398947892,1296,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,3,10,inanimate,pair,left,background
SS1682398947892,1165,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,4,4,10,inanimate,pair,left,background
SS1682398947892,6623,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,6,1,11,inanimate,single,left,background
SS1682398947892,1325,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,6,2,11,inanimate,single,left,background
SS1682398947892,1300,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,6,3,11,inanimate,single,left,background
SS1682398947892,1378,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,6,4,11,inanimate,single,left,background
SS1682398947892,1287,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,6,5,11,inanimate,single,left,background
SS1682398947892,1610,deviant_block,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_011_left.png,inanimate_single_left,inanimate_single_left,identity,6,6,11,inanimate,single,left,deviant
SS1682398947892,2311,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/inanimate_008_left.png,animate_pair_left,inanimate_pair_left,animacy,2,1,12,animate,pair,left,background
SS1682398947892,1278,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/inanimate_008_left.png,animate_pair_left,inanimate_pair_left,animacy,2,2,12,animate,pair,left,deviant
SS1682398947892,1226,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,1,13,inanimate,single,right,background
SS1682398947892,1114,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,2,13,inanimate,single,right,background
SS1682398947892,1376,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,3,13,inanimate,single,right,background
SS1682398947892,1056,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,4,13,inanimate,single,right,background
SS1682398947892,1123,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,5,13,inanimate,single,right,background
SS1682398947892,1176,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,6,13,inanimate,single,right,background
SS1682398947892,1919,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_single_left,null,null,2,1,14,inanimate,single,left,background
SS1682398947892,1133,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_single_left,null,null,2,2,14,inanimate,single,left,background
SS1682398947892,2913,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,6,1,15,animate,pair,right,background
SS1682398947892,2871,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,6,2,15,animate,pair,right,background
SS1682398947892,2003,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,6,3,15,animate,pair,right,background
SS1682398947892,3491,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,6,4,15,animate,pair,right,background
SS1682398947892,1892,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,6,5,15,animate,pair,right,background
SS1682398947892,2300,background_block,media/padded_stims/animate_012_right.png,null,animate_pair_right,null,null,6,6,15,animate,pair,right,background
SS1682398947892,1265,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_single_right,identity,2,1,16,inanimate,single,right,background
SS1682398947892,1237,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_single_right,identity,2,2,16,inanimate,single,right,deviant
SS1682398970871,3038,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,4,1,1,inanimate,pair,left,background
SS1682398970871,2474,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,4,2,1,inanimate,pair,left,background
SS1682398970871,2806,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,4,3,1,inanimate,pair,left,background
SS1682398970871,2180,background_block,media/padded_stims/inanimate_009_left.png,null,inanimate_pair_left,null,null,4,4,1,inanimate,pair,left,background
SS1682398970871,3648,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_003_left.png,animate_pair_left,inanimate_pair_left,animacy,4,1,2,animate,pair,left,background
SS1682398970871,770,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_003_left.png,animate_pair_left,inanimate_pair_left,animacy,4,2,2,animate,pair,left,background
SS1682398970871,1071,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_003_left.png,animate_pair_left,inanimate_pair_left,animacy,4,3,2,animate,pair,left,background
SS1682398970871,948,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_003_left.png,animate_pair_left,inanimate_pair_left,animacy,4,4,2,animate,pair,left,deviant
SS1682398970871,1609,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,1,3,animate,single,right,background
SS1682398970871,984,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,2,3,animate,single,right,background
SS1682398970871,1020,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,3,3,animate,single,right,background
SS1682398970871,637,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,4,3,animate,single,right,background
SS1682398970871,1537,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,5,3,animate,single,right,background
SS1682398970871,1513,background_block,media/padded_stims/animate_004_right.png,null,animate_single_right,null,null,6,6,3,animate,single,right,background
SS1682398970871,1266,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_006_left.png,inanimate_pair_left,inanimate_single_left,number,4,1,4,inanimate,pair,left,background
SS1682398970871,993,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_006_left.png,inanimate_pair_left,inanimate_single_left,number,4,2,4,inanimate,pair,left,background
SS1682398970871,1033,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_006_left.png,inanimate_pair_left,inanimate_single_left,number,4,3,4,inanimate,pair,left,background
SS1682398970871,1166,deviant_block,media/padded_stims/inanimate_007_left.png,media/padded_stims/inanimate_006_left.png,inanimate_pair_left,inanimate_single_left,number,4,4,4,inanimate,pair,left,deviant
SS1682398970871,1262,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_012_left.png,animate_single_left,animate_single_left,identity,2,1,5,animate,single,left,background
SS1682398970871,853,deviant_block,media/padded_stims/animate_009_left.png,media/padded_stims/animate_012_left.png,animate_single_left,animate_single_left,identity,2,2,5,animate,single,left,deviant
SS1682398970871,1149,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,4,1,6,animate,single,right,background
SS1682398970871,951,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,4,2,6,animate,single,right,background
SS1682398970871,621,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,4,3,6,animate,single,right,background
SS1682398970871,1353,deviant_block,media/padded_stims/animate_005_right.png,media/padded_stims/animate_006_right.png,animate_single_right,animate_pair_right,number,4,4,6,animate,single,right,deviant
SS1682398970871,970,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,2,1,7,inanimate,single,left,background
SS1682398970871,812,background_block,media/padded_stims/inanimate_002_left.png,null,inanimate_single_left,null,null,2,2,7,inanimate,single,left,background
SS1682398970871,866,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,6,1,8,animate,single,left,background
SS1682398970871,867,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,6,2,8,animate,single,left,background
SS1682398970871,839,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,6,3,8,animate,single,left,background
SS1682398970871,834,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,6,4,8,animate,single,left,background
SS1682398970871,1003,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,6,5,8,animate,single,left,background
SS1682398970871,701,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,6,6,8,animate,single,left,background
SS1682398970871,801,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_002_right.png,inanimate_pair_right,inanimate_single_right,number,2,1,9,inanimate,pair,right,background
SS1682398970871,870,deviant_block,media/padded_stims/inanimate_011_right.png,media/padded_stims/inanimate_002_right.png,inanimate_pair_right,inanimate_single_right,number,2,2,9,inanimate,pair,right,deviant
SS1682398970871,815,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,1,10,inanimate,single,right,background
SS1682398970871,750,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,2,10,inanimate,single,right,background
SS1682398970871,1044,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,3,10,inanimate,single,right,background
SS1682398970871,1112,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,4,10,inanimate,single,right,background
SS1682398970871,1226,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,5,10,inanimate,single,right,background
SS1682398970871,966,background_block,media/padded_stims/inanimate_012_right.png,null,inanimate_single_right,null,null,6,6,10,inanimate,single,right,background
SS1682398970871,1095,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,6,1,11,inanimate,single,left,background
SS1682398970871,727,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,6,2,11,inanimate,single,left,background
SS1682398970871,711,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,6,3,11,inanimate,single,left,background
SS1682398970871,723,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,6,4,11,inanimate,single,left,background
SS1682398970871,663,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,6,5,11,inanimate,single,left,background
SS1682398970871,1180,deviant_block,media/padded_stims/inanimate_001_left.png,media/padded_stims/animate_002_left.png,inanimate_single_left,animate_single_left,animacy,6,6,11,inanimate,single,left,deviant
SS1682398970871,1010,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_012_right.png,animate_pair_right,animate_pair_right,identity,4,1,12,animate,pair,right,background
SS1682398970871,852,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_012_right.png,animate_pair_right,animate_pair_right,identity,4,2,12,animate,pair,right,background
SS1682398970871,814,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_012_right.png,animate_pair_right,animate_pair_right,identity,4,3,12,animate,pair,right,background
SS1682398970871,962,deviant_block,media/padded_stims/animate_001_right.png,media/padded_stims/animate_012_right.png,animate_pair_right,animate_pair_right,identity,4,4,12,animate,pair,right,deviant
SS1682398970871,639,background_block,media/padded_stims/animate_010_left.png,null,animate_pair_left,null,null,4,1,13,animate,pair,left,background
SS1682398970871,733,background_block,media/padded_stims/animate_010_left.png,null,animate_pair_left,null,null,4,2,13,animate,pair,left,background
SS1682398970871,716,background_block,media/padded_stims/animate_010_left.png,null,animate_pair_left,null,null,4,3,13,animate,pair,left,background
SS1682398970871,879,background_block,media/padded_stims/animate_010_left.png,null,animate_pair_left,null,null,4,4,13,animate,pair,left,background
SS1682398970871,1232,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_pair_right,number,6,1,14,inanimate,single,right,background
SS1682398970871,818,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_pair_right,number,6,2,14,inanimate,single,right,background
SS1682398970871,832,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_pair_right,number,6,3,14,inanimate,single,right,background
SS1682398970871,872,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_pair_right,number,6,4,14,inanimate,single,right,background
SS1682398970871,735,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_pair_right,number,6,5,14,inanimate,single,right,background
SS1682398970871,1953,deviant_block,media/padded_stims/inanimate_004_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_pair_right,number,6,6,14,inanimate,single,right,deviant
SS1682398970871,978,background_block,media/padded_stims/animate_010_right.png,null,animate_pair_right,null,null,6,1,15,animate,pair,right,background
SS1682398970871,732,background_block,media/padded_stims/animate_010_right.png,null,animate_pair_right,null,null,6,2,15,animate,pair,right,background
SS1682398970871,1638,background_block,media/padded_stims/animate_010_right.png,null,animate_pair_right,null,null,6,3,15,animate,pair,right,background
SS1682398970871,2270,background_block,media/padded_stims/animate_010_right.png,null,animate_pair_right,null,null,6,4,15,animate,pair,right,background
SS1682398970871,1699,background_block,media/padded_stims/animate_010_right.png,null,animate_pair_right,null,null,6,5,15,animate,pair,right,background
SS1682398970871,1544,background_block,media/padded_stims/animate_010_right.png,null,animate_pair_right,null,null,6,6,15,animate,pair,right,background
SS1682398970871,956,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,2,1,16,inanimate,pair,right,background
SS1682398970871,1428,background_block,media/padded_stims/inanimate_010_right.png,null,inanimate_pair_right,null,null,2,2,16,inanimate,pair,right,background
SS1682399060327,2755,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_single_left,number,2,1,1,animate,pair,left,background
SS1682399060327,2057,deviant_block,media/padded_stims/animate_003_left.png,media/padded_stims/animate_008_left.png,animate_pair_left,animate_single_left,number,2,2,1,animate,pair,left,deviant
SS1682399060327,1830,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_003_right.png,animate_single_right,animate_single_right,identity,6,1,2,animate,single,right,background
SS1682399060327,1645,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_003_right.png,animate_single_right,animate_single_right,identity,6,2,2,animate,single,right,background
SS1682399060327,1291,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_003_right.png,animate_single_right,animate_single_right,identity,6,3,2,animate,single,right,background
SS1682399060327,1203,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_003_right.png,animate_single_right,animate_single_right,identity,6,4,2,animate,single,right,background
SS1682399060327,2143,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_003_right.png,animate_single_right,animate_single_right,identity,6,5,2,animate,single,right,background
SS1682399060327,1801,deviant_block,media/padded_stims/animate_010_right.png,media/padded_stims/animate_003_right.png,animate_single_right,animate_single_right,identity,6,6,2,animate,single,right,deviant
SS1682399060327,2735,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,6,1,3,animate,pair,right,background
SS1682399060327,1389,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,6,2,3,animate,pair,right,background
SS1682399060327,994,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,6,3,3,animate,pair,right,background
SS1682399060327,1197,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,6,4,3,animate,pair,right,background
SS1682399060327,1138,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,6,5,3,animate,pair,right,background
SS1682399060327,885,background_block,media/padded_stims/animate_008_right.png,null,animate_pair_right,null,null,6,6,3,animate,pair,right,background
SS1682399060327,2906,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,2,1,4,animate,single,left,background
SS1682399060327,2817,background_block,media/padded_stims/animate_007_left.png,null,animate_single_left,null,null,2,2,4,animate,single,left,background
SS1682399060327,2049,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,2,1,5,inanimate,single,left,background
SS1682399060327,1167,background_block,media/padded_stims/inanimate_003_left.png,null,inanimate_single_left,null,null,2,2,5,inanimate,single,left,background
SS1682399060327,1657,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,1,6,inanimate,pair,right,background
SS1682399060327,939,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,2,6,inanimate,pair,right,background
SS1682399060327,932,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,3,6,inanimate,pair,right,background
SS1682399060327,930,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,4,6,inanimate,pair,right,background
SS1682399060327,1065,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,5,6,inanimate,pair,right,background
SS1682399060327,944,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_001_left.png,inanimate_pair_right,inanimate_pair_left,pose,6,6,6,inanimate,pair,right,deviant
SS1682399060327,2953,background_block,media/padded_stims/animate_004_left.png,null,animate_pair_left,null,null,4,1,7,animate,pair,left,background
SS1682399060327,1269,background_block,media/padded_stims/animate_004_left.png,null,animate_pair_left,null,null,4,2,7,animate,pair,left,background
SS1682399060327,945,background_block,media/padded_stims/animate_004_left.png,null,animate_pair_left,null,null,4,3,7,animate,pair,left,background
SS1682399060327,1388,background_block,media/padded_stims/animate_004_left.png,null,animate_pair_left,null,null,4,4,7,animate,pair,left,background
SS1682399060327,2674,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,2,1,8,inanimate,pair,left,background
SS1682399060327,3103,background_block,media/padded_stims/inanimate_006_left.png,null,inanimate_pair_left,null,null,2,2,8,inanimate,pair,left,background
SS1682399060327,989,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_012_right.png,animate_pair_right,animate_pair_right,identity,2,1,9,animate,pair,right,background
SS1682399060327,1145,deviant_block,media/padded_stims/animate_011_right.png,media/padded_stims/animate_012_right.png,animate_pair_right,animate_pair_right,identity,2,2,9,animate,pair,right,deviant
SS1682399060327,1618,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_001_right.png,inanimate_single_left,inanimate_single_right,pose,2,1,10,inanimate,single,left,background
SS1682399060327,822,deviant_block,media/padded_stims/inanimate_004_left.png,media/padded_stims/inanimate_001_right.png,inanimate_single_left,inanimate_single_right,pose,2,2,10,inanimate,single,left,deviant
SS1682399060327,997,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,2,1,11,inanimate,pair,right,background
SS1682399060327,1210,background_block,media/padded_stims/inanimate_011_right.png,null,inanimate_pair_right,null,null,2,2,11,inanimate,pair,right,background
SS1682399060327,1104,background_block,media/padded_stims/animate_002_right.png,null,animate_single_right,null,null,6,1,12,animate,single,right,background
SS1682399060327,1368,background_block,media/padded_stims/animate_002_right.png,null,animate_single_right,null,null,6,2,12,animate,single,right,background
SS1682399060327,1619,background_block,media/padded_stims/animate_002_right.png,null,animate_single_right,null,null,6,3,12,animate,single,right,background
SS1682399060327,1156,background_block,media/padded_stims/animate_002_right.png,null,animate_single_right,null,null,6,4,12,animate,single,right,background
SS1682399060327,986,background_block,media/padded_stims/animate_002_right.png,null,animate_single_right,null,null,6,5,12,animate,single,right,background
SS1682399060327,833,background_block,media/padded_stims/animate_002_right.png,null,animate_single_right,null,null,6,6,12,animate,single,right,background
SS1682399060327,2553,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_single_left,number,6,1,13,inanimate,pair,left,background
SS1682399060327,1083,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_single_left,number,6,2,13,inanimate,pair,left,background
SS1682399060327,800,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_single_left,number,6,3,13,inanimate,pair,left,background
SS1682399060327,736,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_single_left,number,6,4,13,inanimate,pair,left,background
SS1682399060327,652,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_single_left,number,6,5,13,inanimate,pair,left,background
SS1682399060327,923,deviant_block,media/padded_stims/inanimate_008_left.png,media/padded_stims/inanimate_011_left.png,inanimate_pair_left,inanimate_single_left,number,6,6,13,inanimate,pair,left,deviant
SS1682399060327,975,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_005_right.png,inanimate_single_right,animate_single_right,animacy,6,1,14,inanimate,single,right,background
SS1682399060327,770,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_005_right.png,inanimate_single_right,animate_single_right,animacy,6,2,14,inanimate,single,right,background
SS1682399060327,746,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_005_right.png,inanimate_single_right,animate_single_right,animacy,6,3,14,inanimate,single,right,background
SS1682399060327,763,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_005_right.png,inanimate_single_right,animate_single_right,animacy,6,4,14,inanimate,single,right,background
SS1682399060327,745,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_005_right.png,inanimate_single_right,animate_single_right,animacy,6,5,14,inanimate,single,right,background
SS1682399060327,1002,deviant_block,media/padded_stims/inanimate_007_right.png,media/padded_stims/animate_005_right.png,inanimate_single_right,animate_single_right,animacy,6,6,14,inanimate,single,right,deviant
SS1682399060327,1029,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_001_right.png,animate_single_left,animate_single_right,pose,4,1,15,animate,single,left,background
SS1682399060327,770,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_001_right.png,animate_single_left,animate_single_right,pose,4,2,15,animate,single,left,background
SS1682399060327,762,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_001_right.png,animate_single_left,animate_single_right,pose,4,3,15,animate,single,left,background
SS1682399060327,910,deviant_block,media/padded_stims/animate_011_left.png,media/padded_stims/animate_001_right.png,animate_single_left,animate_single_right,pose,4,4,15,animate,single,left,deviant
SS1682399060327,911,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_single_right,null,null,6,1,16,inanimate,single,right,background
SS1682399060327,1564,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_single_right,null,null,6,2,16,inanimate,single,right,background
SS1682399060327,1573,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_single_right,null,null,6,3,16,inanimate,single,right,background
SS1682399060327,817,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_single_right,null,null,6,4,16,inanimate,single,right,background
SS1682399060327,1058,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_single_right,null,null,6,5,16,inanimate,single,right,background
SS1682399060327,1064,background_block,media/padded_stims/inanimate_008_right.png,null,inanimate_single_right,null,null,6,6,16,inanimate,single,right,background
SS1682399317357,4814,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,1,1,inanimate,single,left,background
SS1682399317357,3246,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,2,1,inanimate,single,left,background
SS1682399317357,4466,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,3,1,inanimate,single,left,background
SS1682399317357,3900,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,4,1,inanimate,single,left,background
SS1682399317357,3999,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,5,1,inanimate,single,left,background
SS1682399317357,1905,deviant_block,media/padded_stims/inanimate_011_left.png,media/padded_stims/inanimate_008_right.png,inanimate_single_left,inanimate_single_right,pose,6,6,1,inanimate,single,left,deviant
SS1682399317357,7387,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,animate_pair_left,animate_pair_left,identity,2,1,2,animate,pair,left,background
SS1682399317357,4395,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_005_left.png,animate_pair_left,animate_pair_left,identity,2,2,2,animate,pair,left,deviant
SS1682399317357,5280,deviant_block,media/padded_stims/animate_002_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_pair_right,identity,2,1,3,animate,pair,right,background
SS1682399317357,2211,deviant_block,media/padded_stims/animate_002_right.png,media/padded_stims/animate_005_right.png,animate_pair_right,animate_pair_right,identity,2,2,3,animate,pair,right,deviant
