trialNum, NumTeachers, target, IG, sortedStudents, scoreAboveBaseline
24,3,0.7,519.2996960073403,sorted,0
24,5,0.7,519.2996960073402,unsorted,0
24,5,0.7,524.3063355750678,sorted,0
24,10,0.7,519.2996960073401,unsorted,0
24,10,0.7,524.8404699751029,sorted,0
24,1,0.8,533.5854102930541,unsorted,0
24,1,0.8,533.5854102930541,sorted,0
24,2,0.8,533.5854102930545,unsorted,0
24,2,0.8,533.5854102930545,sorted,0
24,3,0.8,533.5854102930546,unsorted,0
24,3,0.8,533.5854102930545,sorted,0
24,5,0.8,533.5854102930545,unsorted,0
24,5,0.8,533.5854102930545,sorted,0
24,10,0.8,533.5854102930545,unsorted,0
24,10,0.8,533.5854102930543,sorted,0
24,1,0.9,546.0854102930545,unsorted,0
24,1,0.9,546.0854102930535,sorted,0
24,2,0.9,546.0854102930545,unsorted,0
24,2,0.9,546.0854102930541,sorted,0
24,3,0.9,546.0854102930546,unsorted,0
24,3,0.9,546.0854102930543,sorted,0
24,5,0.9,546.0854102930545,unsorted,0
24,5,0.9,546.0854102930545,sorted,0
24,10,0.9,546.0854102930545,unsorted,0
24,10,0.9,546.0854102930543,sorted,0
25,1,0.5,473.40943328892837,unsorted,0
25,1,0.5,473.40943328892826,sorted,0
25,2,0.5,473.4094332889282,unsorted,0
25,2,0.5,512.4376652592016,sorted,0
25,3,0.5,476.3130607265934,unsorted,0
25,3,0.5,508.5709592138676,sorted,0
25,5,0.5,476.15849346688094,unsorted,0
25,5,0.5,510.97909280484976,sorted,0
25,10,0.5,479.0772646992989,unsorted,0
25,10,0.5,512.4376652592016,sorted,0
25,1,0.6,493.4094332889278,unsorted,0
25,1,0.6,493.40943328892763,sorted,0
25,2,0.6,493.40943328892837,unsorted,0
25,2,0.6,509.9376652592016,sorted,0
25,3,0.6,493.40943328892837,unsorted,0
25,3,0.6,513.7209592138677,sorted,0
25,5,0.6,493.40943328892837,unsorted,0
25,5,0.6,512.97909280485,sorted,0
25,10,0.6,494.5772646992989,unsorted,0
25,10,0.6,513.3921118500616,sorted,0
25,1,0.7,510.0760999555957,unsorted,0
25,1,0.7,510.07609995559517,sorted,0
25,2,0.7,510.07609995559517,unsorted,0
25,2,0.7,510.07609995559517,sorted,0
25,3,0.7,510.07609995559517,unsorted,0
25,3,0.7,513.8876258805348,sorted,0
25,5,0.7,510.076099955595,unsorted,0
25,5,0.7,518.5414071722979,sorted,0
25,10,0.7,510.07609995559494,unsorted,0
25,10,0.7,518.5414071722977,sorted,0
25,1,0.8,524.3618142413093,unsorted,0
25,1,0.8,524.3618142413093,sorted,0
25,2,0.8,524.3618142413093,unsorted,0
25,2,0.8,524.361814241309,sorted,0
25,3,0.8,524.3618142413093,unsorted,0
25,3,0.8,524.3618142413092,sorted,0
25,5,0.8,524.3618142413093,unsorted,0
25,5,0.8,524.3618142413093,sorted,0
25,10,0.8,524.3618142413093,unsorted,0
25,10,0.8,524.3618142413093,sorted,0
25,1,0.9,536.861814241309,unsorted,0
25,1,0.9,536.8618142413085,sorted,0
25,2,0.9,536.8618142413093,unsorted,0
25,2,0.9,536.861814241309,sorted,0
25,3,0.9,536.8618142413093,unsorted,0
25,3,0.9,536.8618142413092,sorted,0
25,5,0.9,536.8618142413093,unsorted,0
25,5,0.9,536.8618142413093,sorted,0
25,10,0.9,536.8618142413092,unsorted,0
25,10,0.9,536.8618142413093,sorted,0
26,1,0.5,467.38778852359405,unsorted,0
26,1,0.5,467.387788523594,sorted,0
26,2,0.5,467.38778852359405,unsorted,0
26,2,0.5,503.9932479713518,sorted,0
26,3,0.5,470.99548118377743,unsorted,0
26,3,0.5,501.937106376404,sorted,0
26,5,0.5,468.15699682946536,unsorted,0
26,5,0.5,504.72253419852757,sorted,0
26,10,0.5,473.7631989757827,unsorted,0
26,10,0.5,504.7225341985277,sorted,0
26,1,0.6,487.3877885235936,unsorted,0
26,1,0.6,487.3877885235934,sorted,0
26,2,0.6,487.38778852359405,unsorted,0
26,2,0.6,501.4932479713518,sorted,0
26,3,0.6,487.38778852359405,unsorted,0
26,3,0.6,507.0871063764041,sorted,0
26,5,0.6,487.38778852359405,unsorted,0
26,5,0.6,506.7225341985277,sorted,0
26,10,0.6,488.29146640579995,unsorted,0
26,10,0.6,506.75825901259793,sorted,0
26,1,0.7,504.05445519026114,unsorted,0
26,1,0.7,504.05445519026085,sorted,0
26,2,0.7,504.05445519026085,unsorted,0
26,2,0.7,504.05445519026085,sorted,0
26,3,0.7,504.05445519026085,unsorted,0
26,3,0.7,507.2537730430711,sorted,0
26,5,0.7,504.0544551902607,unsorted,0
26,5,0.7,509.38027354437634,sorted,0
26,10,0.7,504.05445519026074,unsorted,0
26,10,0.7,509.3802735443762,sorted,0
26,1,0.8,518.3401694759752,unsorted,0
26,1,0.8,518.3401694759751,sorted,0
26,2,0.8,518.340169475975,unsorted,0
26,2,0.8,518.3401694759749,sorted,0
26,3,0.8,518.3401694759751,unsorted,0
26,3,0.8,518.340169475975,sorted,0
26,5,0.8,518.340169475975,unsorted,0
26,5,0.8,518.340169475975,sorted,0
26,10,0.8,518.340169475975,unsorted,0
26,10,0.8,518.340169475975,sorted,0
26,1,0.9,530.8401694759748,unsorted,0
26,1,0.9,530.8401694759743,sorted,0
26,2,0.9,530.840169475975,unsorted,0
26,2,0.9,530.8401694759748,sorted,0
26,3,0.9,530.840169475975,unsorted,0
26,3,0.9,530.8401694759749,sorted,0
26,5,0.9,530.840169475975,unsorted,0
26,5,0.9,530.8401694759749,sorted,0
26,10,0.9,530.840169475975,unsorted,0
26,10,0.9,530.840169475975,sorted,0
27,1,0.5,472.5109193432269,unsorted,0
27,1,0.5,472.5109193432268,sorted,0
27,2,0.5,472.51091934322676,unsorted,0
27,2,0.5,507.1724303150795,sorted,0
27,3,0.5,473.3195854797989,unsorted,0
27,3,0.5,504.00970826181435,sorted,0
27,5,0.5,473.42762665498617,unsorted,0
27,5,0.5,507.1724303150795,sorted,0
27,10,0.5,479.0939129720918,unsorted,0
27,10,0.5,507.1724303150796,sorted,0
27,1,0.6,492.5109193432264,unsorted,0
27,1,0.6,492.51091934322625,sorted,0
27,2,0.6,492.510919343227,unsorted,0
27,2,0.6,504.6724303150796,sorted,0
27,3,0.6,492.510919343227,unsorted,0
27,3,0.6,509.15970826181444,sorted,0
27,5,0.6,492.51091934322693,unsorted,0
27,5,0.6,509.1724303150796,sorted,0
27,10,0.6,493.15550260983287,unsorted,0
27,10,0.6,509.1724303150796,sorted,0
27,1,0.7,509.17758600989396,unsorted,0
27,1,0.7,509.1775860098937,sorted,0
27,2,0.7,509.1775860098937,unsorted,0
27,2,0.7,509.17758600989373,sorted,0
27,3,0.7,509.1775860098936,unsorted,0
27,3,0.7,509.3263749284815,sorted,0
27,5,0.7,509.17758600989356,unsorted,0
27,5,0.7,513.9801562202446,sorted,0
27,10,0.7,509.17758600989356,unsorted,0
27,10,0.7,513.9801562202445,sorted,0
27,1,0.8,523.4633002956081,unsorted,0
27,1,0.8,523.4633002956081,sorted,0
27,2,0.8,523.4633002956078,unsorted,0
27,2,0.8,523.4633002956077,sorted,0
27,3,0.8,523.4633002956078,unsorted,0
27,3,0.8,523.4633002956077,sorted,0
27,5,0.8,523.4633002956078,unsorted,0
27,5,0.8,523.4633002956077,sorted,0
27,10,0.8,523.4633002956078,unsorted,0
27,10,0.8,523.4633002956078,sorted,0
27,1,0.9,535.9633002956077,unsorted,0
27,1,0.9,535.963300295607,sorted,0
27,2,0.9,535.9633002956077,unsorted,0
27,2,0.9,535.9633002956076,sorted,0
27,3,0.9,535.9633002956077,unsorted,0
27,3,0.9,535.9633002956077,sorted,0
27,5,0.9,535.9633002956078,unsorted,0
27,5,0.9,535.9633002956077,sorted,0
27,10,0.9,535.9633002956078,unsorted,0
27,10,0.9,535.9633002956077,sorted,0
28,1,0.5,463.9204669123046,unsorted,0
28,1,0.5,463.9204669123048,sorted,0
28,2,0.5,467.73423827112396,unsorted,0
28,2,0.5,505.4937709336034,sorted,0
28,3,0.5,466.0442848830291,unsorted,0
28,3,0.5,505.1291278200156,sorted,0
28,5,0.5,470.4671335122233,unsorted,0
28,5,0.5,506.22305716077926,sorted,0
28,10,0.5,476.13496492259384,unsorted,0
28,10,0.5,506.2230571607793,sorted,0
28,1,0.6,475.714270214467,unsorted,0
28,1,0.6,475.7142702144668,sorted,0
28,2,0.6,475.7142702144673,unsorted,0
28,2,0.6,502.9937709336035,sorted,0
28,3,0.6,475.71427021446743,unsorted,0
28,3,0.6,504.5259506189745,sorted,0
28,5,0.6,475.7142702144674,unsorted,0
28,5,0.6,505.29326113452254,sorted,0
28,10,0.6,477.9190823021133,unsorted,0
28,10,0.6,505.2932611345226,sorted,0
28,1,0.7,492.38093688113463,unsorted,0
28,1,0.7,492.3809368811344,sorted,0
28,2,0.7,492.38093688113423,unsorted,0
28,2,0.7,494.6604376002705,sorted,0
28,3,0.7,492.3809368811342,unsorted,0
28,3,0.7,504.6926172856414,sorted,0
28,5,0.7,492.38093688113406,unsorted,0
28,5,0.7,503.4624848166596,sorted,0
28,10,0.7,492.380936881134,unsorted,0
28,10,0.7,505.863769921835,sorted,0
28,1,0.8,506.666651166848,unsorted,0
28,1,0.8,506.6666511668483,sorted,0
28,2,0.8,506.6666511668484,unsorted,0
28,2,0.8,506.6666511668483,sorted,0
28,3,0.8,506.66665116684845,unsorted,0
28,3,0.8,506.6666511668485,sorted,0
28,5,0.8,506.6666511668484,unsorted,0
28,5,0.8,506.6666511668484,sorted,0
28,10,0.8,506.66665116684834,unsorted,0
28,10,0.8,506.66665116684834,sorted,0
28,1,0.9,519.166651166848,unsorted,0
28,1,0.9,519.1666511668479,sorted,0
28,2,0.9,519.1666511668484,unsorted,0
28,2,0.9,519.1666511668483,sorted,0
28,3,0.9,519.1666511668484,unsorted,0
28,3,0.9,519.1666511668484,sorted,0
28,5,0.9,519.1666511668484,unsorted,0
28,5,0.9,519.1666511668484,sorted,0
28,10,0.9,519.1666511668484,unsorted,0
28,10,0.9,519.1666511668483,sorted,0
29,1,0.5,479.56123594180804,unsorted,0
29,1,0.5,479.5612359418081,sorted,0
29,2,0.5,479.56123594180804,unsorted,0
29,2,0.5,512.6610780232955,sorted,0
29,3,0.5,479.56123594180804,unsorted,0
29,3,0.5,514.3146231519945,sorted,0
29,5,0.5,481.63758024407343,unsorted,0
29,5,0.5,514.8615878223765,sorted,0
29,10,0.5,482.14817727028435,unsorted,0
29,10,0.5,514.8615878223766,sorted,0
29,1,0.6,499.56123594180764,unsorted,0
29,1,0.6,499.5612359418076,sorted,0
29,2,0.6,499.56123594180826,unsorted,0
29,2,0.6,510.1610780232956,sorted,0
29,3,0.6,499.56123594180826,unsorted,0
29,3,0.6,519.4646231519945,sorted,0
29,5,0.6,499.56123594180815,unsorted,0
29,5,0.6,516.8615878223766,sorted,0
29,10,0.6,499.56123594180815,unsorted,0
29,10,0.6,519.1357757881884,sorted,0
29,1,0.7,516.2279026084752,unsorted,0
29,1,0.7,516.2279026084749,sorted,0
29,2,0.7,516.2279026084751,unsorted,0
29,2,0.7,516.2279026084749,sorted,0
29,3,0.7,516.2279026084749,unsorted,0
29,3,0.7,519.6312898186618,sorted,0
29,5,0.7,516.227902608475,unsorted,0
29,5,0.7,522.6002172501195,sorted,0
29,10,0.7,516.2279026084748,unsorted,0
29,10,0.7,522.6002172501194,sorted,0
29,1,0.8,530.513616894189,unsorted,0
29,1,0.8,530.5136168941892,sorted,0
29,2,0.8,530.5136168941892,unsorted,0
29,2,0.8,530.5136168941891,sorted,0
29,3,0.8,530.5136168941891,unsorted,0
29,3,0.8,530.513616894189,sorted,0
29,5,0.8,530.5136168941891,unsorted,0
29,5,0.8,530.513616894189,sorted,0
29,10,0.8,530.5136168941891,unsorted,0
29,10,0.8,530.5136168941891,sorted,0
29,1,0.9,543.0136168941887,unsorted,0
29,1,0.9,543.0136168941882,sorted,0
29,2,0.9,543.0136168941892,unsorted,0
29,2,0.9,543.0136168941888,sorted,0
29,3,0.9,543.0136168941891,unsorted,0
29,3,0.9,543.013616894189,sorted,0
29,5,0.9,543.013616894189,unsorted,0
29,5,0.9,543.013616894189,sorted,0
29,10,0.9,543.0136168941891,unsorted,0
29,10,0.9,543.013616894189,sorted,0
30,1,0.5,465.92250469213343,unsorted,0
30,1,0.5,465.92250469213343,sorted,0
30,2,0.5,465.9225046921333,unsorted,0
30,2,0.5,504.1253816378169,sorted,0
30,3,0.5,467.0255307159261,unsorted,0
30,3,0.5,501.0259151723194,sorted,0
30,5,0.5,472.37619268116816,unsorted,0
30,5,0.5,502.66680918346503,sorted,0
30,10,0.5,473.6287270521085,unsorted,0
30,10,0.5,504.1253816378167,sorted,0
30,1,0.6,485.9225046921329,unsorted,0
30,1,0.6,485.9225046921327,sorted,0
30,2,0.6,485.92250469213343,unsorted,0
30,2,0.6,501.625381637817,sorted,0
30,3,0.6,485.92250469213343,unsorted,0
30,3,0.6,506.1759151723196,sorted,0
30,5,0.6,485.9225046921335,unsorted,0
30,5,0.6,504.3021660698773,sorted,0
30,10,0.6,485.92250469213343,unsorted,0
30,10,0.6,506.2243620396548,sorted,0
30,1,0.7,502.5891713588007,unsorted,0
30,1,0.7,502.58917135880046,sorted,0
30,2,0.7,502.58917135880034,unsorted,0
30,2,0.7,502.5891713588004,sorted,0
30,3,0.7,502.5891713588003,unsorted,0
30,3,0.7,506.3425818389866,sorted,0
30,5,0.7,502.58917135880023,unsorted,0
30,5,0.7,510.53123043173844,sorted,0
30,10,0.7,502.5891713588002,unsorted,0
30,10,0.7,510.5312304317383,sorted,0
30,1,0.8,516.8748856445142,unsorted,0
30,1,0.8,516.8748856445143,sorted,0
30,2,0.8,516.8748856445146,unsorted,0
30,2,0.8,516.8748856445143,sorted,0
30,3,0.8,516.8748856445145,unsorted,0
30,3,0.8,516.8748856445144,sorted,0
30,5,0.8,516.8748856445144,unsorted,0
30,5,0.8,516.8748856445145,sorted,0
30,10,0.8,516.8748856445144,unsorted,0
30,10,0.8,516.8748856445145,sorted,0
30,1,0.9,529.3748856445137,unsorted,0
30,1,0.9,529.3748856445136,sorted,0
30,2,0.9,529.3748856445145,unsorted,0
30,2,0.9,529.3748856445143,sorted,0
30,3,0.9,529.3748856445145,unsorted,0
30,3,0.9,529.3748856445143,sorted,0
30,5,0.9,529.3748856445144,unsorted,0
30,5,0.9,529.3748856445144,sorted,0
30,10,0.9,529.3748856445145,unsorted,0
30,10,0.9,529.3748856445144,sorted,0
31,1,0.5,474.06394874567314,unsorted,0
31,1,0.5,474.0639487456732,sorted,0
31,2,0.5,474.06394874567314,unsorted,0
31,2,0.5,506.0975345530288,sorted,0
31,3,0.5,474.06394874567314,unsorted,0
31,3,0.5,505.9152129962347,sorted,0
31,5,0.5,476.7968439867726,unsorted,0
31,5,0.5,507.1914638937925,sorted,0
31,10,0.5,478.5872463450658,unsorted,0
31,10,0.5,507.19146389379256,sorted,0
31,1,0.6,494.0639487456727,unsorted,0
31,1,0.6,494.0639487456725,sorted,0
31,2,0.6,494.0639487456733,unsorted,0
31,2,0.6,503.59753455302894,sorted,0
31,3,0.6,494.0639487456733,unsorted,0
31,3,0.6,511.0652129962349,sorted,0
31,5,0.6,494.06394874567326,unsorted,0
31,5,0.6,511.4827596748469,sorted,0
31,10,0.6,494.06394874567314,unsorted,0
31,10,0.6,511.8682483258531,sorted,0
31,1,0.7,510.7306154123404,unsorted,0
31,1,0.7,510.73061541234006,sorted,0
31,2,0.7,510.7306154123401,unsorted,0
31,2,0.7,510.73061541234006,sorted,0
31,3,0.7,510.73061541234006,unsorted,0
31,3,0.7,511.23187966290175,sorted,0
31,5,0.7,510.73061541234006,unsorted,0
31,5,0.7,518.1494263415137,sorted,0
31,10,0.7,510.7306154123399,unsorted,0
31,10,0.7,518.1494263415136,sorted,0
31,1,0.8,525.0163296980542,unsorted,0
31,1,0.8,525.0163296980545,sorted,0
31,2,0.8,525.0163296980543,unsorted,0
31,2,0.8,525.0163296980542,sorted,0
31,3,0.8,525.0163296980543,unsorted,0
31,3,0.8,525.0163296980542,sorted,0
31,5,0.8,525.0163296980543,unsorted,0
31,5,0.8,525.0163296980543,sorted,0
31,10,0.8,525.0163296980543,unsorted,0
31,10,0.8,525.0163296980543,sorted,0
31,1,0.9,537.5163296980539,unsorted,0
31,1,0.9,537.5163296980536,sorted,0
31,2,0.9,537.5163296980542,unsorted,0
31,2,0.9,537.516329698054,sorted,0
31,3,0.9,537.5163296980543,unsorted,0
31,3,0.9,537.5163296980542,sorted,0
31,5,0.9,537.5163296980542,unsorted,0
31,5,0.9,537.5163296980543,sorted,0
31,10,0.9,537.5163296980542,unsorted,0
31,10,0.9,537.5163296980543,sorted,0
32,1,0.5,488.5721492890875,unsorted,0
32,1,0.5,488.57214928908746,sorted,0
32,2,0.5,488.5721492890874,unsorted,0
32,2,0.5,512.4489998810451,sorted,0
32,3,0.5,488.5721492890874,unsorted,0
32,3,0.5,514.8444823544735,sorted,0
32,5,0.5,488.57214928908735,unsorted,0
32,5,0.5,515.0268039112675,sorted,0
32,10,0.5,490.315118594146,unsorted,0
32,10,0.5,515.0268039112676,sorted,0
32,1,0.6,508.57214928908706,unsorted,0
32,1,0.6,508.5721492890869,sorted,0
32,2,0.6,508.5721492890875,unsorted,0
32,2,0.6,509.94899988104504,sorted,0
32,3,0.6,508.5721492890875,unsorted,0
32,3,0.6,519.9944823544735,sorted,0
32,5,0.6,508.5721492890875,unsorted,0
32,5,0.6,521.587830960445,sorted,0
32,10,0.6,508.5721492890874,unsorted,0
32,10,0.6,521.5878309604449,sorted,0
32,1,0.7,525.2388159557546,unsorted,0
32,1,0.7,525.2388159557543,sorted,0
32,2,0.7,525.2388159557543,unsorted,0
32,2,0.7,525.2388159557543,sorted,0
32,3,0.7,525.2388159557543,unsorted,0
32,3,0.7,525.2388159557544,sorted,0
32,5,0.7,525.2388159557543,unsorted,0
32,5,0.7,528.2544976271116,sorted,0
32,10,0.7,525.238815955754,unsorted,0
32,10,0.7,529.2098454922233,sorted,0
32,1,0.8,539.5245302414679,unsorted,0
32,1,0.8,539.5245302414681,sorted,0
32,2,0.8,539.5245302414685,unsorted,0
32,2,0.8,539.5245302414684,sorted,0
32,3,0.8,539.5245302414685,unsorted,0
32,3,0.8,539.5245302414684,sorted,0
32,5,0.8,539.5245302414685,unsorted,0
32,5,0.8,539.5245302414684,sorted,0
32,10,0.8,539.5245302414684,unsorted,0
32,10,0.8,539.5245302414684,sorted,0
32,1,0.9,552.0245302414679,unsorted,0
32,1,0.9,552.0245302414673,sorted,0
32,2,0.9,552.0245302414683,unsorted,0
32,2,0.9,552.024530241468,sorted,0
32,3,0.9,552.0245302414685,unsorted,0
32,3,0.9,552.0245302414684,sorted,0
32,5,0.9,552.0245302414685,unsorted,0
32,5,0.9,552.0245302414684,sorted,0
32,10,0.9,552.0245302414684,unsorted,0
32,10,0.9,552.0245302414685,sorted,0
33,1,0.5,466.9333452689862,unsorted,0
33,1,0.5,466.93334526898616,sorted,0
33,2,0.5,467.5747930282922,unsorted,0
33,2,0.5,504.5650576817309,sorted,0
33,3,0.5,466.93334526898616,unsorted,0
33,3,0.5,500.3210574052555,sorted,0
33,5,0.5,470.03040028773387,unsorted,0
33,5,0.5,503.10648522737915,sorted,0
33,10,0.5,474.01231608047374,unsorted,0
33,10,0.5,504.5650576817308,sorted,0
33,1,0.6,486.93334526898593,unsorted,0
33,1,0.6,486.93334526898553,sorted,0
33,2,0.6,486.9333452689864,unsorted,0
33,2,0.6,502.065057681731,sorted,0
33,3,0.6,486.9333452689864,unsorted,0
33,3,0.6,505.47105740525564,sorted,0
33,5,0.6,486.9333452689863,unsorted,0
33,5,0.6,505.1064852273792,sorted,0
33,10,0.6,486.9333452689862,unsorted,0
33,10,0.6,505.14221004144946,sorted,0
33,1,0.7,503.6000119356535,unsorted,0
33,1,0.7,503.60001193565313,sorted,0
33,2,0.7,503.60001193565313,unsorted,0
33,2,0.7,503.60001193565313,sorted,0
33,3,0.7,503.6000119356531,unsorted,0
33,3,0.7,505.63772407192255,sorted,0
33,5,0.7,503.6000119356529,unsorted,0
33,5,0.7,509.44907843353315,sorted,0
33,10,0.7,503.60001193565284,unsorted,0
33,10,0.7,509.4490784335329,sorted,0
33,1,0.8,517.8857262213669,unsorted,0
33,1,0.8,517.8857262213675,sorted,0
33,2,0.8,517.8857262213672,unsorted,0
33,2,0.8,517.885726221367,sorted,0
33,3,0.8,517.8857262213672,unsorted,0
33,3,0.8,517.8857262213671,sorted,0
33,5,0.8,517.8857262213672,unsorted,0
33,5,0.8,517.8857262213672,sorted,0
33,10,0.8,517.8857262213671,unsorted,0
33,10,0.8,517.8857262213671,sorted,0
33,1,0.9,530.3857262213667,unsorted,0
33,1,0.9,530.3857262213666,sorted,0
33,2,0.9,530.3857262213671,unsorted,0
33,2,0.9,530.3857262213669,sorted,0
33,3,0.9,530.3857262213671,unsorted,0
33,3,0.9,530.3857262213671,sorted,0
33,5,0.9,530.3857262213672,unsorted,0
33,5,0.9,530.3857262213671,sorted,0
33,10,0.9,530.3857262213671,unsorted,0
33,10,0.9,530.3857262213671,sorted,0
34,1,0.5,465.88393972437274,unsorted,0
34,1,0.5,465.8839397243727,sorted,0
34,2,0.5,465.8839397243727,unsorted,0
34,2,0.5,506.50961071985137,sorted,0
34,3,0.5,466.23593172040705,unsorted,0
34,3,0.5,501.90096732978816,sorted,0
34,5,0.5,467.3551632962779,unsorted,0
34,5,0.5,504.6863951519117,sorted,0
34,10,0.5,474.02248157371275,unsorted,0
34,10,0.5,506.5096107198513,sorted,0
34,1,0.6,485.8839397243724,unsorted,0
34,1,0.6,485.88393972437206,sorted,0
34,2,0.6,485.8839397243729,unsorted,0
34,2,0.6,504.0096107198515,sorted,0
34,3,0.6,485.8839397243728,unsorted,0
34,3,0.6,507.05096732978825,sorted,0
34,5,0.6,485.8839397243728,unsorted,0
34,5,0.6,506.6863951519118,sorted,0
34,10,0.6,485.8839397243728,unsorted,0
34,10,0.6,506.7221199659821,sorted,0
34,1,0.7,502.5506063910399,unsorted,0
34,1,0.7,502.5506063910397,sorted,0
34,2,0.7,502.5506063910396,unsorted,0
34,2,0.7,502.55060639103965,sorted,0
34,3,0.7,502.55060639103965,unsorted,0
34,3,0.7,507.2176339964552,sorted,0
34,5,0.7,502.55060639103954,unsorted,0
34,5,0.7,508.92292103268414,sorted,0
34,10,0.7,502.5506063910394,unsorted,0
34,10,0.7,508.92292103268403,sorted,0
34,1,0.8,516.8363206767536,unsorted,0
34,1,0.8,516.8363206767539,sorted,0
34,2,0.8,516.8363206767539,unsorted,0
34,2,0.8,516.8363206767535,sorted,0
34,3,0.8,516.8363206767538,unsorted,0
34,3,0.8,516.8363206767538,sorted,0
34,5,0.8,516.8363206767538,unsorted,0
34,5,0.8,516.8363206767538,sorted,0
34,10,0.8,516.8363206767538,unsorted,0
34,10,0.8,516.8363206767538,sorted,0
34,1,0.9,529.3363206767533,unsorted,0
34,1,0.9,529.3363206767531,sorted,0
34,2,0.9,529.3363206767538,unsorted,0
34,2,0.9,529.3363206767535,sorted,0
34,3,0.9,529.3363206767538,unsorted,0
34,3,0.9,529.3363206767536,sorted,0
34,5,0.9,529.3363206767538,unsorted,0
34,5,0.9,529.3363206767538,sorted,0
34,10,0.9,529.3363206767538,unsorted,0
34,10,0.9,529.3363206767538,sorted,0
35,1,0.5,480.3225428340847,unsorted,0
35,1,0.5,480.3225428340846,sorted,0
35,2,0.5,480.3225428340844,unsorted,0
35,2,0.5,513.3178169444599,sorted,0
35,3,0.5,480.3225428340845,unsorted,0
35,3,0.5,510.55769135744316,sorted,0
35,5,0.5,480.3225428340846,unsorted,0
35,5,0.5,512.588530717284,sorted,0
35,10,0.5,480.32254283408463,unsorted,0
35,10,0.5,513.3178169444599,sorted,0
35,1,0.6,500.32254283408435,unsorted,0
35,1,0.6,500.322542834084,sorted,0
35,2,0.6,500.32254283408486,unsorted,0
35,2,0.6,510.81781694445976,sorted,0
35,3,0.6,500.3225428340847,unsorted,0
35,3,0.6,515.7076913574433,sorted,0
35,5,0.6,500.32254283408463,unsorted,0
35,5,0.6,514.5885307172841,sorted,0
35,10,0.6,500.3225428340847,unsorted,0
35,10,0.6,515.3788439936372,sorted,0
35,1,0.7,516.9892095007519,unsorted,0
35,1,0.7,516.9892095007515,sorted,0
35,2,0.7,516.9892095007515,unsorted,0
35,2,0.7,516.9892095007515,sorted,0
35,3,0.7,516.9892095007514,unsorted,0
35,3,0.7,516.9892095007515,sorted,0
35,5,0.7,516.9892095007514,unsorted,0
35,5,0.7,520.9493527809498,sorted,0
35,10,0.7,516.9892095007513,unsorted,0
35,10,0.7,521.4834871809849,sorted,0
35,1,0.8,531.2749237864653,unsorted,0
35,1,0.8,531.2749237864656,sorted,0
35,2,0.8,531.2749237864655,unsorted,0
35,2,0.8,531.2749237864655,sorted,0
35,3,0.8,531.2749237864656,unsorted,0
35,3,0.8,531.2749237864655,sorted,0
35,5,0.8,531.2749237864656,unsorted,0
35,5,0.8,531.2749237864655,sorted,0
35,10,0.8,531.2749237864656,unsorted,0
35,10,0.8,531.2749237864656,sorted,0
35,1,0.9,543.7749237864654,unsorted,0
35,1,0.9,543.7749237864649,sorted,0
35,2,0.9,543.7749237864655,unsorted,0
35,2,0.9,543.7749237864654,sorted,0
35,3,0.9,543.7749237864656,unsorted,0
35,3,0.9,543.7749237864655,sorted,0
35,5,0.9,543.7749237864656,unsorted,0
35,5,0.9,543.7749237864655,sorted,0
35,10,0.9,543.7749237864656,unsorted,0
35,10,0.9,543.7749237864656,sorted,0
36,1,0.5,465.5496648113414,unsorted,0
36,1,0.5,465.54966481134136,sorted,0
36,2,0.5,469.15934528550446,unsorted,0
36,2,0.5,504.7823897717609,sorted,0
36,3,0.5,465.54966481134136,unsorted,0
36,3,0.5,500.92833484398056,sorted,0
36,5,0.5,466.2916021560708,unsorted,0
36,5,0.5,502.95917420382125,sorted,0
36,10,0.5,476.438811931899,unsorted,0
36,10,0.5,504.78238977176085,sorted,0
36,1,0.6,485.54966481134096,unsorted,0
36,1,0.6,485.5496648113407,sorted,0
36,2,0.6,485.54966481134124,unsorted,0
36,2,0.6,502.2823897717608,sorted,0
36,3,0.6,485.54966481134136,unsorted,0
36,3,0.6,506.07833484398066,sorted,0
36,5,0.6,485.5496648113414,unsorted,0
36,5,0.6,504.95917420382136,sorted,0
36,10,0.6,486.5588911915353,unsorted,0
36,10,0.6,505.7494874801745,sorted,0
36,1,0.7,502.2163314780086,unsorted,0
36,1,0.7,502.2163314780083,sorted,0
36,2,0.7,502.21633147800827,unsorted,0
36,2,0.7,502.2163314780083,sorted,0
36,3,0.7,502.2163314780082,unsorted,0
36,3,0.7,506.24500151064774,sorted,0
36,5,0.7,502.2163314780081,unsorted,0
36,5,0.7,509.6351424071819,sorted,0
36,10,0.7,502.216331478008,unsorted,0
36,10,0.7,509.6351424071817,sorted,0
36,1,0.8,516.502045763722,unsorted,0
36,1,0.8,516.502045763722,sorted,0
36,2,0.8,516.5020457637224,unsorted,0
36,2,0.8,516.5020457637222,sorted,0
36,3,0.8,516.5020457637224,unsorted,0
36,3,0.8,516.5020457637223,sorted,0
36,5,0.8,516.5020457637223,unsorted,0
36,5,0.8,516.5020457637223,sorted,0
36,10,0.8,516.5020457637224,unsorted,0
36,10,0.8,516.5020457637223,sorted,0
36,1,0.9,529.002045763722,unsorted,0
36,1,0.9,529.0020457637216,sorted,0
36,2,0.9,529.0020457637224,unsorted,0
36,2,0.9,529.0020457637222,sorted,0
36,3,0.9,529.0020457637223,unsorted,0
36,3,0.9,529.0020457637222,sorted,0
36,5,0.9,529.0020457637223,unsorted,0
