trialNum, NumTeachers, NumAssessments, target, IG, scoreAboveBaseline
15,4,3,0.7,2457.9319111200834,0
15,4,4,0.7,0,0
15,4,5,0.7,0,0
15,5,0,0.7,2452.509760618504,0
15,5,1,0.7,2452.300001356863,0
15,5,2,0.7,2455.834996459363,0
15,5,3,0.7,0,0
15,5,4,0.7,0,0
15,5,5,0.7,0,0
15,6,0,0.7,2449.6352612358032,0
15,6,1,0.7,2453.800079054683,0
15,6,2,0.7,2456.968074432327,0
15,6,3,0.7,0,0
15,6,4,0.7,0,0
15,6,5,0.7,0,0
15,7,0,0.7,2450.4535121995955,0
15,7,1,0.7,2454.4474932839908,0
15,7,2,0.7,0,0
15,7,3,0.7,0,0
15,7,4,0.7,0,0
15,7,5,0.7,0,0
15,8,0,0.7,2447.87028050093,0
15,8,1,0.7,2449.659031148466,0
15,8,2,0.7,0,0
15,8,3,0.7,0,0
15,8,4,0.7,0,0
15,8,5,0.7,0,0
15,9,0,0.7,2452.9606211374185,0
15,9,1,0.7,0,0
15,9,2,0.7,0,0
15,9,3,0.7,0,0
15,9,4,0.7,0,0
15,9,5,0.7,0,0
15,10,0,0.7,2451.544679722461,0
15,10,1,0.7,0,0
15,10,2,0.7,0,0
15,10,3,0.7,0,0
15,10,4,0.7,0,0
15,10,5,0.7,0,0
15,1,0,0.8,2518.647838430595,0
15,1,1,0.8,2518.647838430594,0
15,1,2,0.8,2518.6478384305947,0
15,1,3,0.8,2518.6478384305947,0
15,1,4,0.8,2518.6478384305947,0
15,1,5,0.8,0,0
15,2,0,0.8,2518.6478384305947,0
15,2,1,0.8,2518.6478384305947,0
15,2,2,0.8,2518.6478384305956,0
15,2,3,0.8,2518.6478384305956,0
15,2,4,0.8,2518.6478384305947,0
15,2,5,0.8,0,0
15,3,0,0.8,2518.6478384305956,0
15,3,1,0.8,2518.6478384305956,0
15,3,2,0.8,2518.6478384305956,0
15,3,3,0.8,2518.647838430596,0
15,3,4,0.8,0,0
15,3,5,0.8,0,0
15,4,0,0.8,2518.647838430596,0
15,4,1,0.8,2518.647838430596,0
15,4,2,0.8,2511.168426998189,0
15,4,3,0.8,2513.0402291750906,0
15,4,4,0.8,0,0
15,4,5,0.8,0,0
15,5,0,0.8,2518.6478384305965,0
15,5,1,0.8,2518.647838430596,0
15,5,2,0.8,2518.6478384305965,0
15,5,3,0.8,0,0
15,5,4,0.8,0,0
15,5,5,0.8,0,0
15,6,0,0.8,2518.647838430596,0
15,6,1,0.8,2518.647838430596,0
15,6,2,0.8,2517.2426148355066,0
15,6,3,0.8,0,0
15,6,4,0.8,0,0
15,6,5,0.8,0,0
15,7,0,0.8,2512.6820901029664,0
15,7,1,0.8,2518.6478384305965,0
15,7,2,0.8,0,0
15,7,3,0.8,0,0
15,7,4,0.8,0,0
15,7,5,0.8,0,0
15,8,0,0.8,2518.6478384305956,0
15,8,1,0.8,2517.462730158885,0
15,8,2,0.8,0,0
15,8,3,0.8,0,0
15,8,4,0.8,0,0
15,8,5,0.8,0,0
15,9,0,0.8,2515.4088079463772,0
15,9,1,0.8,0,0
15,9,2,0.8,0,0
15,9,3,0.8,0,0
15,9,4,0.8,0,0
15,9,5,0.8,0,0
15,10,0,0.8,2518.6478384305956,0
15,10,1,0.8,0,0
15,10,2,0.8,0,0
15,10,3,0.8,0,0
15,10,4,0.8,0,0
15,10,5,0.8,0,0
15,1,0,0.9,2581.1478384305938,0
15,1,1,0.9,2581.1478384305933,0
15,1,2,0.9,2581.147838430593,0
15,1,3,0.9,2581.1478384305924,0
15,1,4,0.9,2581.1478384305924,0
15,1,5,0.9,0,0
15,2,0,0.9,2581.1478384305947,0
15,2,1,0.9,2581.1478384305947,0
15,2,2,0.9,2581.1478384305947,0
15,2,3,0.9,2581.1478384305947,0
15,2,4,0.9,2581.1478384305947,0
15,2,5,0.9,0,0
15,3,0,0.9,2581.147838430596,0
15,3,1,0.9,2581.147838430596,0
15,3,2,0.9,2581.147838430596,0
15,3,3,0.9,2581.1478384305956,0
15,3,4,0.9,0,0
15,3,5,0.9,0,0
15,4,0,0.9,2581.147838430596,0
15,4,1,0.9,2581.147838430596,0
15,4,2,0.9,2581.147838430596,0
15,4,3,0.9,2581.1478384305956,0
15,4,4,0.9,0,0
15,4,5,0.9,0,0
15,5,0,0.9,2581.147838430596,0
15,5,1,0.9,2581.147838430596,0
15,5,2,0.9,2581.147838430596,0
15,5,3,0.9,0,0
15,5,4,0.9,0,0
15,5,5,0.9,0,0
15,6,0,0.9,2581.1478384305965,0
15,6,1,0.9,2581.1478384305965,0
15,6,2,0.9,2581.147838430596,0
15,6,3,0.9,0,0
15,6,4,0.9,0,0
15,6,5,0.9,0,0
15,7,0,0.9,2581.1478384305965,0
15,7,1,0.9,2581.1478384305965,0
15,7,2,0.9,0,0
15,7,3,0.9,0,0
15,7,4,0.9,0,0
15,7,5,0.9,0,0
15,8,0,0.9,2581.147838430596,0
15,8,1,0.9,2581.147838430596,0
15,8,2,0.9,0,0
15,8,3,0.9,0,0
15,8,4,0.9,0,0
15,8,5,0.9,0,0
15,9,0,0.9,2581.147838430596,0
15,9,1,0.9,0,0
15,9,2,0.9,0,0
15,9,3,0.9,0,0
15,9,4,0.9,0,0
15,9,5,0.9,0,0
15,10,0,0.9,2581.1478384305956,0
15,10,1,0.9,0,0
15,10,2,0.9,0,0
15,10,3,0.9,0,0
15,10,4,0.9,0,0
15,10,5,0.9,0,0
16,1,0,0.5,2316.382321423649,0
16,1,1,0.5,2316.9164691519263,0
16,1,2,0.5,2316.916469151926,0
16,1,3,0.5,2316.9164691519263,0
16,1,4,0.5,2316.916469151926,0
16,1,5,0.5,0,0
16,2,0,0.5,2363.886454943277,0
16,2,1,0.5,2363.1070214409965,0
16,2,2,0.5,2368.815029668447,0
16,2,3,0.5,2370.4683868148168,0
16,2,4,0.5,2371.2950653880016,0
16,2,5,0.5,0,0
16,3,0,0.5,2364.172979291684,0
16,3,1,0.5,2375.1238922582397,0
16,3,2,0.5,2376.2225045469077,0
16,3,3,0.5,2380.4421837345503,0
16,3,4,0.5,0,0
16,3,5,0.5,0,0
16,4,0,0.5,2373.7788364715248,0
16,4,1,0.5,2375.791549221362,0
16,4,2,0.5,2373.3985248787985,0
16,4,3,0.5,2381.9001516266862,0
16,4,4,0.5,0,0
16,4,5,0.5,0,0
16,5,0,0.5,2365.112980481285,0
16,5,1,0.5,2369.6158075132007,0
16,5,2,0.5,2378.62006311765,0
16,5,3,0.5,0,0
16,5,4,0.5,0,0
16,5,5,0.5,0,0
16,6,0,0.5,2372.428909754576,0
16,6,1,0.5,2377.7059626564815,0
16,6,2,0.5,2380.5453539795026,0
16,6,3,0.5,0,0
16,6,4,0.5,0,0
16,6,5,0.5,0,0
16,7,0,0.5,2367.6905166513475,0
16,7,1,0.5,2373.7278560366503,0
16,7,2,0.5,0,0
16,7,3,0.5,0,0
16,7,4,0.5,0,0
16,7,5,0.5,0,0
16,8,0,0.5,2369.4204182589674,0
16,8,1,0.5,2377.4497772979653,0
16,8,2,0.5,0,0
16,8,3,0.5,0,0
16,8,4,0.5,0,0
16,8,5,0.5,0,0
16,9,0,0.5,2372.582723732348,0
16,9,1,0.5,0,0
16,9,2,0.5,0,0
16,9,3,0.5,0,0
16,9,4,0.5,0,0
16,9,5,0.5,0,0
16,10,0,0.5,2373.732726966885,0
16,10,1,0.5,0,0
16,10,2,0.5,0,0
16,10,3,0.5,0,0
16,10,4,0.5,0,0
16,10,5,0.5,0,0
16,1,0,0.6,2386.7734876085774,0
16,1,1,0.6,2386.7734876085774,0
16,1,2,0.6,2386.7734876085774,0
16,1,3,0.6,2386.773487608578,0
16,1,4,0.6,2386.773487608578,0
16,1,5,0.6,0,0
16,2,0,0.6,2409.536035908899,0
16,2,1,0.6,2412.7700149132957,0
16,2,2,0.6,2414.4076237026966,0
16,2,3,0.6,2411.712641199033,0
16,2,4,0.6,2414.407623702696,0
16,2,5,0.6,0,0
16,3,0,0.6,2405.210864650507,0
16,3,1,0.6,2415.3273424775125,0
16,3,2,0.6,2417.3091294027363,0
16,3,3,0.6,2418.0015293702454,0
16,3,4,0.6,0,0
16,3,5,0.6,0,0
16,4,0,0.6,2413.5297409981044,0
16,4,1,0.6,2415.240425795645,0
16,4,2,0.6,2417.863954447084,0
16,4,3,0.6,2421.6076527196474,0
16,4,4,0.6,0,0
16,4,5,0.6,0,0
16,5,0,0.6,2407.8300720142897,0
16,5,1,0.6,2414.7125485582187,0
16,5,2,0.6,2421.992777164282,0
16,5,3,0.6,0,0
16,5,4,0.6,0,0
16,5,5,0.6,0,0
16,6,0,0.6,2414.6704308834974,0
16,6,1,0.6,2420.7179516572137,0
16,6,2,0.6,2422.0284197531837,0
16,6,3,0.6,0,0
16,6,4,0.6,0,0
16,6,5,0.6,0,0
16,7,0,0.6,2411.10970718819,0
16,7,1,0.6,2412.251655790345,0
16,7,2,0.6,0,0
16,7,3,0.6,0,0
16,7,4,0.6,0,0
16,7,5,0.6,0,0
16,8,0,0.6,2404.2855797737475,0
16,8,1,0.6,2410.64286657056,0
16,8,2,0.6,0,0
16,8,3,0.6,0,0
16,8,4,0.6,0,0
16,8,5,0.6,0,0
16,9,0,0.6,2411.4233257392584,0
16,9,1,0.6,0,0
16,9,2,0.6,0,0
16,9,3,0.6,0,0
16,9,4,0.6,0,0
16,9,5,0.6,0,0
16,10,0,0.6,2415.6621597210233,0
16,10,1,0.6,0,0
16,10,2,0.6,0,0
16,10,3,0.6,0,0
16,10,4,0.6,0,0
16,10,5,0.6,0,0
16,1,0,0.7,2470.1068209419077,0
16,1,1,0.7,2470.1068209419077,0
16,1,2,0.7,2470.1068209419063,0
16,1,3,0.7,2470.106820941907,0
16,1,4,0.7,2470.1068209419072,0
16,1,5,0.7,0,0
16,2,0,0.7,2466.5193915209156,0
16,2,1,0.7,2465.9695175934494,0
16,2,2,0.7,2470.1068209419122,0
16,2,3,0.7,2470.1068209419127,0
16,2,4,0.7,2470.1068209419127,0
16,2,5,0.7,0,0
16,3,0,0.7,2470.1068209419122,0
16,3,1,0.7,2474.2086666453774,0
16,3,2,0.7,2473.787453180301,0
16,3,3,0.7,2475.6928719680013,0
16,3,4,0.7,0,0
16,3,5,0.7,0,0
16,4,0,0.7,2475.254733241351,0
16,4,1,0.7,2469.3677317451784,0
16,4,2,0.7,2476.079314075454,0
16,4,3,0.7,2477.5526198135635,0
16,4,4,0.7,0,0
16,4,5,0.7,0,0
16,5,0,0.7,2473.2343807848947,0
16,5,1,0.7,2476.151306565513,0
16,5,2,0.7,2472.9037221397116,0
16,5,3,0.7,0,0
16,5,4,0.7,0,0
16,5,5,0.7,0,0
16,6,0,0.7,2471.1847059005113,0
16,6,1,0.7,2474.2243574079994,0
16,6,2,0.7,2478.828373022328,0
16,6,3,0.7,0,0
16,6,4,0.7,0,0
16,6,5,0.7,0,0
16,7,0,0.7,2472.042943196745,0
16,7,1,0.7,2475.1744770114583,0
16,7,2,0.7,0,0
16,7,3,0.7,0,0
16,7,4,0.7,0,0
16,7,5,0.7,0,0
16,8,0,0.7,2471.9713148622095,0
16,8,1,0.7,2473.8376096272195,0
16,8,2,0.7,0,0
16,8,3,0.7,0,0
16,8,4,0.7,0,0
16,8,5,0.7,0,0
16,9,0,0.7,2475.7446955826467,0
16,9,1,0.7,0,0
16,9,2,0.7,0,0
16,9,3,0.7,0,0
16,9,4,0.7,0,0
16,9,5,0.7,0,0
16,10,0,0.7,2473.538904839877,0
16,10,1,0.7,0,0
16,10,2,0.7,0,0
16,10,3,0.7,0,0
16,10,4,0.7,0,0
16,10,5,0.7,0,0
16,1,0,0.8,2541.535392370481,0
16,1,1,0.8,2541.5353923704806,0
16,1,2,0.8,2541.5353923704806,0
16,1,3,0.8,2541.5353923704806,0
16,1,4,0.8,2541.535392370481,0
16,1,5,0.8,0,0
16,2,0,0.8,2541.5353923704815,0
16,2,1,0.8,2541.5353923704815,0
16,2,2,0.8,2541.535392370481,0
16,2,3,0.8,2541.5353923704815,0
16,2,4,0.8,2541.5353923704815,0
16,2,5,0.8,0,0
16,3,0,0.8,2541.5353923704824,0
16,3,1,0.8,2541.535392370483,0
16,3,2,0.8,2541.5353923704824,0
16,3,3,0.8,2541.5353923704824,0
16,3,4,0.8,0,0
16,3,5,0.8,0,0
16,4,0,0.8,2541.5353923704834,0
16,4,1,0.8,2541.5353923704834,0
16,4,2,0.8,2541.5353923704834,0
16,4,3,0.8,2541.5353923704834,0
16,4,4,0.8,0,0
16,4,5,0.8,0,0
16,5,0,0.8,2541.5353923704834,0
16,5,1,0.8,2541.5353923704834,0
16,5,2,0.8,2535.3851106588354,0
16,5,3,0.8,0,0
16,5,4,0.8,0,0
16,5,5,0.8,0,0
16,6,0,0.8,2541.5353923704834,0
16,6,1,0.8,2541.535392370483,0
16,6,2,0.8,2536.1778390937457,0
16,6,3,0.8,0,0
16,6,4,0.8,0,0
16,6,5,0.8,0,0
16,7,0,0.8,2534.3849603922317,0
16,7,1,0.8,2541.5353923704834,0
16,7,2,0.8,0,0
16,7,3,0.8,0,0
16,7,4,0.8,0,0
16,7,5,0.8,0,0
16,8,0,0.8,2541.535392370483,0
16,8,1,0.8,2541.5353923704834,0
16,8,2,0.8,0,0
16,8,3,0.8,0,0
16,8,4,0.8,0,0
16,8,5,0.8,0,0
16,9,0,0.8,2541.5353923704834,0
16,9,1,0.8,0,0
16,9,2,0.8,0,0
16,9,3,0.8,0,0
16,9,4,0.8,0,0
16,9,5,0.8,0,0
16,10,0,0.8,2541.5353923704824,0
16,10,1,0.8,0,0
16,10,2,0.8,0,0
16,10,3,0.8,0,0
16,10,4,0.8,0,0
16,10,5,0.8,0,0
16,1,0,0.9,2604.0353923704806,0
16,1,1,0.9,2604.0353923704797,0
16,1,2,0.9,2604.0353923704797,0
16,1,3,0.9,2604.0353923704797,0
16,1,4,0.9,2604.035392370479,0
16,1,5,0.9,0,0
16,2,0,0.9,2604.035392370481,0
16,2,1,0.9,2604.035392370481,0
16,2,2,0.9,2604.035392370481,0
16,2,3,0.9,2604.0353923704806,0
16,2,4,0.9,2604.035392370481,0
16,2,5,0.9,0,0
16,3,0,0.9,2604.0353923704824,0
16,3,1,0.9,2604.0353923704824,0
16,3,2,0.9,2604.0353923704824,0
16,3,3,0.9,2604.0353923704824,0
16,3,4,0.9,0,0
16,3,5,0.9,0,0
16,4,0,0.9,2604.035392370483,0
16,4,1,0.9,2604.035392370483,0
16,4,2,0.9,2604.035392370483,0
16,4,3,0.9,2604.0353923704834,0
16,4,4,0.9,0,0
16,4,5,0.9,0,0
16,5,0,0.9,2604.0353923704834,0
16,5,1,0.9,2604.035392370483,0
16,5,2,0.9,2604.0353923704834,0
16,5,3,0.9,0,0
16,5,4,0.9,0,0
16,5,5,0.9,0,0
16,6,0,0.9,2604.0353923704834,0
16,6,1,0.9,2604.035392370483,0
16,6,2,0.9,2604.0353923704834,0
16,6,3,0.9,0,0
16,6,4,0.9,0,0
16,6,5,0.9,0,0
16,7,0,0.9,2604.0353923704834,0
16,7,1,0.9,2604.0353923704834,0
16,7,2,0.9,0,0
16,7,3,0.9,0,0
16,7,4,0.9,0,0
16,7,5,0.9,0,0
16,8,0,0.9,2604.0353923704834,0
16,8,1,0.9,2604.035392370483,0
16,8,2,0.9,0,0
16,8,3,0.9,0,0
16,8,4,0.9,0,0
16,8,5,0.9,0,0
16,9,0,0.9,2604.035392370483,0
16,9,1,0.9,0,0
16,9,2,0.9,0,0
16,9,3,0.9,0,0
16,9,4,0.9,0,0
16,9,5,0.9,0,0
16,10,0,0.9,2604.0353923704824,0
16,10,1,0.9,0,0
16,10,2,0.9,0,0
16,10,3,0.9,0,0
16,10,4,0.9,0,0
16,10,5,0.9,0,0
17,1,0,0.5,2295.663607989614,0
17,1,1,0.5,2295.6636079896134,0
17,1,2,0.5,2295.663607989615,0
17,1,3,0.5,2295.663607989615,0
17,1,4,0.5,2295.663607989615,0
17,1,5,0.5,0,0
17,2,0,0.5,2343.0630546804077,0
17,2,1,0.5,2346.9950517955976,0
17,2,2,0.5,2358.5247054111887,0
17,2,3,0.5,2355.347809304888,0
17,2,4,0.5,2361.8929630212615,0
17,2,5,0.5,0,0
17,3,0,0.5,2334.680368692221,0
17,3,1,0.5,2362.063198760113,0
17,3,2,0.5,2366.1081079807254,0
17,3,3,0.5,2363.6801882623113,0
17,3,4,0.5,0,0
17,3,5,0.5,0,0
17,4,0,0.5,2356.472226355269,0
17,4,1,0.5,2359.9477779274757,0
17,4,2,0.5,2369.265542523871,0
17,4,3,0.5,2369.783919737401,0
17,4,4,0.5,0,0
17,4,5,0.5,0,0
17,5,0,0.5,2357.0269712129693,0
17,5,1,0.5,2361.158913968353,0
17,5,2,0.5,2366.554474961183,0
17,5,3,0.5,0,0
17,5,4,0.5,0,0
17,5,5,0.5,0,0
17,6,0,0.5,2354.3474225219993,0
17,6,1,0.5,2367.3863611666584,0
17,6,2,0.5,2366.483211941162,0
17,6,3,0.5,0,0
17,6,4,0.5,0,0
17,6,5,0.5,0,0
17,7,0,0.5,2357.7002463193776,0
17,7,1,0.5,2367.001178643697,0
17,7,2,0.5,0,0
17,7,3,0.5,0,0
17,7,4,0.5,0,0
17,7,5,0.5,0,0
17,8,0,0.5,2353.7360052771996,0
17,8,1,0.5,2366.0518461046213,0
17,8,2,0.5,0,0
17,8,3,0.5,0,0
17,8,4,0.5,0,0
17,8,5,0.5,0,0
17,9,0,0.5,2357.135349090212,0
17,9,1,0.5,0,0
17,9,2,0.5,0,0
17,9,3,0.5,0,0
17,9,4,0.5,0,0
17,9,5,0.5,0,0
17,10,0,0.5,2353.3676550263126,0
17,10,1,0.5,0,0
17,10,2,0.5,0,0
17,10,3,0.5,0,0
17,10,4,0.5,0,0
17,10,5,0.5,0,0
17,1,0,0.6,2314.016285647945,0
17,1,1,0.6,2314.0162856479456,0
17,1,2,0.6,2314.016285647946,0
17,1,3,0.6,2314.016285647947,0
17,1,4,0.6,2314.0162856479456,0
17,1,5,0.6,0,0
17,2,0,0.6,2354.8115429083186,0
17,2,1,0.6,2362.270918828151,0
17,2,2,0.6,2373.4843603517775,0
17,2,3,0.6,2375.0705781953084,0
17,2,4,0.6,2375.1219691411784,0
17,2,5,0.6,0,0
17,3,0,0.6,2344.821218110776,0
17,3,1,0.6,2361.362458448227,0
17,3,2,0.6,2371.4813892425877,0
17,3,3,0.6,2372.6163691754264,0
17,3,4,0.6,0,0
17,3,5,0.6,0,0
17,4,0,0.6,2369.0940349142893,0
17,4,1,0.6,2364.9564961734022,0
17,4,2,0.6,2367.274689458325,0
17,4,3,0.6,2376.3415501374334,0
17,4,4,0.6,0,0
17,4,5,0.6,0,0
17,5,0,0.6,2356.8508413638606,0
17,5,1,0.6,2371.3398371683443,0
17,5,2,0.6,2368.6547284124163,0
17,5,3,0.6,0,0
17,5,4,0.6,0,0
17,5,5,0.6,0,0
17,6,0,0.6,2360.2569901055813,0
17,6,1,0.6,2362.5152162982395,0
17,6,2,0.6,2371.314501166315,0
17,6,3,0.6,0,0
17,6,4,0.6,0,0
17,6,5,0.6,0,0
17,7,0,0.6,2355.297383188593,0
17,7,1,0.6,2359.88053138155,0
17,7,2,0.6,0,0
17,7,3,0.6,0,0
17,7,4,0.6,0,0
17,7,5,0.6,0,0
17,8,0,0.6,2368.5430328056154,0
17,8,1,0.6,2361.37077226205,0
17,8,2,0.6,0,0
17,8,3,0.6,0,0
17,8,4,0.6,0,0
17,8,5,0.6,0,0
17,9,0,0.6,2357.8415812012245,0
17,9,1,0.6,0,0
17,9,2,0.6,0,0
17,9,3,0.6,0,0
17,9,4,0.6,0,0
17,9,5,0.6,0,0
17,10,0,0.6,2359.400140520679,0
17,10,1,0.6,0,0
17,10,2,0.6,0,0
17,10,3,0.6,0,0
17,10,4,0.6,0,0
17,10,5,0.6,0,0
17,1,0,0.7,2375.159742174007,0
17,1,1,0.7,2375.159742174006,0
17,1,2,0.7,2375.1597421740066,0
17,1,3,0.7,2375.1597421740066,0
17,1,4,0.7,2375.159742174006,0
17,1,5,0.7,0,0
17,2,0,0.7,2389.169730262347,0
17,2,1,0.7,2390.0348963765655,0
17,2,2,0.7,2395.3990823977497,0
17,2,3,0.7,2394.813143015052,0
17,2,4,0.7,2398.5309405591834,0
17,2,5,0.7,0,0
17,3,0,0.7,2385.137809494384,0
17,3,1,0.7,2388.1122189224243,0
17,3,2,0.7,2395.003852660959,0
17,3,3,0.7,2400.3344220713448,0
17,3,4,0.7,0,0
17,3,5,0.7,0,0
17,4,0,0.7,2385.4106389588023,0
17,4,1,0.7,2391.1751799084145,0
17,4,2,0.7,2398.0458024726836,0
17,4,3,0.7,2397.3651889676767,0
17,4,4,0.7,0,0
17,4,5,0.7,0,0
17,5,0,0.7,2391.266854918368,0
17,5,1,0.7,2393.092380743849,0
17,5,2,0.7,2395.0764186931824,0
17,5,3,0.7,0,0
17,5,4,0.7,0,0
17,5,5,0.7,0,0
17,6,0,0.7,2389.9930125415444,0
17,6,1,0.7,2392.743667774966,0
17,6,2,0.7,2390.9800508518383,0
17,6,3,0.7,0,0
17,6,4,0.7,0,0
17,6,5,0.7,0,0
17,7,0,0.7,2388.799668536223,0
17,7,1,0.7,2393.484303648116,0
17,7,2,0.7,0,0
17,7,3,0.7,0,0
17,7,4,0.7,0,0
17,7,5,0.7,0,0
17,8,0,0.7,2396.4747053765277,0
17,8,1,0.7,2387.7902194310536,0
17,8,2,0.7,0,0
17,8,3,0.7,0,0
17,8,4,0.7,0,0
17,8,5,0.7,0,0
17,9,0,0.7,2387.6923563545574,0
17,9,1,0.7,0,0
17,9,2,0.7,0,0
17,9,3,0.7,0,0
17,9,4,0.7,0,0
17,9,5,0.7,0,0
17,10,0,0.7,2387.6084078666877,0
17,10,1,0.7,0,0
17,10,2,0.7,0,0
17,10,3,0.7,0,0
17,10,4,0.7,0,0
17,10,5,0.7,0,0
17,1,0,0.8,2446.5883136025805,0
17,1,1,0.8,2446.5883136025805,0
17,1,2,0.8,2446.5883136025786,0
17,1,3,0.8,2446.5883136025795,0
17,1,4,0.8,2446.588313602579,0
17,1,5,0.8,0,0
17,2,0,0.8,2446.5883136025814,0
17,2,1,0.8,2446.588313602581,0
17,2,2,0.8,2446.588313602581,0
17,2,3,0.8,2446.588313602581,0
17,2,4,0.8,2446.588313602581,0
17,2,5,0.8,0,0
17,3,0,0.8,2446.5883136025814,0
17,3,1,0.8,2439.609160327568,0
17,3,2,0.8,2442.019620255187,0
17,3,3,0.8,2441.8665555384264,0
17,3,4,0.8,0,0
17,3,5,0.8,0,0
17,4,0,0.8,2446.588313602582,0
17,4,1,0.8,2446.588313602582,0
17,4,2,0.8,2443.561308142745,0
17,4,3,0.8,2447.0426984837527,0
17,4,4,0.8,0,0
17,4,5,0.8,0,0
17,5,0,0.8,2446.588313602582,0
17,5,1,0.8,2445.1202151473285,0
17,5,2,0.8,2446.588313602582,0
17,5,3,0.8,0,0
17,5,4,0.8,0,0
17,5,5,0.8,0,0
17,6,0,0.8,2444.2277288141363,0
17,6,1,0.8,2446.588313602582,0
17,6,2,0.8,2445.6140231752565,0
17,6,3,0.8,0,0
17,6,4,0.8,0,0
17,6,5,0.8,0,0
17,7,0,0.8,2434.8486140363725,0
17,7,1,0.8,2445.0561331071676,0
17,7,2,0.8,0,0
17,7,3,0.8,0,0
17,7,4,0.8,0,0
17,7,5,0.8,0,0
17,8,0,0.8,2446.588313602582,0
17,8,1,0.8,2445.5190451135954,0
17,8,2,0.8,0,0
17,8,3,0.8,0,0
17,8,4,0.8,0,0
17,8,5,0.8,0,0
17,9,0,0.8,2441.3353337273593,0
17,9,1,0.8,0,0
17,9,2,0.8,0,0
17,9,3,0.8,0,0
17,9,4,0.8,0,0
17,9,5,0.8,0,0
17,10,0,0.8,2443.9177571616356,0
17,10,1,0.8,0,0
17,10,2,0.8,0,0
17,10,3,0.8,0,0
17,10,4,0.8,0,0
17,10,5,0.8,0,0
17,1,0,0.9,2509.0883136025795,0
17,1,1,0.9,2509.088313602579,0
17,1,2,0.9,2509.0883136025786,0
17,1,3,0.9,2509.0883136025795,0
17,1,4,0.9,2509.0883136025786,0
17,1,5,0.9,0,0
17,2,0,0.9,2509.08831360258,0
17,2,1,0.9,2509.08831360258,0
17,2,2,0.9,2509.0883136025795,0
17,2,3,0.9,2509.0883136025805,0
17,2,4,0.9,2509.08831360258,0
17,2,5,0.9,0,0
17,3,0,0.9,2509.0883136025814,0
17,3,1,0.9,2509.0883136025814,0
17,3,2,0.9,2509.088313602581,0
17,3,3,0.9,2509.0883136025814,0
17,3,4,0.9,0,0
17,3,5,0.9,0,0
17,4,0,0.9,2509.088313602582,0
17,4,1,0.9,2509.0883136025814,0
17,4,2,0.9,2509.0883136025814,0
17,4,3,0.9,2509.0883136025814,0
17,4,4,0.9,0,0
17,4,5,0.9,0,0
17,5,0,0.9,2509.088313602582,0
17,5,1,0.9,2509.0883136025823,0
17,5,2,0.9,2509.088313602582,0
17,5,3,0.9,0,0
17,5,4,0.9,0,0
17,5,5,0.9,0,0
17,6,0,0.9,2509.088313602582,0
17,6,1,0.9,2509.088313602582,0
17,6,2,0.9,2509.0883136025823,0
17,6,3,0.9,0,0
17,6,4,0.9,0,0
17,6,5,0.9,0,0
17,7,0,0.9,2509.088313602582,0
17,7,1,0.9,2509.088313602582,0
17,7,2,0.9,0,0
17,7,3,0.9,0,0
17,7,4,0.9,0,0
17,7,5,0.9,0,0
17,8,0,0.9,2509.0883136025814,0
17,8,1,0.9,2509.0883136025814,0
17,8,2,0.9,0,0
17,8,3,0.9,0,0
17,8,4,0.9,0,0
17,8,5,0.9,0,0
17,9,0,0.9,2509.088313602582,0
17,9,1,0.9,0,0
17,9,2,0.9,0,0
17,9,3,0.9,0,0
17,9,4,0.9,0,0
17,9,5,0.9,0,0
17,10,0,0.9,2509.088313602582,0
17,10,1,0.9,0,0
17,10,2,0.9,0,0
17,10,3,0.9,0,0
17,10,4,0.9,0,0
17,10,5,0.9,0,0
18,1,0,0.5,2310.9712823025625,0
18,1,1,0.5,2310.9712823025625,0
18,1,2,0.5,2310.971282302563,0
18,1,3,0.5,2310.9712823025625,0
18,1,4,0.5,2310.9712823025625,0
18,1,5,0.5,0,0
18,2,0,0.5,2373.014718657437,0
18,2,1,0.5,2372.009146400038,0
18,2,2,0.5,2384.3410722864846,0
18,2,3,0.5,2381.04523542048,0
18,2,4,0.5,2385.4396845751526,0
18,2,5,0.5,0,0
18,3,0,0.5,2378.128215721102,0
18,3,1,0.5,2378.775590099078,0
18,3,2,0.5,2386.464814362428,0
18,3,3,0.5,2392.522773034934,0
18,3,4,0.5,0,0
18,3,5,0.5,0,0
18,4,0,0.5,2367.571575891646,0
18,4,1,0.5,2386.3211527561216,0
18,4,2,0.5,2389.8683040504066,0
18,4,3,0.5,2392.0242900533376,0
18,4,4,0.5,0,0
18,4,5,0.5,0,0
18,5,0,0.5,2379.134557349332,0
18,5,1,0.5,2381.374156067338,0
18,5,2,0.5,2390.00784193953,0
18,5,3,0.5,0,0
18,5,4,0.5,0,0
18,5,5,0.5,0,0
18,6,0,0.5,2374.4325318902747,0
18,6,1,0.5,2384.5552718575445,0
18,6,2,0.5,2389.8585621899374,0
18,6,3,0.5,0,0
18,6,4,0.5,0,0
18,6,5,0.5,0,0
18,7,0,0.5,2369.385426916397,0
18,7,1,0.5,2382.8624851071463,0
18,7,2,0.5,0,0
18,7,3,0.5,0,0
18,7,4,0.5,0,0
18,7,5,0.5,0,0
18,8,0,0.5,2372.507241028422,0
18,8,1,0.5,2386.0795801883096,0
18,8,2,0.5,0,0
18,8,3,0.5,0,0
18,8,4,0.5,0,0
18,8,5,0.5,0,0
18,9,0,0.5,2379.057676186025,0
