trialNum, NumAssessments, target, IG, noisyStudents, scoreAboveBaseline
12,2,0.9,2560.0786221884,true,0
12,2,0.9,2560.0786221884,noisy,0
12,3,0.9,2560.0786221884,true,0
12,3,0.9,2560.0786221884,noisy,0
12,4,0.9,2560.0786221884,true,0
12,4,0.9,2560.078622188401,noisy,0
13,0,0.5,2390.1658756012052,true,0
13,0,0.5,2363.1366353756184,noisy,0
13,1,0.5,2390.1658756012052,true,0
13,1,0.5,2379.1019988780704,noisy,0
13,2,0.5,2390.1658756012052,true,0
13,2,0.5,2377.9996512254315,noisy,0
13,3,0.5,2390.1658756012052,true,0
13,3,0.5,2385.6014536007983,noisy,0
13,4,0.5,2390.1658756012052,true,0
13,4,0.5,2386.4075128867803,noisy,0
13,0,0.6,2399.1076964154336,true,0
13,0,0.6,2375.015180335698,noisy,0
13,1,0.6,2399.1076964154336,true,0
13,1,0.6,2386.6570868550098,noisy,0
13,2,0.6,2399.1076964154336,true,0
13,2,0.6,2391.5602294410696,noisy,0
13,3,0.6,2399.1076964154336,true,0
13,3,0.6,2392.873180963303,noisy,0
13,4,0.6,2399.1076964154336,true,0
13,4,0.6,2395.6712599029806,noisy,0
13,0,0.7,2429.763785133118,true,0
13,0,0.7,2416.5500516144043,noisy,0
13,1,0.7,2429.763785133118,true,0
13,1,0.7,2418.7687156200145,noisy,0
13,2,0.7,2429.763785133118,true,0
13,2,0.7,2417.9461607640137,noisy,0
13,3,0.7,2429.763785133118,true,0
13,3,0.7,2424.4942102947484,noisy,0
13,4,0.7,2429.763785133118,true,0
13,4,0.7,2426.1228465945123,noisy,0
13,0,0.8,2477.3866056823526,true,0
13,0,0.8,2471.2027763778906,noisy,0
13,1,0.8,2477.3866056823526,true,0
13,1,0.8,2471.688284193672,noisy,0
13,2,0.8,2477.3866056823526,true,0
13,2,0.8,2472.2816378093366,noisy,0
13,3,0.8,2477.3866056823526,true,0
13,3,0.8,2474.8060018866836,noisy,0
13,4,0.8,2477.3866056823526,true,0
13,4,0.8,2476.0408966013483,noisy,0
13,0,0.9,2536.7352440803716,true,0
13,0,0.9,2536.7352440803725,noisy,0
13,1,0.9,2536.7352440803716,true,0
13,1,0.9,2536.7352440803725,noisy,0
13,2,0.9,2536.7352440803716,true,0
13,2,0.9,2536.7352440803725,noisy,0
13,3,0.9,2536.7352440803716,true,0
13,3,0.9,2536.7352440803725,noisy,0
13,4,0.9,2536.7352440803716,true,0
13,4,0.9,2536.7352440803725,noisy,0
14,0,0.5,2384.547962868384,true,0
14,0,0.5,2367.6996072654865,noisy,0
14,1,0.5,2384.547962868384,true,0
14,1,0.5,2369.9174511300253,noisy,0
14,2,0.5,2384.547962868384,true,0
14,2,0.5,2373.720787782826,noisy,0
14,3,0.5,2384.547962868384,true,0
14,3,0.5,2380.2408617927567,noisy,0
14,4,0.5,2384.547962868384,true,0
14,4,0.5,2379.172610651761,noisy,0
14,0,0.6,2390.716169123593,true,0
14,0,0.6,2369.26650516384,noisy,0
14,1,0.6,2390.716169123593,true,0
14,1,0.6,2377.138337018878,noisy,0
14,2,0.6,2390.716169123593,true,0
14,2,0.6,2379.737510537683,noisy,0
14,3,0.6,2390.716169123593,true,0
14,3,0.6,2386.3535096891264,noisy,0
14,4,0.6,2390.716169123593,true,0
14,4,0.6,2386.495428178625,noisy,0
14,0,0.7,2419.643045368381,true,0
14,0,0.7,2404.427944589376,noisy,0
14,1,0.7,2419.643045368381,true,0
14,1,0.7,2405.4820052886944,noisy,0
14,2,0.7,2419.643045368381,true,0
14,2,0.7,2409.1054353142254,noisy,0
14,3,0.7,2419.643045368381,true,0
14,3,0.7,2414.4713814915167,noisy,0
14,4,0.7,2419.643045368381,true,0
14,4,0.7,2417.650615203691,noisy,0
14,0,0.8,2467.640559367057,true,0
14,0,0.8,2461.6237841472584,noisy,0
14,1,0.8,2467.640559367057,true,0
14,1,0.8,2464.489197765077,noisy,0
14,2,0.8,2467.640559367057,true,0
14,2,0.8,2462.923067131388,noisy,0
14,3,0.8,2467.640559367057,true,0
14,3,0.8,2465.822124658176,noisy,0
14,4,0.8,2467.640559367057,true,0
14,4,0.8,2465.447431208735,noisy,0
14,0,0.9,2526.989197765077,true,0
14,0,0.9,2526.989197765077,noisy,0
14,1,0.9,2526.989197765077,true,0
14,1,0.9,2526.989197765077,noisy,0
14,2,0.9,2526.989197765077,true,0
14,2,0.9,2526.989197765077,noisy,0
14,3,0.9,2526.989197765077,true,0
14,3,0.9,2526.989197765077,noisy,0
14,4,0.9,2526.989197765077,true,0
14,4,0.9,2526.989197765077,noisy,0
15,0,0.5,2391.880028851857,true,0
15,0,0.5,2366.4489678116415,noisy,0
15,1,0.5,2391.880028851857,true,0
15,1,0.5,2376.4168320438143,noisy,0
15,2,0.5,2391.880028851857,true,0
15,2,0.5,2379.456483551304,noisy,0
15,3,0.5,2391.880028851857,true,0
15,3,0.5,2384.8876871330353,noisy,0
15,4,0.5,2391.880028851857,true,0
15,4,0.5,2389.1947882086624,noisy,0
15,0,0.6,2412.526574030218,true,0
15,0,0.6,2382.970141852441,noisy,0
15,1,0.6,2412.526574030218,true,0
15,1,0.6,2398.572612128287,noisy,0
15,2,0.6,2412.526574030218,true,0
15,2,0.6,2401.9737212158902,noisy,0
15,3,0.6,2412.526574030218,true,0
15,3,0.6,2408.189404813189,noisy,0
15,4,0.6,2412.526574030218,true,0
15,4,0.6,2409.141227682124,noisy,0
15,0,0.7,2450.0387704085983,true,0
15,0,0.7,2436.847453867179,noisy,0
15,1,0.7,2450.0387704085983,true,0
15,1,0.7,2433.4080702123783,noisy,0
15,2,0.7,2450.0387704085983,true,0
15,2,0.7,2442.674005671581,noisy,0
15,3,0.7,2450.0387704085983,true,0
15,3,0.7,2444.0069052665103,noisy,0
15,4,0.7,2450.0387704085983,true,0
15,4,0.7,2446.912386582369,noisy,0
15,0,0.8,2501.3564938739737,true,0
15,0,0.8,2491.6526903713166,noisy,0
15,1,0.8,2501.3564938739737,true,0
15,1,0.8,2492.5388145227525,noisy,0
15,2,0.8,2501.3564938739737,true,0
15,2,0.8,2496.3918085298137,noisy,0
15,3,0.8,2501.3564938739737,true,0
15,3,0.8,2497.362824161378,noisy,0
15,4,0.8,2501.3564938739737,true,0
15,4,0.8,2497.5704635261554,noisy,0
15,0,0.9,2561.0670435335296,true,0
15,0,0.9,2561.0670435335296,noisy,0
15,1,0.9,2561.0670435335296,true,0
15,1,0.9,2561.0670435335296,noisy,0
15,2,0.9,2561.0670435335296,true,0
15,2,0.9,2561.0670435335296,noisy,0
15,3,0.9,2561.0670435335296,true,0
15,3,0.9,2561.0670435335296,noisy,0
15,4,0.9,2561.0670435335296,true,0
15,4,0.9,2561.0670435335296,noisy,0
16,0,0.5,2380.877095850882,true,0
16,0,0.5,2357.2731001667407,noisy,0
16,1,0.5,2380.877095850882,true,0
16,1,0.5,2363.5407241821267,noisy,0
16,2,0.5,2380.877095850882,true,0
16,2,0.5,2367.6220010469096,noisy,0
16,3,0.5,2380.877095850882,true,0
16,3,0.5,2374.967618063761,noisy,0
16,4,0.5,2380.877095850882,true,0
16,4,0.5,2377.3955377821753,noisy,0
16,0,0.6,2407.661249818644,true,0
16,0,0.6,2384.390878083914,noisy,0
16,1,0.6,2407.661249818644,true,0
16,1,0.6,2392.620907818374,noisy,0
16,2,0.6,2407.661249818644,true,0
16,2,0.6,2400.837071975181,noisy,0
16,3,0.6,2407.661249818644,true,0
16,3,0.6,2402.676706223639,noisy,0
16,4,0.6,2407.661249818644,true,0
16,4,0.6,2403.650174216557,noisy,0
16,0,0.7,2452.310307338854,true,0
16,0,0.7,2434.517584133521,noisy,0
16,1,0.7,2452.310307338854,true,0
16,1,0.7,2441.801779575328,noisy,0
16,2,0.7,2452.310307338854,true,0
16,2,0.7,2442.409245006179,noisy,0
16,3,0.7,2452.310307338854,true,0
16,3,0.7,2448.2285623192693,noisy,0
16,4,0.7,2452.310307338854,true,0
16,4,0.7,2449.9333104115076,noisy,0
16,0,0.8,2508.851175680652,true,0
16,0,0.8,2503.029257637725,noisy,0
16,1,0.8,2508.851175680652,true,0
16,1,0.8,2500.839001729705,noisy,0
16,2,0.8,2508.851175680652,true,0
16,2,0.8,2507.019958783865,noisy,0
16,3,0.8,2508.851175680652,true,0
16,3,0.8,2504.120901257078,noisy,0
16,4,0.8,2508.851175680652,true,0
16,4,0.8,2508.3656678648704,noisy,0
16,0,0.9,2568.561725340207,true,0
16,0,0.9,2568.561725340207,noisy,0
16,1,0.9,2568.561725340207,true,0
16,1,0.9,2568.561725340207,noisy,0
16,2,0.9,2568.561725340207,true,0
16,2,0.9,2568.561725340207,noisy,0
16,3,0.9,2568.561725340207,true,0
16,3,0.9,2568.561725340207,noisy,0
16,4,0.9,2568.561725340207,true,0
16,4,0.9,2568.561725340207,noisy,0
17,0,0.5,2390.3140935934725,true,0
17,0,0.5,2360.9015708857914,noisy,0
17,1,0.5,2390.3140935934725,true,0
17,1,0.5,2376.7919360042506,noisy,0
17,2,0.5,2390.3140935934725,true,0
17,2,0.5,2378.4707833680573,noisy,0
17,3,0.5,2390.3140935934725,true,0
17,3,0.5,2384.9327348803504,noisy,0
17,4,0.5,2390.3140935934725,true,0
17,4,0.5,2387.910528526231,noisy,0
17,0,0.6,2415.4497613451,true,0
17,0,0.6,2402.92022672305,noisy,0
17,1,0.6,2415.4497613451,true,0
17,1,0.6,2402.035710964764,noisy,0
17,2,0.6,2415.4497613451,true,0
17,2,0.6,2408.460555395076,noisy,0
17,3,0.6,2415.4497613451,true,0
17,3,0.6,2411.359035626117,noisy,0
17,4,0.6,2415.4497613451,true,0
17,4,0.6,2410.7528998225466,noisy,0
17,0,0.7,2458.0026026953615,true,0
17,0,0.7,2445.533047562322,noisy,0
17,1,0.7,2458.0026026953615,true,0
17,1,0.7,2446.6942879643484,noisy,0
17,2,0.7,2458.0026026953615,true,0
17,2,0.7,2448.490558623055,noisy,0
17,3,0.7,2458.0026026953615,true,0
17,3,0.7,2452.19403135626,noisy,0
17,4,0.7,2458.0026026953615,true,0
17,4,0.7,2455.7943249229843,noisy,0
17,0,0.8,2512.053994673168,true,0
17,0,0.8,2509.264544332723,noisy,0
17,1,0.8,2512.053994673168,true,0
17,1,0.8,2504.093426803781,noisy,0
17,2,0.8,2512.053994673168,true,0
17,2,0.8,2508.766254329036,noisy,0
17,3,0.8,2512.053994673168,true,0
17,3,0.8,2507.685631511129,noisy,0
17,4,0.8,2512.053994673168,true,0
17,4,0.8,2509.626455594259,noisy,0
17,0,0.9,2571.764544332723,true,0
17,0,0.9,2571.7645443327237,noisy,0
17,1,0.9,2571.764544332723,true,0
17,1,0.9,2571.7645443327237,noisy,0
17,2,0.9,2571.764544332723,true,0
17,2,0.9,2571.764544332723,noisy,0
17,3,0.9,2571.764544332723,true,0
17,3,0.9,2571.764544332723,noisy,0
17,4,0.9,2571.764544332723,true,0
17,4,0.9,2571.764544332723,noisy,0
18,0,0.5,2374.1323331963717,true,0
18,0,0.5,2348.294745290723,noisy,0
18,1,0.5,2374.1323331963717,true,0
18,1,0.5,2359.5430600324185,noisy,0
18,2,0.5,2374.1323331963717,true,0
18,2,0.5,2364.670833184731,noisy,0
18,3,0.5,2374.1323331963717,true,0
18,3,0.5,2366.0619984760856,noisy,0
18,4,0.5,2374.1323331963717,true,0
18,4,0.5,2370.6459041974304,noisy,0
18,0,0.6,2385.522693016217,true,0
18,0,0.6,2359.1402669501476,noisy,0
18,1,0.6,2385.522693016217,true,0
18,1,0.6,2370.8542395912546,noisy,0
18,2,0.6,2385.522693016217,true,0
18,2,0.6,2373.8226280787217,noisy,0
18,3,0.6,2385.522693016217,true,0
18,3,0.6,2376.209813732598,noisy,0
18,4,0.6,2385.522693016217,true,0
18,4,0.6,2380.3697226527374,noisy,0
18,0,0.7,2417.730405417613,true,0
18,0,0.7,2402.2928590718466,noisy,0
18,1,0.7,2417.730405417613,true,0
18,1,0.7,2408.4312689150606,noisy,0
18,2,0.7,2417.730405417613,true,0
18,2,0.7,2408.778374407983,noisy,0
18,3,0.7,2417.730405417613,true,0
18,3,0.7,2413.8625942390822,noisy,0
18,4,0.7,2417.730405417613,true,0
18,4,0.7,2413.2739669485873,noisy,0
18,0,0.8,2465.594541634191,true,0
18,0,0.8,2457.9136036022683,noisy,0
18,1,0.8,2465.594541634191,true,0
18,1,0.8,2457.4054999771333,noisy,0
18,2,0.8,2465.594541634191,true,0
18,2,0.8,2461.3497750263987,noisy,0
18,3,0.8,2465.594541634191,true,0
18,3,0.8,2463.401413475869,noisy,0
18,4,0.8,2465.594541634191,true,0
18,4,0.8,2463.77610692531,noisy,0
18,0,0.9,2524.4576722164284,true,0
18,0,0.9,2524.4576722164293,noisy,0
18,1,0.9,2524.4576722164284,true,0
18,1,0.9,2524.457672216429,noisy,0
18,2,0.9,2524.4576722164284,true,0
18,2,0.9,2524.4576722164293,noisy,0
18,3,0.9,2524.4576722164284,true,0
18,3,0.9,2524.4576722164293,noisy,0
18,4,0.9,2524.4576722164284,true,0
18,4,0.9,2524.4576722164293,noisy,0
19,0,0.5,2366.096316414544,true,0
19,0,0.5,2346.5833394556553,noisy,0
19,1,0.5,2366.096316414544,true,0
19,1,0.5,2349.8326563060245,noisy,0
19,2,0.5,2366.096316414544,true,0
19,2,0.5,2357.471236836557,noisy,0
19,3,0.5,2366.096316414544,true,0
19,3,0.5,2361.269702559123,noisy,0
19,4,0.5,2366.096316414544,true,0
19,4,0.5,2361.8086990598554,noisy,0
19,0,0.6,2367.4184250933936,true,0
19,0,0.6,2347.4616824799546,noisy,0
19,1,0.6,2367.4184250933936,true,0
19,1,0.6,2359.4896284647634,noisy,0
19,2,0.6,2367.4184250933936,true,0
19,2,0.6,2358.1813508332148,noisy,0
19,3,0.6,2367.4184250933936,true,0
19,3,0.6,2359.1827634528836,noisy,0
19,4,0.6,2367.4184250933936,true,0
19,4,0.6,2363.580039639471,noisy,0
19,0,0.7,2397.362205848871,true,0
19,0,0.7,2375.1073322044563,noisy,0
19,1,0.7,2397.362205848871,true,0
19,1,0.7,2382.0358093124696,noisy,0
19,2,0.7,2397.362205848871,true,0
19,2,0.7,2387.4911812900564,noisy,0
19,3,0.7,2397.362205848871,true,0
19,3,0.7,2390.50669222522,noisy,0
19,4,0.7,2397.362205848871,true,0
19,4,0.7,2392.1852383729956,noisy,0
19,0,0.8,2449.9919620926867,true,0
19,0,0.8,2438.940351769942,noisy,0
19,1,0.8,2449.9919620926867,true,0
19,1,0.8,2440.796499508636,noisy,0
19,2,0.8,2449.9919620926867,true,0
19,2,0.8,2445.4049387644245,noisy,0
19,3,0.8,2449.9919620926867,true,0
19,3,0.8,2444.2778898496435,noisy,0
19,4,0.8,2449.9919620926867,true,0
19,4,0.8,2448.535438645342,noisy,0
19,0,0.9,2510.188019568024,true,0
19,0,0.9,2510.1880195680233,noisy,0
19,1,0.9,2510.188019568024,true,0
19,1,0.9,2510.1880195680233,noisy,0
19,2,0.9,2510.188019568024,true,0
19,2,0.9,2510.188019568024,noisy,0
19,3,0.9,2510.188019568024,true,0
19,3,0.9,2510.188019568024,noisy,0
19,4,0.9,2510.188019568024,true,0
19,4,0.9,2510.188019568024,noisy,0
20,0,0.5,2403.402400823687,true,0
20,0,0.5,2381.4817867315305,noisy,0
20,1,0.5,2403.402400823687,true,0
20,1,0.5,2386.8672175106785,noisy,0
20,2,0.5,2403.402400823687,true,0
20,2,0.5,2395.829824029728,noisy,0
20,3,0.5,2403.402400823687,true,0
20,3,0.5,2395.8504433169305,noisy,0
20,4,0.5,2403.402400823687,true,0
20,4,0.5,2401.26102761146,noisy,0
20,0,0.6,2417.754805932445,true,0
20,0,0.6,2396.6099493234888,noisy,0
20,1,0.6,2417.754805932445,true,0
20,1,0.6,2403.0127669654125,noisy,0
20,2,0.6,2417.754805932445,true,0
20,2,0.6,2407.5584078807306,noisy,0
20,3,0.6,2417.754805932445,true,0
20,3,0.6,2411.488199978598,noisy,0
20,4,0.6,2417.754805932445,true,0
20,4,0.6,2414.1094291323802,noisy,0
20,0,0.7,2448.986258795033,true,0
20,0,0.7,2431.4535225506183,noisy,0
20,1,0.7,2448.986258795033,true,0
20,1,0.7,2437.824494938022,noisy,0
20,2,0.7,2448.986258795033,true,0
20,2,0.7,2443.1742976235537,noisy,0
20,3,0.7,2448.986258795033,true,0
20,3,0.7,2445.7553550787393,noisy,0
20,4,0.7,2448.986258795033,true,0
20,4,0.7,2444.3899590630717,noisy,0
20,0,0.8,2496.6764361801906,true,0
20,0,0.8,2485.3058622067483,noisy,0
20,1,0.8,2496.6764361801906,true,0
20,1,0.8,2488.8030009047243,noisy,0
20,2,0.8,2496.6764361801906,true,0
20,2,0.8,2493.8742036518406,noisy,0
20,3,0.8,2496.6764361801906,true,0
20,3,0.8,2492.1410189334883,noisy,0
20,4,0.8,2496.6764361801906,true,0
20,4,0.8,2494.832437095499,noisy,0
20,0,0.9,2556.3869858397456,true,0
20,0,0.9,2556.3869858397466,noisy,0
20,1,0.9,2556.3869858397456,true,0
20,1,0.9,2556.3869858397456,noisy,0
20,2,0.9,2556.3869858397456,true,0
20,2,0.9,2556.3869858397456,noisy,0
20,3,0.9,2556.3869858397456,true,0
20,3,0.9,2556.3869858397456,noisy,0
20,4,0.9,2556.3869858397456,true,0
20,4,0.9,2556.3869858397456,noisy,0
21,0,0.5,2396.568092766541,true,0
21,0,0.5,2380.2485812929126,noisy,0
21,1,0.5,2396.568092766541,true,0
21,1,0.5,2379.1649923059426,noisy,0
21,2,0.5,2396.568092766541,true,0
21,2,0.5,2386.279914181716,noisy,0
21,3,0.5,2396.568092766541,true,0
21,3,0.5,2393.328107265646,noisy,0
21,4,0.5,2396.568092766541,true,0
21,4,0.5,2393.877981193112,noisy,0
21,0,0.6,2413.3484175937133,true,0
21,0,0.6,2389.942024136499,noisy,0
21,1,0.6,2413.3484175937133,true,0
21,1,0.6,2401.2294976337353,noisy,0
21,2,0.6,2413.3484175937133,true,0
21,2,0.6,2402.036750564308,noisy,0
21,3,0.6,2413.3484175937133,true,0
21,3,0.6,2406.9380919552323,noisy,0
21,4,0.6,2413.3484175937133,true,0
21,4,0.6,2408.950416351856,noisy,0
21,0,0.7,2447.025312016035,true,0
21,0,0.7,2431.2145311609033,noisy,0
21,1,0.7,2447.025312016035,true,0
21,1,0.7,2437.637439374421,noisy,0
21,2,0.7,2447.025312016035,true,0
21,2,0.7,2439.4801946547277,noisy,0
21,3,0.7,2447.025312016035,true,0
21,3,0.7,2441.0091952309153,noisy,0
21,4,0.7,2447.025312016035,true,0
21,4,0.7,2443.1175897504295,noisy,0
21,0,0.8,2496.511818584625,true,0
21,0,0.8,2491.383047722258,noisy,0
21,1,0.8,2496.511818584625,true,0
21,1,0.8,2492.099997892169,noisy,0
21,2,0.8,2496.511818584625,true,0
21,2,0.8,2492.156237610491,noisy,0
21,3,0.8,2496.511818584625,true,0
21,3,0.8,2494.293126050491,noisy,0
21,4,0.8,2496.511818584625,true,0
21,4,0.8,2492.5727235200447,noisy,0
21,0,0.9,2556.22236824418,true,0
21,0,0.9,2556.22236824418,noisy,0
21,1,0.9,2556.22236824418,true,0
21,1,0.9,2556.22236824418,noisy,0
21,2,0.9,2556.22236824418,true,0
21,2,0.9,2556.22236824418,noisy,0
21,3,0.9,2556.22236824418,true,0
21,3,0.9,2556.22236824418,noisy,0
21,4,0.9,2556.22236824418,true,0
21,4,0.9,2556.22236824418,noisy,0
22,0,0.5,2396.5268541921355,true,0
22,0,0.5,2372.3009743474554,noisy,0
22,1,0.5,2396.5268541921355,true,0
22,1,0.5,2380.329249471347,noisy,0
22,2,0.5,2396.5268541921355,true,0
22,2,0.5,2388.4359001846465,noisy,0
22,3,0.5,2396.5268541921355,true,0
22,3,0.5,2389.2674496880654,noisy,0
22,4,0.5,2396.5268541921355,true,0
22,4,0.5,2394.113547264425,noisy,0
22,0,0.6,2420.52164524391,true,0
22,0,0.6,2401.721974118833,noisy,0
22,1,0.6,2420.52164524391,true,0
22,1,0.6,2411.993745144988,noisy,0
22,2,0.6,2420.52164524391,true,0
22,2,0.6,2410.4889205351615,noisy,0
22,3,0.6,2420.52164524391,true,0
22,3,0.6,2416.8811393740802,noisy,0
22,4,0.6,2420.52164524391,true,0
22,4,0.6,2417.1482021593292,noisy,0
22,0,0.7,2461.2738574907276,true,0
22,0,0.7,2443.318629016185,noisy,0
22,1,0.7,2461.2738574907276,true,0
22,1,0.7,2452.7455473153314,noisy,0
22,2,0.7,2461.2738574907276,true,0
22,2,0.7,2455.2885123642745,noisy,0
22,3,0.7,2461.2738574907276,true,0
22,3,0.7,2457.8643613062504,noisy,0
22,4,0.7,2461.2738574907276,true,0
22,4,0.7,2459.0754530315644,noisy,0
22,0,0.8,2516.690645484201,true,0
22,0,0.8,2503.3818550862898,noisy,0
22,1,0.8,2516.690645484201,true,0
22,1,0.8,2512.4458788764086,noisy,0
22,2,0.8,2516.690645484201,true,0
22,2,0.8,2510.106558354486,noisy,0
22,3,0.8,2516.690645484201,true,0
22,3,0.8,2515.8304442189783,noisy,0
22,4,0.8,2516.690645484201,true,0
22,4,0.8,2514.7486142210737,noisy,0
22,0,0.9,2577.8577185911017,true,0
22,0,0.9,2577.8577185911017,noisy,0
22,1,0.9,2577.8577185911017,true,0
22,1,0.9,2577.8577185911017,noisy,0
22,2,0.9,2577.8577185911017,true,0
22,2,0.9,2577.8577185911017,noisy,0
22,3,0.9,2577.8577185911017,true,0
22,3,0.9,2577.8577185911017,noisy,0
22,4,0.9,2577.8577185911017,true,0
22,4,0.9,2577.8577185911017,noisy,0
23,0,0.5,2422.885930774352,true,0
23,0,0.5,2397.7722395501487,noisy,0
23,1,0.5,2422.885930774352,true,0
23,1,0.5,2410.1443422536745,noisy,0
23,2,0.5,2422.885930774352,true,0
23,2,0.5,2415.329102337361,noisy,0
23,3,0.5,2422.885930774352,true,0
23,3,0.5,2418.3117669134763,noisy,0
23,4,0.5,2422.885930774352,true,0
23,4,0.5,2419.9238854854393,noisy,0
23,0,0.6,2436.6993393823773,true,0
23,0,0.6,2419.8093648072318,noisy,0
23,1,0.6,2436.6993393823773,true,0
23,1,0.6,2424.8067122225643,noisy,0
23,2,0.6,2436.6993393823773,true,0
23,2,0.6,2424.0673236500984,noisy,0
23,3,0.6,2436.6993393823773,true,0
23,3,0.6,2430.934637229823,noisy,0
23,4,0.6,2436.6993393823773,true,0
23,4,0.6,2433.622294393938,noisy,0
23,0,0.7,2466.697622292372,true,0
23,0,0.7,2454.341374399545,noisy,0
23,1,0.7,2466.697622292372,true,0
23,1,0.7,2456.7014939503256,noisy,0
23,2,0.7,2466.697622292372,true,0
23,2,0.7,2458.7407453466813,noisy,0
23,3,0.7,2466.697622292372,true,0
23,3,0.7,2460.8229379217332,noisy,0
23,4,0.7,2466.697622292372,true,0
23,4,0.7,2461.401880903575,noisy,0
23,0,0.8,2512.8425673892934,true,0
23,0,0.8,2509.1831021621783,noisy,0
23,1,0.8,2512.8425673892934,true,0
23,1,0.8,2508.4997686030665,noisy,0
23,2,0.8,2512.8425673892934,true,0
23,2,0.8,2510.538624864631,noisy,0
23,3,0.8,2512.8425673892934,true,0
23,3,0.8,2510.0531170488493,noisy,0
23,4,0.8,2512.8425673892934,true,0
23,4,0.8,2511.496858308289,noisy,0
23,0,0.9,2571.7056979715317,true,0
23,0,0.9,2571.7056979715317,noisy,0
23,1,0.9,2571.7056979715317,true,0
23,1,0.9,2571.7056979715317,noisy,0
23,2,0.9,2571.7056979715317,true,0
23,2,0.9,2571.7056979715317,noisy,0
23,3,0.9,2571.7056979715317,true,0
23,3,0.9,2571.7056979715317,noisy,0
23,4,0.9,2571.7056979715317,true,0
23,4,0.9,2571.7056979715308,noisy,0
24,0,0.5,2394.5505828954083,true,0
24,0,0.5,2374.3485824731433,noisy,0
24,1,0.5,2394.5505828954083,true,0
24,1,0.5,2382.13190852509,noisy,0
24,2,0.5,2394.5505828954083,true,0
24,2,0.5,2382.6660340955877,noisy,0
24,3,0.5,2394.5505828954083,true,0
24,3,0.5,2387.0241156060893,noisy,0
24,4,0.5,2394.5505828954083,true,0
24,4,0.5,2390.771600893781,noisy,0
24,0,0.6,2423.6120220683965,true,0
24,0,0.6,2407.2457713002946,noisy,0
24,1,0.6,2423.6120220683965,true,0
24,1,0.6,2407.6297087891453,noisy,0
24,2,0.6,2423.6120220683965,true,0
24,2,0.6,2415.886994015633,noisy,0
24,3,0.6,2423.6120220683965,true,0
24,3,0.6,2417.4980945260572,noisy,0
24,4,0.6,2423.6120220683965,true,0
24,4,0.6,2419.009833964438,noisy,0
24,0,0.7,2468.648005228377,true,0
24,0,0.7,2456.209920244775,noisy,0
24,1,0.7,2468.648005228377,true,0
24,1,0.7,2452.1833328455195,noisy,0
24,2,0.7,2468.648005228377,true,0
24,2,0.7,2460.1574353809638,noisy,0
24,3,0.7,2468.648005228377,true,0
24,3,0.7,2465.1793646816786,noisy,0
24,4,0.7,2468.648005228377,true,0
24,4,0.7,2464.750156275986,noisy,0
24,0,0.8,2522.49579033786,true,0
24,0,0.8,2516.697675284284,noisy,0
24,1,0.8,2522.49579033786,true,0
24,1,0.8,2519.706339997415,noisy,0
24,2,0.8,2522.49579033786,true,0
24,2,0.8,2519.706339997415,noisy,0
24,3,0.8,2522.49579033786,true,0
24,3,0.8,2520.289879991632,noisy,0
24,4,0.8,2522.49579033786,true,0
24,4,0.8,2522.49579033786,noisy,0
24,0,0.9,2582.206339997415,true,0
24,0,0.9,2582.206339997415,noisy,0
24,1,0.9,2582.206339997415,true,0
24,1,0.9,2582.206339997415,noisy,0
24,2,0.9,2582.206339997415,true,0
24,2,0.9,2582.206339997415,noisy,0
24,3,0.9,2582.206339997415,true,0
24,3,0.9,2582.206339997415,noisy,0
24,4,0.9,2582.206339997415,true,0
24,4,0.9,2582.206339997415,noisy,0
25,0,0.5,2362.291918004418,true,0
25,0,0.5,2333.7169734544354,noisy,0
25,1,0.5,2362.291918004418,true,0
25,1,0.5,2347.3830555430814,noisy,0
25,2,0.5,2362.291918004418,true,0
25,2,0.5,2349.8987338515362,noisy,0
25,3,0.5,2362.291918004418,true,0
25,3,0.5,2354.2058349271633,noisy,0
25,4,0.5,2362.291918004418,true,0
25,4,0.5,2356.9360495087335,noisy,0
25,0,0.6,2382.701761545202,true,0
25,0,0.6,2369.4742309701383,noisy,0
25,1,0.6,2382.701761545202,true,0
25,1,0.6,2369.179165479811,noisy,0
25,2,0.6,2382.701761545202,true,0
25,2,0.6,2371.9161116131495,noisy,0
25,3,0.6,2382.701761545202,true,0
25,3,0.6,2374.883085910624,noisy,0
25,4,0.6,2382.701761545202,true,0
25,4,0.6,2378.434500584599,noisy,0
25,0,0.7,2425.41226974193,true,0
25,0,0.7,2405.8710294620955,noisy,0
25,1,0.7,2425.41226974193,true,0
25,1,0.7,2416.4971866507512,noisy,0
25,2,0.7,2425.41226974193,true,0
25,2,0.7,2415.23152027742,noisy,0
25,3,0.7,2425.41226974193,true,0
25,3,0.7,2419.7644580112155,noisy,0
25,4,0.7,2425.41226974193,true,0
25,4,0.7,2421.6269002261847,noisy,0
25,0,0.8,2478.4364063698495,true,0
25,0,0.8,2475.646956029406,noisy,0
25,1,0.8,2478.4364063698495,true,0
25,1,0.8,2475.5135458537115,noisy,0
25,2,0.8,2478.4364063698495,true,0
25,2,0.8,2469.407997870462,noisy,0
25,3,0.8,2478.4364063698495,true,0
25,3,0.8,2477.090697288845,noisy,0
25,4,0.8,2478.4364063698495,true,0
25,4,0.8,2475.74498820784,noisy,0
25,0,0.9,2538.1469560294054,true,0
25,0,0.9,2538.1469560294054,noisy,0
25,1,0.9,2538.1469560294054,true,0
25,1,0.9,2538.1469560294054,noisy,0
