NumTeachers, target, IG, sortedStudents
2,0.6,2368.522002957955, sorted
3,0.6,2355.2002464822726, unsorted
3,0.6,2377.624967911693, sorted
5,0.6,2355.2002464822726, unsorted
5,0.6,2381.541399156563, sorted
10,0.6,2355.2002464822726, unsorted
10,0.6,2382.400600280463, sorted
1,0.7,2388.5335798156066, unsorted
1,0.7,2388.533579815604, sorted
2,0.7,2388.5335798156057, unsorted
2,0.7,2388.5335798156057, sorted
3,0.7,2388.5335798156057, unsorted
3,0.7,2388.5598328928054, sorted
5,0.7,2388.5335798156057, unsorted
5,0.7,2393.6250119802353, sorted
10,0.7,2388.5335798156057, unsorted
10,0.7,2394.24102109702, sorted
1,0.8,2395.676436958461, unsorted
1,0.8,2395.676436958463, sorted
2,0.8,2395.6764369584616, unsorted
2,0.8,2395.6764369584616, sorted
3,0.8,2395.6764369584625, unsorted
3,0.8,2395.676436958463, sorted
5,0.8,2395.6764369584625, unsorted
5,0.8,2395.6764369584635, sorted
10,0.8,2395.676436958463, unsorted
10,0.8,2395.6764369584625, sorted
1,0.9,2345.676436958461, unsorted
1,0.9,2345.6764369584625, sorted
2,0.9,2345.676436958462, unsorted
2,0.9,2345.6764369584616, sorted
3,0.9,2345.6764369584625, unsorted
3,0.9,2345.676436958463, sorted
5,0.9,2345.676436958463, unsorted
5,0.9,2345.6764369584635, sorted
10,0.9,2345.676436958463, unsorted
10,0.9,2345.6764369584625, sorted
1,0.5,2314.785496382096, unsorted
1,0.5,2314.785496382097, sorted
2,0.5,2314.785496382095, unsorted
2,0.5,2372.501645042917, sorted
3,0.5,2314.785496382095, unsorted
3,0.5,2379.1128763048023, sorted
5,0.5,2319.3975444710245, unsorted
5,0.5,2382.747449487073, sorted
10,0.5,2330.097912380131, unsorted
10,0.5,2384.0827634133184, sorted
1,0.6,2358.654672289561, unsorted
1,0.6,2358.654672289565, sorted
2,0.6,2358.6546722895628, unsorted
2,0.6,2374.1741370157283, sorted
3,0.6,2358.6546722895628, unsorted
3,0.6,2384.623168509135, sorted
5,0.6,2358.6546722895628, unsorted
5,0.6,2387.9642356091017, sorted
10,0.6,2360.955850245448, unsorted
10,0.6,2388.40958452802, sorted
1,0.7,2391.9880056228967, unsorted
1,0.7,2391.9880056228935, sorted
2,0.7,2391.988005622896, unsorted
2,0.7,2391.988005622896, sorted
3,0.7,2391.988005622896, unsorted
3,0.7,2393.8634377694734, sorted
5,0.7,2391.9880056228963, unsorted
5,0.7,2397.7163452497625, sorted
10,0.7,2391.9880056228963, unsorted
10,0.7,2398.3323543665474, sorted
1,0.8,2399.1308627657513, unsorted
1,0.8,2399.1308627657536, sorted
2,0.8,2399.130862765752, unsorted
2,0.8,2399.130862765752, sorted
3,0.8,2399.130862765752, unsorted
3,0.8,2399.1308627657536, sorted
5,0.8,2399.130862765753, unsorted
5,0.8,2399.130862765753, sorted
10,0.8,2399.1308627657527, unsorted
10,0.8,2399.1308627657527, sorted
1,0.9,2349.1308627657513, unsorted
1,0.9,2349.130862765753, sorted
2,0.9,2349.130862765752, unsorted
2,0.9,2349.1308627657518, sorted
3,0.9,2349.1308627657527, unsorted
3,0.9,2349.1308627657536, sorted
5,0.9,2349.130862765753, unsorted
5,0.9,2349.130862765753, sorted
10,0.9,2349.1308627657527, unsorted
10,0.9,2349.1308627657527, sorted
1,0.5,2307.9722624387105, unsorted
1,0.5,2307.9722624387105, sorted
2,0.5,2307.9722624387086, unsorted
2,0.5,2365.4502666870108, sorted
3,0.5,2307.9831398654424, unsorted
3,0.5,2368.308006164705, sorted
5,0.5,2308.824841740326, unsorted
5,0.5,2371.3840991253046, sorted
10,0.5,2312.5062716402867, unsorted
10,0.5,2372.7194130515504, sorted
1,0.6,2350.783705772077, unsorted
1,0.6,2350.7837057720794, sorted
2,0.6,2350.7837057720762, unsorted
2,0.6,2366.6662393079, sorted
3,0.6,2350.783705772077, unsorted
3,0.6,2374.3996690104404, sorted
5,0.6,2350.783705772077, unsorted
5,0.6,2376.0933854605373, sorted
10,0.6,2350.783705772077, unsorted
10,0.6,2376.8106680949386, sorted
1,0.7,2384.11703910541, unsorted
1,0.7,2384.1170391054084, sorted
2,0.7,2384.11703910541, unsorted
2,0.7,2384.1170391054106, sorted
3,0.7,2384.11703910541, unsorted
3,0.7,2384.6890645506737, sorted
5,0.7,2384.11703910541, unsorted
5,0.7,2388.028151203393, sorted
10,0.7,2384.11703910541, unsorted
10,0.7,2388.0281512033926, sorted
1,0.8,2391.259896248267, unsorted
1,0.8,2391.259896248268, sorted
2,0.8,2391.259896248266, unsorted
2,0.8,2391.2598962482666, sorted
3,0.8,2391.2598962482675, unsorted
3,0.8,2391.2598962482684, sorted
5,0.8,2391.2598962482675, unsorted
5,0.8,2391.2598962482675, sorted
10,0.8,2391.259896248267, unsorted
10,0.8,2391.259896248267, sorted
1,0.9,2341.259896248267, unsorted
1,0.9,2341.2598962482675, sorted
2,0.9,2341.259896248266, unsorted
2,0.9,2341.259896248267, sorted
3,0.9,2341.2598962482675, unsorted
3,0.9,2341.2598962482684, sorted
5,0.9,2341.259896248267, unsorted
5,0.9,2341.2598962482675, sorted
10,0.9,2341.259896248267, unsorted
10,0.9,2341.259896248267, sorted
1,0.5,2307.8226238292805, unsorted
1,0.5,2307.8226238292814, sorted
2,0.5,2307.8226238292796, unsorted
2,0.5,2356.108820843554, sorted
3,0.5,2308.474554593215, unsorted
3,0.5,2365.162584614558, sorted
5,0.5,2308.623834342808, unsorted
5,0.5,2369.0690915123123, sorted
10,0.5,2313.8873583691156, unsorted
10,0.5,2370.6714682238066, sorted
1,0.6,2352.8827048436337, unsorted
1,0.6,2352.882704843638, sorted
2,0.6,2352.8827048436333, unsorted
2,0.6,2364.706390419039, sorted
3,0.6,2352.882704843634, unsorted
3,0.6,2376.0470934692494, sorted
5,0.6,2352.882704843634, unsorted
5,0.6,2379.9596796206647, sorted
10,0.6,2352.882704843634, unsorted
10,0.6,2381.240423136457, sorted
1,0.7,2386.2160381769677, unsorted
1,0.7,2386.2160381769654, sorted
2,0.7,2386.2160381769672, unsorted
2,0.7,2386.2160381769672, sorted
3,0.7,2386.216038176967, unsorted
3,0.7,2386.6477563622757, sorted
5,0.7,2386.2160381769677, unsorted
5,0.7,2392.000617522157, sorted
10,0.7,2386.2160381769677, unsorted
10,0.7,2392.616626638942, sorted
1,0.8,2393.3588953198237, unsorted
1,0.8,2393.3588953198246, sorted
2,0.8,2393.3588953198237, unsorted
2,0.8,2393.3588953198237, sorted
3,0.8,2393.358895319824, unsorted
3,0.8,2393.358895319825, sorted
5,0.8,2393.3588953198246, unsorted
5,0.8,2393.358895319825, sorted
10,0.8,2393.3588953198246, unsorted
10,0.8,2393.358895319824, sorted
1,0.9,2343.3588953198237, unsorted
1,0.9,2343.358895319824, sorted
2,0.9,2343.3588953198237, unsorted
2,0.9,2343.358895319823, sorted
3,0.9,2343.358895319824, unsorted
3,0.9,2343.358895319825, sorted
5,0.9,2343.3588953198246, unsorted
5,0.9,2343.358895319825, sorted
10,0.9,2343.3588953198246, unsorted
10,0.9,2343.358895319824, sorted
1,0.5,2321.951398692744, unsorted
1,0.5,2321.951398692744, sorted
2,0.5,2321.9513986927423, unsorted
2,0.5,2376.551425193764, sorted
3,0.5,2321.9513986927427, unsorted
3,0.5,2388.8256169357855, sorted
5,0.5,2323.9131753232678, unsorted
5,0.5,2392.059595940182, sorted
10,0.5,2331.7437686039, unsorted
10,0.5,2393.6668435819115, sorted
1,0.6,2371.9404649432627, unsorted
1,0.6,2371.9404649432654, sorted
2,0.6,2371.9404649432627, unsorted
2,0.6,2384.308376809473, sorted
3,0.6,2371.940464943263, unsorted
3,0.6,2397.7289097545763, sorted
5,0.6,2371.940464943263, unsorted
5,0.6,2399.982241992608, sorted
10,0.6,2372.456798258474, unsorted
10,0.6,2400.841443116508, sorted
1,0.7,2405.273798276597, unsorted
1,0.7,2405.273798276595, sorted
2,0.7,2405.273798276597, unsorted
2,0.7,2405.273798276597, sorted
3,0.7,2405.2737982765966, unsorted
3,0.7,2407.031447387517, sorted
5,0.7,2405.273798276596, unsorted
5,0.7,2410.6274444540213, sorted
10,0.7,2405.273798276596, unsorted
10,0.7,2411.243453570806, sorted
1,0.8,2412.4166554194526, unsorted
1,0.8,2412.4166554194535, sorted
2,0.8,2412.4166554194526, unsorted
2,0.8,2412.416655419452, sorted
3,0.8,2412.416655419453, unsorted
3,0.8,2412.4166554194544, sorted
5,0.8,2412.4166554194535, unsorted
5,0.8,2412.4166554194535, sorted
10,0.8,2412.416655419453, unsorted
10,0.8,2412.416655419453, sorted
1,0.9,2362.4166554194526, unsorted
1,0.9,2362.416655419453, sorted
2,0.9,2362.4166554194526, unsorted
2,0.9,2362.416655419452, sorted
3,0.9,2362.416655419453, unsorted
3,0.9,2362.4166554194544, sorted
5,0.9,2362.4166554194535, unsorted
5,0.9,2362.4166554194535, sorted
10,0.9,2362.416655419453, unsorted
10,0.9,2362.416655419453, sorted
1,0.5,2319.966469450654, unsorted
1,0.5,2319.9664694506546, sorted
2,0.5,2319.9664694506528, unsorted
2,0.5,2381.0392289239808, sorted
3,0.5,2319.9664694506528, unsorted
3,0.5,2384.6835439667193, sorted
5,0.5,2320.6292776413225, unsorted
5,0.5,2388.5900508644736, sorted
10,0.5,2325.234549862921, unsorted
10,0.5,2390.4594903612174, sorted
1,0.6,2367.8246072469024, unsorted
1,0.6,2367.8246072469055, sorted
2,0.6,2367.8246072469033, unsorted
2,0.6,2382.903682642521, sorted
3,0.6,2367.8246072469037, unsorted
3,0.6,2392.6993621080433, sorted
5,0.6,2367.824607246904, unsorted
5,0.6,2394.0738997717513, sorted
10,0.6,2367.8246072469037, unsorted
10,0.6,2394.6492639166545, sorted
1,0.7,2401.157940580239, unsorted
1,0.7,2401.1579405802345, sorted
2,0.7,2401.1579405802377, unsorted
2,0.7,2401.1579405802377, sorted
3,0.7,2401.1579405802368, unsorted
3,0.7,2402.397645146404, sorted
5,0.7,2401.157940580237, unsorted
5,0.7,2405.387506409338, sorted
10,0.7,2401.1579405802377, unsorted
10,0.7,2405.387506409338, sorted
1,0.8,2408.300797723092, unsorted
1,0.8,2408.300797723095, sorted
2,0.8,2408.3007977230927, unsorted
2,0.8,2408.3007977230936, sorted
3,0.8,2408.3007977230936, unsorted
3,0.8,2408.300797723095, sorted
5,0.8,2408.300797723094, unsorted
5,0.8,2408.300797723094, sorted
10,0.8,2408.300797723094, unsorted
10,0.8,2408.3007977230936, sorted
1,0.9,2358.3007977230923, unsorted
1,0.9,2358.300797723094, sorted
2,0.9,2358.3007977230927, unsorted
2,0.9,2358.300797723093, sorted
3,0.9,2358.3007977230936, unsorted
3,0.9,2358.300797723095, sorted
5,0.9,2358.300797723094, unsorted
5,0.9,2358.300797723094, sorted
10,0.9,2358.300797723094, unsorted
10,0.9,2358.3007977230936, sorted
1,0.5,2309.302272765946, unsorted
1,0.5,2309.302272765946, sorted
2,0.5,2309.3795865980264, unsorted
2,0.5,2365.661404298212, sorted
3,0.5,2309.486470049168, unsorted
3,0.5,2370.6653879183677, sorted
5,0.5,2313.1375609592383, unsorted
5,0.5,2373.741480878967, sorted
10,0.5,2321.974884221314, unsorted
10,0.5,2374.2756064494656, sorted
1,0.6,2350.7893239153627, unsorted
1,0.6,2350.7893239153645, sorted
2,0.6,2350.7893239153623, unsorted
2,0.6,2366.8458802051646, sorted
3,0.6,2350.789323915362, unsorted
3,0.6,2374.5793099077055, sorted
5,0.6,2350.7893239153623, unsorted
5,0.6,2376.304523071738, sorted
10,0.6,2353.798672353506, unsorted
10,0.6,2377.565673137107, sorted
1,0.7,2384.1226572486953, unsorted
1,0.7,2384.1226572486935, sorted
2,0.7,2384.1226572486958, unsorted
2,0.7,2384.122657248696, sorted
3,0.7,2384.1226572486958, unsorted
3,0.7,2384.807162130605, sorted
5,0.7,2384.122657248696, unsorted
5,0.7,2388.146248783324, sorted
10,0.7,2384.1226572486958, unsorted
10,0.7,2389.1016099766794, sorted
1,0.8,2391.265514391551, unsorted
1,0.8,2391.2655143915545, sorted
2,0.8,2391.2655143915517, unsorted
2,0.8,2391.265514391552, sorted
3,0.8,2391.2655143915517, unsorted
3,0.8,2391.2655143915536, sorted
5,0.8,2391.2655143915526, unsorted
5,0.8,2391.2655143915526, sorted
10,0.8,2391.265514391552, unsorted
10,0.8,2391.2655143915526, sorted
1,0.9,2341.265514391551, unsorted
1,0.9,2341.265514391554, sorted
2,0.9,2341.2655143915517, unsorted
2,0.9,2341.265514391552, sorted
3,0.9,2341.2655143915517, unsorted
3,0.9,2341.2655143915536, sorted
5,0.9,2341.2655143915526, unsorted
5,0.9,2341.2655143915526, sorted
10,0.9,2341.265514391552, unsorted
10,0.9,2341.2655143915526, sorted
1,0.5,2309.4878241929896, unsorted
1,0.5,2309.487824192989, sorted
2,0.5,2309.4878241929873, unsorted
2,0.5,2372.911981081261, sorted
3,0.5,2309.4878241929873, unsorted
3,0.5,2378.44521934168, sorted
5,0.5,2313.31853384254, unsorted
5,0.5,2380.4579320915177, sorted
10,0.5,2320.204373127838, unsorted
10,0.5,2382.5944343735105, sorted
1,0.6,2346.3797333344883, unsorted
1,0.6,2346.379733334492, sorted
2,0.6,2346.379733334489, unsorted
2,0.6,2370.4885833985836, sorted
3,0.6,2346.37973333449, unsorted
3,0.6,2376.6256428861298, sorted
5,0.6,2346.6836323532316, unsorted
5,0.6,2379.150908839644, sorted
10,0.6,2348.819313613235, unsorted
10,0.6,2379.8562882105334, sorted
1,0.7,2379.7130666678245, unsorted
1,0.7,2379.7130666678213, sorted
2,0.7,2379.713066667824, unsorted
2,0.7,2379.713066667824, sorted
3,0.7,2379.713066667823, unsorted
3,0.7,2383.837839392876, sorted
5,0.7,2379.713066667823, unsorted
5,0.7,2386.190793193573, sorted
10,0.7,2379.713066667823, unsorted
10,0.7,2386.8068023103574, sorted
1,0.8,2386.8559238106795, unsorted
1,0.8,2386.8559238106814, sorted
2,0.8,2386.855923810679, unsorted
2,0.8,2386.855923810679, sorted
3,0.8,2386.8559238106795, unsorted
3,0.8,2386.855923810681, sorted
5,0.8,2386.8559238106805, unsorted
5,0.8,2386.85592381068, sorted
10,0.8,2386.85592381068, unsorted
10,0.8,2386.85592381068, sorted
1,0.9,2336.855923810679, unsorted
1,0.9,2336.855923810681, sorted
2,0.9,2336.855923810679, unsorted
2,0.9,2336.855923810679, sorted
3,0.9,2336.8559238106795, unsorted
3,0.9,2336.855923810681, sorted
5,0.9,2336.8559238106805, unsorted
5,0.9,2336.85592381068, sorted
10,0.9,2336.85592381068, unsorted
10,0.9,2336.85592381068, sorted
1,0.5,2298.9009634981435, unsorted
1,0.5,2298.900963498144, sorted
2,0.5,2298.900963498142, unsorted
2,0.5,2361.322880317586, sorted
3,0.5,2302.8385787566176, unsorted
3,0.5,2364.0384821084526, sorted
5,0.5,2303.6603863995683, unsorted
5,0.5,2368.3407122538456, sorted
10,0.5,2308.319147306118, unsorted
10,0.5,2369.9430889653404, sorted
1,0.6,2330.0307991583963, unsorted
1,0.6,2330.030799158399, sorted
2,0.6,2330.0307991583963, unsorted
2,0.6,2357.1233977137117, sorted
3,0.6,2330.0307991583963, unsorted
3,0.6,2359.8821431864426, sorted
5,0.6,2332.126457646366, unsorted
5,0.6,2363.2585520938, sorted
10,0.6,2332.43680290434, unsorted
10,0.6,2364.149249931637, sorted
1,0.7,2363.36413249173, unsorted
1,0.7,2363.3641324917276, sorted
2,0.7,2363.36413249173, unsorted
2,0.7,2363.3641324917303, sorted
3,0.7,2363.36413249173, unsorted
3,0.7,2367.233174684824, sorted
5,0.7,2363.36413249173, unsorted
5,0.7,2368.3430852197134, sorted
10,0.7,2363.36413249173, unsorted
10,0.7,2368.959094336498, sorted
1,0.8,2370.5069896345863, unsorted
1,0.8,2370.506989634588, sorted
2,0.8,2370.506989634586, unsorted
2,0.8,2370.5069896345863, sorted
3,0.8,2370.5069896345867, unsorted
3,0.8,2370.506989634587, sorted
5,0.8,2370.506989634587, unsorted
5,0.8,2370.5069896345867, sorted
10,0.8,2370.5069896345867, unsorted
10,0.8,2370.5069896345867, sorted
1,0.9,2320.5069896345863, unsorted
1,0.9,2320.5069896345876, sorted
2,0.9,2320.506989634586, unsorted
2,0.9,2320.5069896345863, sorted
3,0.9,2320.5069896345867, unsorted
3,0.9,2320.506989634587, sorted
5,0.9,2320.506989634587, unsorted
5,0.9,2320.5069896345867, sorted
10,0.9,2320.5069896345867, unsorted
10,0.9,2320.5069896345867, sorted
1,0.5,2303.5012245072257, unsorted
1,0.5,2303.5012245072253, sorted
2,0.5,2303.501224507223, unsorted
2,0.5,2366.8485002321904, sorted
3,0.5,2303.501224507223, unsorted
3,0.5,2371.3134873516133, sorted
5,0.5,2305.1744758855257, unsorted
5,0.5,2375.7443779593964, sorted
10,0.5,2309.0468567782605, unsorted
10,0.5,2376.8126291003928, sorted
1,0.6,2335.9615917946126, unsorted
1,0.6,2335.9615917946153, sorted
2,0.6,2335.961591794613, unsorted
2,0.6,2363.0631628395663, sorted
3,0.6,2335.9615917946135, unsorted
3,0.6,2367.083130744645, sorted
5,0.6,2335.961591794613, unsorted
5,0.6,2371.783610778265, sorted
10,0.6,2337.050498143358, unsorted
10,0.6,2371.9136260042505, sorted
1,0.7,2369.294925127947, unsorted
1,0.7,2369.2949251279447, sorted
2,0.7,2369.294925127947, unsorted
2,0.7,2369.294925127947, sorted
3,0.7,2369.2949251279465, unsorted
3,0.7,2373.8198593620964, sorted
5,0.7,2369.294925127947, unsorted
5,0.7,2376.522038552579, sorted
10,0.7,2369.2949251279465, unsorted
10,0.7,2377.1380476693635, sorted
1,0.8,2376.4377822708025, unsorted
1,0.8,2376.437782270805, sorted
2,0.8,2376.437782270803, unsorted
2,0.8,2376.437782270803, sorted
3,0.8,2376.4377822708034, unsorted
3,0.8,2376.437782270804, sorted
5,0.8,2376.4377822708043, unsorted
5,0.8,2376.437782270804, sorted
10,0.8,2376.437782270804, unsorted
10,0.8,2376.4377822708034, sorted
1,0.9,2326.4377822708025, unsorted
1,0.9,2326.4377822708047, sorted
2,0.9,2326.437782270803, unsorted
2,0.9,2326.437782270803, sorted
3,0.9,2326.4377822708034, unsorted
3,0.9,2326.437782270804, sorted
5,0.9,2326.4377822708043, unsorted
5,0.9,2326.437782270804, sorted
10,0.9,2326.437782270804, unsorted
10,0.9,2326.4377822708034, sorted
1,0.5,2323.6014974594796, unsorted
1,0.5,2323.6014974594787, sorted
2,0.5,2329.167294191162, unsorted
2,0.5,2373.953606438554, sorted
3,0.5,2328.1658456509476, unsorted
3,0.5,2379.287646271833, sorted
5,0.5,2332.2786413874487, unsorted
5,0.5,2386.1561984584996, sorted
10,0.5,2333.752694338609, unsorted
10,0.5,2386.6903240289976, sorted
1,0.6,2378.60149745948, unsorted
1,0.6,2378.6014974594827, sorted
2,0.6,2378.60149745948, unsorted
2,0.6,2387.4568388629814, sorted
3,0.6,2378.601497459481, unsorted
3,0.6,2395.7015842140354, sorted
5,0.6,2378.6014974594805, unsorted
5,0.6,2397.6199893087114, sorted
10,0.6,2378.6014974594805, unsorted
10,0.6,2399.598422008482, sorted
1,0.7,2411.9348307928126, unsorted
1,0.7,2411.9348307928117, sorted
2,0.7,2411.934830792814, unsorted
2,0.7,2411.934830792814, sorted
3,0.7,2411.9348307928135, unsorted
3,0.7,2411.934830792814, sorted
5,0.7,2411.934830792814, unsorted
5,0.7,2414.459648529676, sorted
10,0.7,2411.9348307928135, unsorted
10,0.7,2414.799000606247, sorted
1,0.8,2419.0776879356704, unsorted
1,0.8,2419.0776879356704, sorted
2,0.8,2419.0776879356704, unsorted
2,0.8,2419.077687935669, sorted
3,0.8,2419.0776879356704, unsorted
3,0.8,2419.077687935671, sorted
5,0.8,2419.077687935671, unsorted
5,0.8,2419.0776879356704, sorted
10,0.8,2419.0776879356704, unsorted
10,0.8,2419.07768793567, sorted
1,0.9,2369.07768793567, unsorted
1,0.9,2369.07768793567, sorted
2,0.9,2369.0776879356704, unsorted
2,0.9,2369.077687935669, sorted
3,0.9,2369.0776879356704, unsorted
3,0.9,2369.077687935671, sorted
5,0.9,2369.077687935671, unsorted
5,0.9,2369.0776879356704, sorted
10,0.9,2369.0776879356704, unsorted
10,0.9,2369.07768793567, sorted
1,0.5,2323.1234713250237, unsorted
1,0.5,2323.1234713250237, sorted
2,0.5,2323.759631574209, unsorted
2,0.5,2385.8098437964154, sorted
3,0.5,2323.1234713250224, unsorted
3,0.5,2393.9300233853114, sorted
5,0.5,2324.828219417261, unsorted
5,0.5,2397.4516844621603, sorted
10,0.5,2334.605155515724, unsorted
10,0.5,2398.7918693186402, sorted
1,0.6,2370.159486934048, unsorted
1,0.6,2370.15948693405, sorted
2,0.6,2370.1594869340474, unsorted
2,0.6,2386.994319703368, sorted
3,0.6,2370.159486934049, unsorted
3,0.6,2399.5787179125036, sorted
5,0.6,2370.159486934049, unsorted
5,0.6,2401.2724343626, sorted
10,0.6,2370.244454412719, unsorted
10,0.6,2401.9778137334883, sorted
1,0.7,2403.492820267382, unsorted
1,0.7,2403.4928202673796, sorted
2,0.7,2403.492820267382, unsorted
2,0.7,2403.4928202673823, sorted
3,0.7,2403.492820267382, unsorted
3,0.7,2407.155888166003, sorted
5,0.7,2403.4928202673814, unsorted
5,0.7,2409.2211598942486, sorted
10,0.7,2403.4928202673814, unsorted
10,0.7,2409.837169011033, sorted
1,0.8,2410.635677410238, unsorted
1,0.8,2410.635677410239, sorted
2,0.8,2410.635677410238, unsorted
2,0.8,2410.635677410238, sorted
3,0.8,2410.6356774102387, unsorted
3,0.8,2410.6356774102396, sorted
5,0.8,2410.6356774102387, unsorted
5,0.8,2410.6356774102387, sorted
10,0.8,2410.6356774102387, unsorted
10,0.8,2410.6356774102383, sorted
1,0.9,2360.635677410238, unsorted
1,0.9,2360.6356774102387, sorted
2,0.9,2360.635677410238, unsorted
2,0.9,2360.635677410238, sorted
3,0.9,2360.6356774102387, unsorted
3,0.9,2360.6356774102396, sorted
5,0.9,2360.6356774102387, unsorted
5,0.9,2360.6356774102387, sorted
10,0.9,2360.6356774102387, unsorted
10,0.9,2360.6356774102383, sorted
1,0.5,2311.161075571291, unsorted
1,0.5,2311.1610755712904, sorted
2,0.5,2311.161075571289, unsorted
2,0.5,2374.2570368679744, sorted
3,0.5,2316.691684540627, unsorted
3,0.5,2381.4170064910613, sorted
5,0.5,2315.4078575269723, unsorted
5,0.5,2383.1626564556504, sorted
10,0.5,2323.390674392554, unsorted
10,0.5,2384.230907596647, sorted
1,0.6,2350.161703487036, unsorted
1,0.6,2350.1617034870396, sorted
2,0.6,2350.161703487036, unsorted
2,0.6,2372.6749305491867, sorted
3,0.6,2350.161703487037, unsorted
3,0.6,2381.85303275425, sorted
5,0.6,2350.1617034870374, unsorted
5,0.6,2383.1643213463212, sorted
10,0.6,2352.6716606115297, unsorted
10,0.6,2384.445064862113, sorted
1,0.7,2383.4950368203718, unsorted
1,0.7,2383.495036820369, sorted
2,0.7,2383.4950368203713, unsorted
2,0.7,2383.495036820371, sorted
3,0.7,2383.495036820371, unsorted
3,0.7,2388.1697056306707, sorted
5,0.7,2383.4950368203704, unsorted
5,0.7,2389.5980698966787, sorted
10,0.7,2383.4950368203704, unsorted
10,0.7,2390.2140790134636, sorted
1,0.8,2390.6378939632273, unsorted
1,0.8,2390.637893963228, sorted
2,0.8,2390.637893963227, unsorted
2,0.8,2390.637893963227, sorted
3,0.8,2390.6378939632277, unsorted
3,0.8,2390.6378939632286, sorted
5,0.8,2390.6378939632277, unsorted
5,0.8,2390.6378939632277, sorted
10,0.8,2390.6378939632273, unsorted
10,0.8,2390.637893963227, sorted
1,0.9,2340.637893963227, unsorted
1,0.9,2340.6378939632277, sorted
2,0.9,2340.637893963227, unsorted
2,0.9,2340.637893963227, sorted
3,0.9,2340.6378939632277, unsorted
3,0.9,2340.6378939632286, sorted
5,0.9,2340.6378939632277, unsorted
5,0.9,2340.6378939632277, sorted
10,0.9,2340.6378939632273, unsorted
10,0.9,2340.637893963227, sorted
1,0.5,2316.0127912909356, unsorted
1,0.5,2316.0127912909356, sorted
2,0.5,2317.794853215255, unsorted
2,0.5,2372.398548606903, sorted
3,0.5,2317.6309828327403, unsorted
3,0.5,2374.9794834388804, sorted
5,0.5,2320.609091022896, unsorted
5,0.5,2379.6920496226167, sorted
10,0.5,2323.935699547567, unsorted
10,0.5,2381.8285519046085, sorted
1,0.6,2364.1440426844947, unsorted
1,0.6,2364.144042684497, sorted
2,0.6,2364.1440426844947, unsorted
2,0.6,2377.486418447381, sorted
3,0.6,2364.1440426844947, unsorted
3,0.6,2385.6490455094618, sorted
5,0.6,2364.144042684495, unsorted
5,0.6,2387.63044403201, sorted
10,0.6,2364.144042684495, unsorted
10,0.6,2389.608876731781, sorted
1,0.7,2397.47737601783, unsorted
1,0.7,2397.4773760178264, sorted
2,0.7,2397.4773760178296, unsorted
2,0.7,2397.477376017829, sorted
3,0.7,2397.477376017829, unsorted
3,0.7,2397.4773760178296, sorted
5,0.7,2397.4773760178286, unsorted
5,0.7,2401.1825138213385, sorted
10,0.7,2397.477376017829, unsorted
10,0.7,2402.4563287458122, sorted
1,0.8,2404.6202331606846, unsorted
1,0.8,2404.6202331606864, sorted
2,0.8,2404.6202331606846, unsorted
2,0.8,2404.6202331606846, sorted
3,0.8,2404.6202331606855, unsorted
3,0.8,2404.6202331606864, sorted
5,0.8,2404.6202331606855, unsorted
5,0.8,2404.6202331606855, sorted
10,0.8,2404.6202331606855, unsorted
10,0.8,2404.620233160685, sorted
1,0.9,2354.620233160684, unsorted
1,0.9,2354.620233160686, sorted
2,0.9,2354.6202331606846, unsorted
2,0.9,2354.6202331606846, sorted
3,0.9,2354.6202331606855, unsorted
3,0.9,2354.6202331606864, sorted
5,0.9,2354.6202331606855, unsorted
5,0.9,2354.6202331606855, sorted
10,0.9,2354.6202331606855, unsorted
10,0.9,2354.620233160685, sorted
1,0.5,2292.8479495648107, unsorted
1,0.5,2292.8479495648116, sorted
2,0.5,2293.54109674537, unsorted
2,0.5,2347.476746820683, sorted
3,0.5,2293.1821738106783, unsorted
3,0.5,2356.491543149809, sorted
5,0.5,2295.559039285279, unsorted
5,0.5,2356.362882687419, sorted
10,0.5,2305.1153882985654, unsorted
10,0.5,2357.698196613665, sorted
1,0.6,2321.9294520441067, unsorted
1,0.6,2321.929452044111, sorted
2,0.6,2321.929452044108, unsorted
2,0.6,2345.3665214278944, sorted
3,0.6,2321.9294520441076, unsorted
3,0.6,2352.639952058308, sorted
5,0.6,2321.9294520441076, unsorted
5,0.6,2353.951240650379, sorted
10,0.6,2325.512553397612, unsorted
10,0.6,2355.231984166172, sorted
1,0.7,2355.2627853774416, unsorted
1,0.7,2355.2627853774384, sorted
2,0.7,2355.2627853774407, unsorted
2,0.7,2355.262785377441, sorted
3,0.7,2355.26278537744, unsorted
3,0.7,2359.5627607382985, sorted
5,0.7,2355.2627853774407, unsorted
5,0.7,2360.991125004308, sorted
10,0.7,2355.2627853774407, unsorted
10,0.7,2361.607134121092, sorted
1,0.8,2362.405642520297, unsorted
1,0.8,2362.4056425202994, sorted
2,0.8,2362.4056425202975, unsorted
2,0.8,2362.405642520297, sorted
3,0.8,2362.405642520297, unsorted
3,0.8,2362.4056425202975, sorted
5,0.8,2362.405642520298, unsorted
5,0.8,2362.405642520298, sorted
10,0.8,2362.4056425202975, unsorted
10,0.8,2362.4056425202975, sorted
1,0.9,2312.4056425202966, unsorted
1,0.9,2312.4056425202994, sorted
2,0.9,2312.4056425202975, unsorted
2,0.9,2312.405642520297, sorted
3,0.9,2312.4056425202975, unsorted
3,0.9,2312.4056425202975, sorted
5,0.9,2312.405642520298, unsorted
