,stim_squence,violation_type,stimulus_id,b_val,d_val,batch_id,j_i,EIG,Look_away,mu_prior,v_prior,alpha_prior,beta_prior,epsilon,weig,n_sample
153,BBBBBD,animacy,3,-1.39,1.03,1298.0969387755101,9.51530612244898,6.239795918367347,6.239795918367347,6.239795918367347,6.239795918367347,6.239795918367347,6.239795918367347,6.239795918367347,6.239795918367347,6.239795918367347
154,BBBBBD,animacy,3,-0.858,0.416,1554.6610644257703,9.518207282913165,6.551820728291316,6.551820728291316,6.551820728291316,6.551820728291316,6.551820728291316,6.551820728291316,6.551820728291316,6.551820728291316,6.551820728291316
155,BBBBBD,animacy,3,0.677,-0.658,1631.638364779874,9.481132075471699,6.088050314465409,6.088050314465409,6.088050314465409,6.088050314465409,6.088050314465409,6.088050314465409,6.088050314465409,6.088050314465409,6.088050314465409
156,BBBBBD,animacy,3,1.41,-0.593,1303.7037037037037,9.465608465608465,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
157,BBBBBD,animacy,3,1.55,-0.961,1505.058988764045,9.5,6.137640449438202,6.137640449438202,6.137640449438202,6.137640449438202,6.137640449438202,6.137640449438202,6.137640449438202,6.137640449438202,6.137640449438202
158,BBBBBD,animacy,3,1.78,-0.58,1254.4129213483145,9.50561797752809,6.353932584269663,6.353932584269663,6.353932584269663,6.353932584269663,6.353932584269663,6.353932584269663,6.353932584269663,6.353932584269663,6.353932584269663
159,BBBBBD,animacy,3,3.06,-0.504,1148.0,9.5,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666667,6.706666666666667
160,BBBBBD,animacy,4,-1.58,-0.0734,1253.4366197183099,9.47887323943662,5.791549295774648,5.791549295774648,5.791549295774648,5.791549295774648,5.791549295774648,5.791549295774648,5.791549295774648,5.791549295774648,5.791549295774648
161,BBBBBD,animacy,4,-1.55,0.996,1066.9044943820224,9.438202247191011,5.463483146067416,5.463483146067416,5.463483146067416,5.463483146067416,5.463483146067416,5.463483146067416,5.463483146067416,5.463483146067416,5.463483146067416
162,BBBBBD,animacy,4,-1.55,1.91,1431.579831932773,9.484593837535014,5.184873949579832,5.184873949579832,5.184873949579832,5.184873949579832,5.184873949579832,5.184873949579832,5.184873949579832,5.184873949579832,5.184873949579832
163,BBBBBD,animacy,4,-1.39,1.03,1298.4948717948719,9.492307692307692,5.587179487179487,5.587179487179487,5.587179487179487,5.587179487179487,5.587179487179487,5.587179487179487,5.587179487179487,5.587179487179487,5.587179487179487
164,BBBBBD,animacy,4,-0.858,0.416,1552.6573033707866,9.51685393258427,5.969101123595506,5.969101123595506,5.969101123595506,5.969101123595506,5.969101123595506,5.969101123595506,5.969101123595506,5.969101123595506,5.969101123595506
165,BBBBBD,animacy,4,0.677,-0.658,1631.638364779874,9.481132075471699,5.509433962264151,5.509433962264151,5.509433962264151,5.509433962264151,5.509433962264151,5.509433962264151,5.509433962264151,5.509433962264151,5.509433962264151
166,BBBBBD,animacy,4,1.41,-0.593,1303.7037037037037,9.465608465608465,5.968253968253968,5.968253968253968,5.968253968253968,5.968253968253968,5.968253968253968,5.968253968253968,5.968253968253968,5.968253968253968,5.968253968253968
167,BBBBBD,animacy,4,1.55,-0.961,1505.058988764045,9.5,5.575842696629214,5.575842696629214,5.575842696629214,5.575842696629214,5.575842696629214,5.575842696629214,5.575842696629214,5.575842696629214,5.575842696629214
168,BBBBBD,animacy,4,1.78,-0.58,1252.5830985915493,9.529577464788732,5.802816901408451,5.802816901408451,5.802816901408451,5.802816901408451,5.802816901408451,5.802816901408451,5.802816901408451,5.802816901408451,5.802816901408451
169,BBBBBD,animacy,4,3.06,-0.504,1148.0,9.5,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79,5.79
170,BBBBBD,animacy,5,-1.58,-0.0734,1251.322033898305,9.505649717514125,44.347457627118644,44.347457627118644,44.347457627118644,44.347457627118644,44.347457627118644,44.347457627118644,44.347457627118644,44.347457627118644,44.347457627118644
171,BBBBBD,animacy,5,-1.55,0.996,1066.9044943820224,9.438202247191011,34.014044943820224,34.014044943820224,34.014044943820224,34.014044943820224,34.014044943820224,34.014044943820224,34.014044943820224,34.014044943820224,34.014044943820224
172,BBBBBD,animacy,5,-1.55,1.91,1431.579831932773,9.484593837535014,28.07843137254902,28.07843137254902,28.07843137254902,28.07843137254902,28.07843137254902,28.07843137254902,28.07843137254902,28.07843137254902,28.07843137254902
173,BBBBBD,animacy,5,-1.39,1.03,1298.4948717948719,9.492307692307692,35.86923076923077,35.86923076923077,35.86923076923077,35.86923076923077,35.86923076923077,35.86923076923077,35.86923076923077,35.86923076923077,35.86923076923077
174,BBBBBD,animacy,5,-0.858,0.416,1552.6573033707866,9.51685393258427,45.38483146067416,45.38483146067416,45.38483146067416,45.38483146067416,45.38483146067416,45.38483146067416,45.38483146067416,45.38483146067416,45.38483146067416
175,BBBBBD,animacy,5,0.677,-0.658,1641.7943037974683,9.49367088607595,61.67088607594937,61.67088607594937,61.67088607594937,61.67088607594937,61.67088607594937,61.67088607594937,61.67088607594937,61.67088607594937,61.67088607594937
176,BBBBBD,animacy,5,1.41,-0.593,1303.7037037037037,9.465608465608465,47.19047619047619,47.19047619047619,47.19047619047619,47.19047619047619,47.19047619047619,47.19047619047619,47.19047619047619,47.19047619047619,47.19047619047619
177,BBBBBD,animacy,5,1.55,-0.961,1505.058988764045,9.5,40.2752808988764,40.2752808988764,40.2752808988764,40.2752808988764,40.2752808988764,40.2752808988764,40.2752808988764,40.2752808988764,40.2752808988764
178,BBBBBD,animacy,5,1.78,-0.58,1254.5593220338983,9.542372881355933,44.05367231638418,44.05367231638418,44.05367231638418,44.05367231638418,44.05367231638418,44.05367231638418,44.05367231638418,44.05367231638418,44.05367231638418
179,BBBBBD,animacy,5,3.06,-0.504,1148.0,9.5,38.236666666666665,38.236666666666665,38.236666666666665,38.236666666666665,38.236666666666665,38.236666666666665,38.236666666666665,38.236666666666665,38.236666666666665
180,BBBBBD,identity,0,-1.55,-2.0,1145.5,9.5,109.31875,109.31875,109.31875,109.31875,109.31875,109.31875,109.31875,109.31875,109.31875
181,BBBBBD,identity,0,-1.55,-1.45,1383.2777777777778,9.5,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45,118.45
182,BBBBBD,identity,0,-1.25,-1.55,1441.235294117647,9.5,113.70294117647059,113.70294117647059,113.70294117647059,113.70294117647059,113.70294117647059,113.70294117647059,113.70294117647059,113.70294117647059,113.70294117647059
183,BBBBBD,identity,0,-0.907,-0.149,1485.2105263157894,9.5,117.56315789473685,117.56315789473685,117.56315789473685,117.56315789473685,117.56315789473685,117.56315789473685,117.56315789473685,117.56315789473685,117.56315789473685
184,BBBBBD,identity,0,-0.858,-0.438,1384.4,9.5,116.13666666666667,116.13666666666667,116.13666666666667,116.13666666666667,116.13666666666667,116.13666666666667,116.13666666666667,116.13666666666667,116.13666666666667
185,BBBBBD,identity,0,0.469,0.205,1218.2105263157894,9.5,110.89473684210526,110.89473684210526,110.89473684210526,110.89473684210526,110.89473684210526,110.89473684210526,110.89473684210526,110.89473684210526,110.89473684210526
186,BBBBBD,identity,0,0.631,0.904,1350.8947368421052,9.5,112.7,112.7,112.7,112.7,112.7,112.7,112.7,112.7,112.7
187,BBBBBD,identity,0,1.5,0.804,1390.8823529411766,9.5,96.39117647058823,96.39117647058823,96.39117647058823,96.39117647058823,96.39117647058823,96.39117647058823,96.39117647058823,96.39117647058823,96.39117647058823
188,BBBBBD,identity,0,1.78,0.575,1620.5555555555557,9.5,102.725,102.725,102.725,102.725,102.725,102.725,102.725,102.725,102.725
189,BBBBBD,identity,0,1.91,1.38,1330.1764705882354,9.5,104.37647058823529,104.37647058823529,104.37647058823529,104.37647058823529,104.37647058823529,104.37647058823529,104.37647058823529,104.37647058823529,104.37647058823529
190,BBBBBD,identity,1,-1.55,-2.0,1148.4968553459119,9.459119496855346,8.90251572327044,8.90251572327044,8.90251572327044,8.90251572327044,8.90251572327044,8.90251572327044,8.90251572327044,8.90251572327044,8.90251572327044
191,BBBBBD,identity,1,-1.55,-1.45,1385.1977715877438,9.479108635097493,8.841225626740947,8.841225626740947,8.841225626740947,8.841225626740947,8.841225626740947,8.841225626740947,8.841225626740947,8.841225626740947,8.841225626740947
192,BBBBBD,identity,1,-1.25,-1.55,1449.169642857143,9.473214285714286,7.851190476190476,7.851190476190476,7.851190476190476,7.851190476190476,7.851190476190476,7.851190476190476,7.851190476190476,7.851190476190476,7.851190476190476
193,BBBBBD,identity,1,-0.907,-0.149,1494.970822281167,9.514588859416445,8.408488063660478,8.408488063660478,8.408488063660478,8.408488063660478,8.408488063660478,8.408488063660478,8.408488063660478,8.408488063660478,8.408488063660478
194,BBBBBD,identity,1,-0.858,-0.438,1379.1510067114093,9.557046979865772,8.771812080536913,8.771812080536913,8.771812080536913,8.771812080536913,8.771812080536913,8.771812080536913,8.771812080536913,8.771812080536913,8.771812080536913
195,BBBBBD,identity,1,0.469,0.205,1215.759894459103,9.49868073878628,9.197889182058047,9.197889182058047,9.197889182058047,9.197889182058047,9.197889182058047,9.197889182058047,9.197889182058047,9.197889182058047,9.197889182058047
196,BBBBBD,identity,1,0.631,0.904,1352.4270557029179,9.506631299734748,9.053050397877984,9.053050397877984,9.053050397877984,9.053050397877984,9.053050397877984,9.053050397877984,9.053050397877984,9.053050397877984,9.053050397877984
197,BBBBBD,identity,1,1.5,0.804,1390.8823529411766,9.5,10.379411764705882,10.379411764705882,10.379411764705882,10.379411764705882,10.379411764705882,10.379411764705882,10.379411764705882,10.379411764705882,10.379411764705882
198,BBBBBD,identity,1,1.78,0.575,1620.2597765363128,9.497206703910615,10.96368715083799,10.96368715083799,10.96368715083799,10.96368715083799,10.96368715083799,10.96368715083799,10.96368715083799,10.96368715083799,10.96368715083799
199,BBBBBD,identity,1,1.91,1.38,1333.0591715976332,9.467455621301776,14.464497041420119,14.464497041420119,14.464497041420119,14.464497041420119,14.464497041420119,14.464497041420119,14.464497041420119,14.464497041420119,14.464497041420119
200,BBBBBD,identity,2,-1.55,-2.0,1148.4968553459119,9.459119496855346,7.327044025157233,7.327044025157233,7.327044025157233,7.327044025157233,7.327044025157233,7.327044025157233,7.327044025157233,7.327044025157233,7.327044025157233
201,BBBBBD,identity,2,-1.55,-1.45,1387.2374301675977,9.452513966480447,7.198324022346369,7.198324022346369,7.198324022346369,7.198324022346369,7.198324022346369,7.198324022346369,7.198324022346369,7.198324022346369,7.198324022346369
202,BBBBBD,identity,2,-1.25,-1.55,1449.169642857143,9.473214285714286,6.645833333333333,6.645833333333333,6.645833333333333,6.645833333333333,6.645833333333333,6.645833333333333,6.645833333333333,6.645833333333333,6.645833333333333
203,BBBBBD,identity,2,-0.907,-0.149,1493.2426666666668,9.533333333333333,6.488,6.488,6.488,6.488,6.488,6.488,6.488,6.488,6.488
204,BBBBBD,identity,2,-0.858,-0.438,1379.1510067114093,9.557046979865772,7.026845637583893,7.026845637583893,7.026845637583893,7.026845637583893,7.026845637583893,7.026845637583893,7.026845637583893,7.026845637583893,7.026845637583893
205,BBBBBD,identity,2,0.469,0.205,1215.759894459103,9.49868073878628,6.939313984168866,6.939313984168866,6.939313984168866,6.939313984168866,6.939313984168866,6.939313984168866,6.939313984168866,6.939313984168866,6.939313984168866
206,BBBBBD,identity,2,0.631,0.904,1352.4270557029179,9.506631299734748,7.177718832891247,7.177718832891247,7.177718832891247,7.177718832891247,7.177718832891247,7.177718832891247,7.177718832891247,7.177718832891247,7.177718832891247
207,BBBBBD,identity,2,1.5,0.804,1391.6106194690265,9.492625368731563,7.873156342182891,7.873156342182891,7.873156342182891,7.873156342182891,7.873156342182891,7.873156342182891,7.873156342182891,7.873156342182891,7.873156342182891
208,BBBBBD,identity,2,1.78,0.575,1620.2597765363128,9.497206703910615,7.639664804469274,7.639664804469274,7.639664804469274,7.639664804469274,7.639664804469274,7.639664804469274,7.639664804469274,7.639664804469274,7.639664804469274
209,BBBBBD,identity,2,1.91,1.38,1335.8516320474778,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552,9.483679525222552
210,BBBBBD,identity,3,-1.55,-2.0,1150.4794952681389,9.451104100946372,7.041009463722397,7.041009463722397,7.041009463722397,7.041009463722397,7.041009463722397,7.041009463722397,7.041009463722397,7.041009463722397,7.041009463722397
211,BBBBBD,identity,3,-1.55,-1.45,1387.2374301675977,9.452513966480447,6.187150837988827,6.187150837988827,6.187150837988827,6.187150837988827,6.187150837988827,6.187150837988827,6.187150837988827,6.187150837988827,6.187150837988827
212,BBBBBD,identity,3,-1.25,-1.55,1449.169642857143,9.473214285714286,6.032738095238095,6.032738095238095,6.032738095238095,6.032738095238095,6.032738095238095,6.032738095238095,6.032738095238095,6.032738095238095,6.032738095238095
213,BBBBBD,identity,3,-0.907,-0.149,1493.2426666666668,9.533333333333333,5.848,5.848,5.848,5.848,5.848,5.848,5.848,5.848,5.848
214,BBBBBD,identity,3,-0.858,-0.438,1378.3434343434344,9.525252525252526,6.057239057239057,6.057239057239057,6.057239057239057,6.057239057239057,6.057239057239057,6.057239057239057,6.057239057239057,6.057239057239057,6.057239057239057
215,BBBBBD,identity,3,0.469,0.205,1213.2962962962963,9.510582010582011,6.158730158730159,6.158730158730159,6.158730158730159,6.158730158730159,6.158730158730159,6.158730158730159,6.158730158730159,6.158730158730159,6.158730158730159
216,BBBBBD,identity,3,0.631,0.904,1352.4270557029179,9.506631299734748,6.129973474801061,6.129973474801061,6.129973474801061,6.129973474801061,6.129973474801061,6.129973474801061,6.129973474801061,6.129973474801061,6.129973474801061
217,BBBBBD,identity,3,1.5,0.804,1391.6106194690265,9.492625368731563,7.256637168141593,7.256637168141593,7.256637168141593,7.256637168141593,7.256637168141593,7.256637168141593,7.256637168141593,7.256637168141593,7.256637168141593
218,BBBBBD,identity,3,1.78,0.575,1620.2597765363128,9.497206703910615,6.374301675977653,6.374301675977653,6.374301675977653,6.374301675977653,6.374301675977653,6.374301675977653,6.374301675977653,6.374301675977653,6.374301675977653
219,BBBBBD,identity,3,1.91,1.38,1338.2529761904761,9.485119047619047,7.160714285714286,7.160714285714286,7.160714285714286,7.160714285714286,7.160714285714286,7.160714285714286,7.160714285714286,7.160714285714286,7.160714285714286
220,BBBBBD,identity,4,-1.55,-2.0,1150.4794952681389,9.451104100946372,6.511041009463723,6.511041009463723,6.511041009463723,6.511041009463723,6.511041009463723,6.511041009463723,6.511041009463723,6.511041009463723,6.511041009463723
221,BBBBBD,identity,4,-1.55,-1.45,1389.03081232493,9.436974789915967,5.756302521008403,5.756302521008403,5.756302521008403,5.756302521008403,5.756302521008403,5.756302521008403,5.756302521008403,5.756302521008403,5.756302521008403
222,BBBBBD,identity,4,-1.25,-1.55,1449.169642857143,9.473214285714286,5.613095238095238,5.613095238095238,5.613095238095238,5.613095238095238,5.613095238095238,5.613095238095238,5.613095238095238,5.613095238095238,5.613095238095238
223,BBBBBD,identity,4,-0.907,-0.149,1495.9465240641712,9.51336898395722,5.393048128342246,5.393048128342246,5.393048128342246,5.393048128342246,5.393048128342246,5.393048128342246,5.393048128342246,5.393048128342246,5.393048128342246
224,BBBBBD,identity,4,-0.858,-0.438,1378.3434343434344,9.525252525252526,5.572390572390573,5.572390572390573,5.572390572390573,5.572390572390573,5.572390572390573,5.572390572390573,5.572390572390573,5.572390572390573,5.572390572390573
225,BBBBBD,identity,4,0.469,0.205,1213.2962962962963,9.510582010582011,5.515873015873016,5.515873015873016,5.515873015873016,5.515873015873016,5.515873015873016,5.515873015873016,5.515873015873016,5.515873015873016,5.515873015873016
226,BBBBBD,identity,4,0.631,0.904,1352.529255319149,9.518617021276595,5.670212765957447,5.670212765957447,5.670212765957447,5.670212765957447,5.670212765957447,5.670212765957447,5.670212765957447,5.670212765957447,5.670212765957447
227,BBBBBD,identity,4,1.5,0.804,1391.6106194690265,9.492625368731563,5.991150442477876,5.991150442477876,5.991150442477876,5.991150442477876,5.991150442477876,5.991150442477876,5.991150442477876,5.991150442477876,5.991150442477876
228,BBBBBD,identity,4,1.78,0.575,1625.2921348314608,9.469101123595506,5.775280898876405,5.775280898876405,5.775280898876405,5.775280898876405,5.775280898876405,5.775280898876405,5.775280898876405,5.775280898876405,5.775280898876405
229,BBBBBD,identity,4,1.91,1.38,1338.8537313432835,9.474626865671642,6.092537313432836,6.092537313432836,6.092537313432836,6.092537313432836,6.092537313432836,6.092537313432836,6.092537313432836,6.092537313432836,6.092537313432836
230,BBBBBD,identity,5,-1.55,-2.0,1154.3535031847134,9.429936305732484,49.1656050955414,49.1656050955414,49.1656050955414,49.1656050955414,49.1656050955414,49.1656050955414,49.1656050955414,49.1656050955414,49.1656050955414
231,BBBBBD,identity,5,-1.55,-1.45,1389.03081232493,9.436974789915967,38.910364145658264,38.910364145658264,38.910364145658264,38.910364145658264,38.910364145658264,38.910364145658264,38.910364145658264,38.910364145658264,38.910364145658264
232,BBBBBD,identity,5,-1.25,-1.55,1450.4089552238806,9.492537313432836,53.15223880597015,53.15223880597015,53.15223880597015,53.15223880597015,53.15223880597015,53.15223880597015,53.15223880597015,53.15223880597015,53.15223880597015
233,BBBBBD,identity,5,-0.907,-0.149,1499.5469168900804,9.53083109919571,47.50938337801609,47.50938337801609,47.50938337801609,47.50938337801609,47.50938337801609,47.50938337801609,47.50938337801609,47.50938337801609,47.50938337801609
234,BBBBBD,identity,5,-0.858,-0.438,1374.7195945945946,9.54391891891892,42.0472972972973,42.0472972972973,42.0472972972973,42.0472972972973,42.0472972972973,42.0472972972973,42.0472972972973,42.0472972972973,42.0472972972973
235,BBBBBD,identity,5,0.469,0.205,1213.2962962962963,9.510582010582011,50.476190476190474,50.476190476190474,50.476190476190474,50.476190476190474,50.476190476190474,50.476190476190474,50.476190476190474,50.476190476190474,50.476190476190474
236,BBBBBD,identity,5,0.631,0.904,1352.529255319149,9.518617021276595,46.462765957446805,46.462765957446805,46.462765957446805,46.462765957446805,46.462765957446805,46.462765957446805,46.462765957446805,46.462765957446805,46.462765957446805
237,BBBBBD,identity,5,1.5,0.804,1395.6065088757396,9.520710059171599,53.603550295857985,53.603550295857985,53.603550295857985,53.603550295857985,53.603550295857985,53.603550295857985,53.603550295857985,53.603550295857985,53.603550295857985
238,BBBBBD,identity,5,1.78,0.575,1627.6845070422535,9.492957746478874,53.99718309859155,53.99718309859155,53.99718309859155,53.99718309859155,53.99718309859155,53.99718309859155,53.99718309859155,53.99718309859155,53.99718309859155
239,BBBBBD,identity,5,1.91,1.38,1338.943113772455,9.461077844311378,61.625748502994014,61.625748502994014,61.625748502994014,61.625748502994014,61.625748502994014,61.625748502994014,61.625748502994014,61.625748502994014,61.625748502994014
240,BBBBBD,number,0,-1.45,-1.21,1650.8333333333333,9.5,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7
241,BBBBBD,number,0,-0.742,-0.259,1051.5263157894738,9.5,113.52368421052631,113.52368421052631,113.52368421052631,113.52368421052631,113.52368421052631,113.52368421052631,113.52368421052631,113.52368421052631,113.52368421052631
242,BBBBBD,number,0,-0.0734,0.205,1520.0555555555557,9.5,111.725,111.725,111.725,111.725,111.725,111.725,111.725,111.725,111.725
243,BBBBBD,number,0,0.639,0.685,1398.357142857143,9.5,116.23214285714286,116.23214285714286,116.23214285714286,116.23214285714286,116.23214285714286,116.23214285714286,116.23214285714286,116.23214285714286,116.23214285714286
244,BBBBBD,number,0,0.75,0.416,1461.388888888889,9.5,104.6138888888889,104.6138888888889,104.6138888888889,104.6138888888889,104.6138888888889,104.6138888888889,104.6138888888889,104.6138888888889,104.6138888888889
245,BBBBBD,number,0,0.938,0.996,1308.0526315789473,9.5,110.95526315789473,110.95526315789473,110.95526315789473,110.95526315789473,110.95526315789473,110.95526315789473,110.95526315789473,110.95526315789473,110.95526315789473
246,BBBBBD,number,0,1.0,0.804,1364.6842105263158,9.5,94.16842105263157,94.16842105263157,94.16842105263157,94.16842105263157,94.16842105263157,94.16842105263157,94.16842105263157,94.16842105263157,94.16842105263157
247,BBBBBD,number,0,1.07,1.21,1530.1052631578948,9.5,110.67631578947369,110.67631578947369,110.67631578947369,110.67631578947369,110.67631578947369,110.67631578947369,110.67631578947369,110.67631578947369,110.67631578947369
248,BBBBBD,number,0,1.21,1.07,955.6666666666666,9.5,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79,106.79
249,BBBBBD,number,0,1.32,1.38,1530.235294117647,9.5,106.8264705882353,106.8264705882353,106.8264705882353,106.8264705882353,106.8264705882353,106.8264705882353,106.8264705882353,106.8264705882353,106.8264705882353
250,BBBBBD,number,1,-1.45,-1.21,1650.0790960451977,9.485875706214689,8.375706214689265,8.375706214689265,8.375706214689265,8.375706214689265,8.375706214689265,8.375706214689265,8.375706214689265,8.375706214689265,8.375706214689265
251,BBBBBD,number,1,-0.742,-0.259,1049.8174603174602,9.505291005291005,8.484126984126984,8.484126984126984,8.484126984126984,8.484126984126984,8.484126984126984,8.484126984126984,8.484126984126984,8.484126984126984,8.484126984126984
252,BBBBBD,number,1,-0.0734,0.205,1519.3649025069637,9.481894150417828,9.635097493036211,9.635097493036211,9.635097493036211,9.635097493036211,9.635097493036211,9.635097493036211,9.635097493036211,9.635097493036211,9.635097493036211
253,BBBBBD,number,1,0.639,0.685,1404.7517985611512,9.510791366906474,9.248201438848922,9.248201438848922,9.248201438848922,9.248201438848922,9.248201438848922,9.248201438848922,9.248201438848922,9.248201438848922,9.248201438848922
254,BBBBBD,number,1,0.75,0.416,1456.0279329608938,9.525139664804469,10.008379888268156,10.008379888268156,10.008379888268156,10.008379888268156,10.008379888268156,10.008379888268156,10.008379888268156,10.008379888268156,10.008379888268156
255,BBBBBD,number,1,0.938,0.996,1311.5941644562333,9.482758620689655,9.594164456233422,9.594164456233422,9.594164456233422,9.594164456233422,9.594164456233422,9.594164456233422,9.594164456233422,9.594164456233422,9.594164456233422
256,BBBBBD,number,1,1.0,0.804,1364.6842105263158,9.5,9.378947368421052,9.378947368421052,9.378947368421052,9.378947368421052,9.378947368421052,9.378947368421052,9.378947368421052,9.378947368421052,9.378947368421052
257,BBBBBD,number,1,1.07,1.21,1531.6666666666667,9.507936507936508,11.058201058201059,11.058201058201059,11.058201058201059,11.058201058201059,11.058201058201059,11.058201058201059,11.058201058201059,11.058201058201059,11.058201058201059
258,BBBBBD,number,1,1.21,1.07,956.0906040268457,9.523489932885907,10.731543624161073,10.731543624161073,10.731543624161073,10.731543624161073,10.731543624161073,10.731543624161073,10.731543624161073,10.731543624161073,10.731543624161073
259,BBBBBD,number,1,1.32,1.38,1527.52802359882,9.519174041297935,10.064896755162241,10.064896755162241,10.064896755162241,10.064896755162241,10.064896755162241,10.064896755162241,10.064896755162241,10.064896755162241,10.064896755162241
260,BBBBBD,number,2,-1.45,-1.21,1653.1359773371105,9.478753541076488,7.1558073654390935,7.1558073654390935,7.1558073654390935,7.1558073654390935,7.1558073654390935,7.1558073654390935,7.1558073654390935,7.1558073654390935,7.1558073654390935
261,BBBBBD,number,2,-0.742,-0.259,1052.5066312997346,9.522546419098143,6.840848806366048,6.840848806366048,6.840848806366048,6.840848806366048,6.840848806366048,6.840848806366048,6.840848806366048,6.840848806366048,6.840848806366048
262,BBBBBD,number,2,-0.0734,0.205,1519.3649025069637,9.481894150417828,6.766016713091922,6.766016713091922,6.766016713091922,6.766016713091922,6.766016713091922,6.766016713091922,6.766016713091922,6.766016713091922,6.766016713091922
263,BBBBBD,number,2,0.639,0.685,1404.7517985611512,9.510791366906474,6.81294964028777,6.81294964028777,6.81294964028777,6.81294964028777,6.81294964028777,6.81294964028777,6.81294964028777,6.81294964028777,6.81294964028777
264,BBBBBD,number,2,0.75,0.416,1452.7731092436975,9.546218487394958,7.661064425770308,7.661064425770308,7.661064425770308,7.661064425770308,7.661064425770308,7.661064425770308,7.661064425770308,7.661064425770308,7.661064425770308
265,BBBBBD,number,2,0.938,0.996,1312.7739361702127,9.460106382978724,6.805851063829787,6.805851063829787,6.805851063829787,6.805851063829787,6.805851063829787,6.805851063829787,6.805851063829787,6.805851063829787,6.805851063829787
266,BBBBBD,number,2,1.0,0.804,1362.4564643799472,9.50131926121372,7.197889182058048,7.197889182058048,7.197889182058048,7.197889182058048,7.197889182058048,7.197889182058048,7.197889182058048,7.197889182058048,7.197889182058048
267,BBBBBD,number,2,1.07,1.21,1531.6666666666667,9.507936507936508,8.433862433862434,8.433862433862434,8.433862433862434,8.433862433862434,8.433862433862434,8.433862433862434,8.433862433862434,8.433862433862434,8.433862433862434
268,BBBBBD,number,2,1.21,1.07,956.0906040268457,9.523489932885907,7.671140939597316,7.671140939597316,7.671140939597316,7.671140939597316,7.671140939597316,7.671140939597316,7.671140939597316,7.671140939597316,7.671140939597316
269,BBBBBD,number,2,1.32,1.38,1525.605341246291,9.492581602373887,7.367952522255193,7.367952522255193,7.367952522255193,7.367952522255193,7.367952522255193,7.367952522255193,7.367952522255193,7.367952522255193,7.367952522255193
270,BBBBBD,number,3,-1.45,-1.21,1653.1359773371105,9.478753541076488,6.54957507082153,6.54957507082153,6.54957507082153,6.54957507082153,6.54957507082153,6.54957507082153,6.54957507082153,6.54957507082153,6.54957507082153
271,BBBBBD,number,3,-0.742,-0.259,1052.1648936170213,9.52127659574468,6.308510638297872,6.308510638297872,6.308510638297872,6.308510638297872,6.308510638297872,6.308510638297872,6.308510638297872,6.308510638297872,6.308510638297872
272,BBBBBD,number,3,-0.0734,0.205,1519.3649025069637,9.481894150417828,6.933147632311978,6.933147632311978,6.933147632311978,6.933147632311978,6.933147632311978,6.933147632311978,6.933147632311978,6.933147632311978,6.933147632311978
273,BBBBBD,number,3,0.639,0.685,1401.1660649819494,9.494584837545126,6.3140794223826715,6.3140794223826715,6.3140794223826715,6.3140794223826715,6.3140794223826715,6.3140794223826715,6.3140794223826715,6.3140794223826715,6.3140794223826715
274,BBBBBD,number,3,0.75,0.416,1452.7731092436975,9.546218487394958,6.450980392156863,6.450980392156863,6.450980392156863,6.450980392156863,6.450980392156863,6.450980392156863,6.450980392156863,6.450980392156863,6.450980392156863
275,BBBBBD,number,3,0.938,0.996,1312.7739361702127,9.460106382978724,5.9787234042553195,5.9787234042553195,5.9787234042553195,5.9787234042553195,5.9787234042553195,5.9787234042553195,5.9787234042553195,5.9787234042553195,5.9787234042553195
276,BBBBBD,number,3,1.0,0.804,1362.4564643799472,9.50131926121372,6.350923482849605,6.350923482849605,6.350923482849605,6.350923482849605,6.350923482849605,6.350923482849605,6.350923482849605,6.350923482849605,6.350923482849605
277,BBBBBD,number,3,1.07,1.21,1531.6666666666667,9.507936507936508,7.079365079365079,7.079365079365079,7.079365079365079,7.079365079365079,7.079365079365079,7.079365079365079,7.079365079365079,7.079365079365079,7.079365079365079
278,BBBBBD,number,3,1.21,1.07,956.0906040268457,9.523489932885907,6.620805369127517,6.620805369127517,6.620805369127517,6.620805369127517,6.620805369127517,6.620805369127517,6.620805369127517,6.620805369127517,6.620805369127517
279,BBBBBD,number,3,1.32,1.38,1525.605341246291,9.492581602373887,6.335311572700297,6.335311572700297,6.335311572700297,6.335311572700297,6.335311572700297,6.335311572700297,6.335311572700297,6.335311572700297,6.335311572700297
280,BBBBBD,number,4,-1.45,-1.21,1653.1359773371105,9.478753541076488,5.997167138810198,5.997167138810198,5.997167138810198,5.997167138810198,5.997167138810198,5.997167138810198,5.997167138810198,5.997167138810198,5.997167138810198
281,BBBBBD,number,4,-0.742,-0.259,1052.1648936170213,9.52127659574468,5.803191489361702,5.803191489361702,5.803191489361702,5.803191489361702,5.803191489361702,5.803191489361702,5.803191489361702,5.803191489361702,5.803191489361702
